,브랜드,모델,세부등급,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백
0,기아,K5 하이브리드,노블레스,11200000,11년11월(12년형),"125,493km",하이브리드(가솔린),오토,정보없음,중형,"1,999cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,5회,보통,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0
1,기아,K5 2세대,렌터카 2.0 LPI MX 럭셔리,10000000,17년04월(17년형),"100,596km",LPG,오토,9.6Km,중형,"1,999cc",검정색,없음,없음,없음,사고있음,없음,없음,있음,1회,많음,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1
2,기아,K5,2.0 LPI 럭셔리,7700000,13년04월(13년형),"93,632km",LPG,오토,정보없음,중형,"2,000cc",검정색,정보없음,없음,없음,사고있음,없음,없음,없음,2회,보통,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0
3,기아,K5 2세대,렌터카 2.0 LPI MX 럭셔리,7800000,15년07월(16년형),"135,000km",LPG,오토,정보없음,중형,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,있음,2회,많음,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
4,기아,더 뉴 K5,LPI 디럭스 기본형,8500000,15년02월(15년형),"60,000km",LPG,오토,정보없음,중형,"1,999cc",흰색,없음,없음,없음,사고없음,없음,없음,있음,2회,짧음,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,기아,K5 2세대,렌터카 2.0 LPI SX 프레스티지,11200000,16년02월(16년형),"105,030km",LPG,오토,정보없음,중형,"1,999cc",남색,없음,없음,없음,사고있음,없음,없음,있음,1회,많음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
6,기아,K5 2세대,2.0 가솔린 SX 노블레스,9900000,15년09월(16년형),"155,663km",가솔린,오토,12.1Km,중형,0cc,진주색,정보없음,없음,없음,사고있음,없음,없음,없음,1회,많음,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0
7,기아,더 뉴 K5,LPI 디럭스 기본형,9990000,15년02월(15년형),"90,000km",LPG,오토,정보없음,중형,"1,999cc",흰색,없음,없음,없음,사고없음,없음,없음,있음,2회,보통,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0
8,기아,K5,2.0 LPI 럭셔리,6990000,13년02월(13년형),"125,072km",LPG,오토,정보없음,중형,"1,999cc",검정색,없음,없음,없음,사고없음,없음,없음,있음,2회,보통,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
9,기아,K5,가솔린 2.0 스마트 스페셜,6100000,11년05월(11년형),"95,257km",가솔린,오토,정보없음,중형,"2,000cc",은색,없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
10,기아,K5 2세대,2.0 가솔린 MX 프레스티지,10800000,16년04월(16년형),"107,207km",가솔린,오토,12.1Km,중형,"1,970cc",은색,없음,없음,없음,사고있음,없음,없음,있음,1회,많음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
11,기아,K5,가솔린 2.0 럭셔리,7300000,11년05월(11년형),"115,859km",가솔린,오토,정보없음,중형,"1,998cc",미색,없음,없음,없음,사고있음,없음,없음,없음,4회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,기아,K5 2세대,렌터카 2.0 LPI MX 럭셔리,9490000,15년11월(16년형),"130,496km",LPG,오토,정보없음,중형,"1,999cc",갈색,없음,없음,없음,사고있음,없음,없음,있음,7회,많음,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1
13,기아,K5 2세대,렌터카 2.0 LPI MX 럭셔리,9490000,16년02월(16년형),"99,517km",LPG,오토,정보없음,중형,"1,999cc",은색,없음,없음,없음,사고없음,없음,없음,있음,1회,많음,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1
14,기아,더 뉴 K5,트렌디,7800000,14년11월(15년형),"151,688km",가솔린,오토,정보없음,중형,"1,999cc",은색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
15,기아,K5 2세대,렌터카 2.0 LPI SX 럭셔리,11600000,16년06월(16년형),"81,000km",LPG,오토,정보없음,중형,"1,998cc",진주색,없음,없음,없음,사고있음,없음,없음,있음,1회,많음,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
16,기아,K5,2.0 LPI 프레스티지,7600000,10년10월(11년형),"143,060km",LPG,오토,정보없음,중형,"1,999cc",회색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,기아,K5 2세대,1.7 디젤 SX 프레스티지,13500000,17년05월(18년형),"58,816km",디젤,오토,정보없음,중형,"1,700cc",회색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
18,기아,K5,가솔린 2.0 프레스티지,5500000,10년12월(11년형),"165,128km",가솔린,오토,정보없음,중형,"1,998cc",회색,없음,없음,없음,사고있음,없음,없음,없음,4회,보통,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
19,기아,K5,가솔린 2.0 프레스티지,10500000,12년03월(13년형),"115,249km",가솔린,오토,11.9Km,중형,"1,995cc",검정,없음,없음,1 건,사고있음,없음,없음,없음,7회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,기아,K5 2세대,렌터카 2.0 LPI MX 럭셔리,7900000,16년05월(16년형),"116,979km",LPG,오토,정보없음,중형,"1,999cc",회색,없음,없음,없음,사고있음,없음,없음,있음,1회,많음,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,기아,K5,2.0 LPI 럭셔리,6900000,11년10월(11년형),"159,232km",LPG,오토,정보없음,중형,"1,998cc",회색,없음,없음,없음,사고있음,없음,없음,없음,3회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,기아,더 뉴 K5,트렌디,8290000,13년08월(14년형),"155,726km",가솔린,오토,11.9Km,중형,"1,999cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
23,기아,K5 2세대,2.0 가솔린 MX 디럭스,9200000,15년12월(15년형),"140,000km",가솔린,오토,12.6Km,중형,"2,000cc",흰색,없음,없음,없음,사고있음,없음,없음,있음,1회,많음,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1
24,기아,K5 2세대,1.7 디젤 SX 디럭스,9600000,15년09월(16년형),"100,000km",디젤,오토,16.8Km,중형,"1,700cc",흰색,없음,없음,없음,사고없음,없음,없음,있음,2회,많음,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1
25,기아,K5,가솔린 2.0 프레스티지,6900000,10년08월(11년형),"87,436km",가솔린,오토,정보없음,중형,"1,998cc",은색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
26,기아,K5,가솔린 2.0 럭셔리,5500000,12년04월(12년형),"142,762km",가솔린,오토,정보없음,중형,"2,000cc",파랑색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0
27,기아,K5 2세대,2.0 가솔린 MX 스타일 에디션,17000000,18년01월(18년형),"8,847km",가솔린,오토,11.6Km,중형,"1,998cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
28,기아,더 뉴 K5,터보 GDI 노블레스,9500000,13년06월(14년형),"149,728km",가솔린,오토,정보없음,중형,"1,991cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,3회,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
29,기아,더 뉴 K5,트렌디,7900000,13년08월(14년형),"149,000km",가솔린,오토,11.9Km,중형,0cc,검정색,정보없음,없음,없음,사고있음,없음,없음,있음,4회,많음,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30,기아,K5 2세대,1.7 디젤 MX 노블레스,12900000,16년10월(17년형),"53,041km",디젤,오토,정보없음,중형,"1,685cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,5회,보통,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
31,기아,K5,가솔린 2.0 노블레스,6300000,10년07월(11년형),"126,429km",가솔린,오토,정보없음,중형,0cc,흰색,없음,없음,1 건,사고있음,없음,없음,없음,7회,보통,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1
32,기아,K5 2세대,렌터카 2.0 LPI MX 프레스티지,11300000,15년12월(16년형),"127,109km",LPG,오토,정보없음,중형,0cc,검정색,정보없음,없음,없음,사고있음,없음,없음,있음,2회,많음,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0
33,기아,K5 2세대,렌터카 2.0 LPI MX 럭셔리,7600000,15년07월(16년형),"137,745km",LPG,오토,정보없음,중형,"1,999cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,많음,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1
34,기아,K5,2.0 LPI 프레스티지,4500000,10년12월(11년형),"179,992km",LPG,오토,정보없음,중형,"1,998cc",은색,없음,없음,없음,사고있음,없음,없음,있음,5회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,기아,K5 2세대,1.6 터보 가솔린 SX 럭셔리,9600000,15년08월(16년형),"143,248km",가솔린,오토,12.8Km,중형,"1,591cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,3회,많음,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1
36,기아,K5 하이브리드,프레스티지,8300000,11년08월(12년형),"74,945km",하이브리드(가솔린),오토,정보없음,중형,0cc,회색,없음,없음,1 건,사고있음,없음,없음,없음,3회,짧음,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
37,기아,K5 2세대,2.0 가솔린 MX 럭셔리,9800000,15년07월(16년형),"126,320km",가솔린,오토,12.1Km,중형,"1,999cc",쥐색,없음,없음,없음,사고있음,없음,없음,있음,3회,많음,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1
38,기아,더 뉴 K5,LPI 럭셔리 경제형,7400000,13년08월(14년형),"115,000km",LPG,오토,정보없음,중형,"1,999cc",은색,없음,없음,없음,사고있음,없음,없음,있음,3회,보통,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0
39,기아,K5,가솔린 2.4 GDI 노블레스,6300000,11년06월(11년형),"40,994km",가솔린,오토,정보없음,중형,"2,359cc",다크블루,없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1
40,기아,K5,가솔린 2.0 프레스티지,6300000,11년11월(12년형),"143,041km",가솔린,오토,정보없음,중형,"1,999cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1
41,기아,K5,2.0 LPI 디럭스,3800000,11년03월(11년형),"182,000km",LPG,오토,정보없음,중형,"1,999cc",흰색,없음,없음,없음,사고없음,없음,없음,있음,5회,많음,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
42,기아,K5,가솔린 2.0 스마트 스페셜,6800000,12년02월(13년형),"102,421km",가솔린,오토,11.9Km,중형,"1,999cc",흰색,정보없음,없음,없음,사고있음,없음,없음,없음,4회,보통,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
43,기아,더 뉴 K5,럭셔리 기본형,4800000,13년08월(14년형),"206,771km",가솔린,오토,정보없음,중형,"1,998cc",쥐색,없음,없음,없음,사고있음,없음,없음,있음,2회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,기아,더 뉴 K5 2세대,1.7 디젤 프레스티지,18380000,18년11월(19년형),"26,356km",디젤,오토,16.1Km,중형,"1,685cc",검정색,없음,없음,없음,사고없음,없음,없음,없음,없음,보통,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
45,기아,K5 하이브리드 2세대,2.0 노블레스 스페셜,14500000,16년01월(16년형),"133,523km",하이브리드(가솔린),오토,17.0Km,중형,"1,999cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1
46,기아,더 뉴 K5,LPI 디럭스 기본형,8500000,13년07월(14년형),"94,531km",LPG,오토,정보없음,중형,"1,999cc",은색,없음,없음,없음,사고있음,없음,없음,있음,1회,보통,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0
47,기아,K5,2.0 LPI 디럭스,5700000,11년02월(11년형),"40,000km",가솔린,오토,정보없음,중형,0cc,회색,없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48,기아,더 뉴 K5,LPI 프레스티지 경제형,10700000,13년07월(14년형),"100,000km",LPG,오토,정보없음,중형,"2,000cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,5회,보통,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
49,기아,K5,가솔린 2.0 프레스티지,7300000,12년03월(13년형),"133,990km",가솔린,오토,11.9Km,중형,"1,998cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,2회,보통,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1
50,기아,K5 2세대,2.0 가솔린 MX 럭셔리,12700000,16년08월(17년형),"38,615km",가솔린,오토,12.1Km,중형,"1,999cc",검정,없음,없음,없음,사고있음,없음,없음,있음,1회,짧음,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
51,기아,더 뉴 K5,LPI 럭셔리 경제형,6300000,13년07월(14년형),"168,736km",LPG,오토,정보없음,중형,"1,999cc",검정색,없음,없음,없음,사고없음,없음,없음,있음,3회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,기아,더 뉴 K5,장애인전용 2.0 LPI,8590000,13년08월(14년형),"150,752km",LPG,오토,정보없음,중형,"1,998cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
53,기아,K5,2.0 LPI 프레스티지,9300000,14년12월(15년형),"121,361km",LPG,오토,정보없음,중형,"1,999cc",검정,없음,없음,1 건,사고없음,없음,없음,없음,없음,많음,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54,기아,K5 하이브리드,럭셔리,10800000,13년04월(13년형),"74,570km",하이브리드(가솔린),오토,16.8Km,중형,0cc,은색,없음,없음,1 건,사고있음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
55,기아,더 뉴 K5 2세대,1.6 가솔린 터보 노블레스 스페셜,24000000,18년10월(19년형),"51,784km",가솔린,오토,12.3Km,중형,"1,541cc",파랑색,없음,없음,없음,사고없음,없음,없음,없음,1회,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
56,기아,K5 2세대,2.0 가솔린 MX 노블레스,17990000,16년12월(17년형),"38,485km",가솔린,오토,12.1Km,중형,"1,999cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
57,기아,K5,가솔린 2.0 럭셔리,5690000,11년04월(11년형),"86,815km",가솔린,오토,정보없음,중형,"1,998cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,7회,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
58,기아,K5,2.0 LPI 프레스티지,7900000,12년06월(13년형),"112,895km",LPG,오토,정보없음,중형,"1,999cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
59,기아,K5,2.0 LPI 디럭스,5990000,13년06월(13년형),"147,341km",LPG,오토,정보없음,중형,"1,999cc",흰색,없음,없음,없음,사고있음,없음,없음,있음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,기아,K5,가솔린 2.0 프레스티지,7990000,10년09월(11년형),"141,536km",가솔린,오토,정보없음,중형,"1,998cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,3회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,기아,K5 하이브리드 2세대,2.0 노블레스 스페셜,24500000,16년10월(17년형),"41,490km",하이브리드(가솔린),오토,17.0Km,중형,"1,999cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,2회,짧음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
62,기아,K5,가솔린 2.0 프레스티지,6800000,11년03월(11년형),"105,144km",가솔린,오토,정보없음,중형,"1,998cc",남색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
63,기아,K5 2세대,2.0 가솔린 MX 시그니처,14500000,17년03월(17년형),"122,864km",가솔린,오토,11.6Km,중형,0cc,검정색,정보없음,없음,없음,사고없음,없음,없음,있음,1회,많음,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
64,기아,더 뉴 K5,프레스티지,6900000,14년06월(15년형),"3,524km",가솔린,오토,정보없음,중형,"1,999cc",검정,없음,없음,없음,사고있음,없음,없음,있음,4회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,기아,K5,2.0 LPI 프레스티지,7300000,13년02월(13년형),"170,762km",LPG,오토,정보없음,중형,"1,999cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
66,기아,K5 2세대,렌터카 2.0 LPI MX 럭셔리,6600000,15년11월(16년형),"130,000km",LPG,오토,정보없음,중형,0cc,회색,없음,없음,1 건,사고있음,없음,없음,있음,2회,많음,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,기아,K5,가솔린 2.0 스마트 스페셜,5200000,10년08월(11년형),"155,835km",가솔린,오토,정보없음,중형,"1,998cc",검정색,없음,없음,없음,사고있음,없음,없음,있음,6회,보통,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
68,기아,K5 2세대,1.6 터보 가솔린 SX 프레스티지,18000000,17년05월(18년형),"46,657km",가솔린,오토,정보없음,중형,0cc,검정색,정보없음,없음,1 건,사고있음,없음,없음,없음,2회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,기아,K5 2세대,2.0 터보 가솔린 SX 노블레스,15900000,16년01월(16년형),"81,278km",가솔린,오토,10.4Km,중형,0cc,파랑색,정보없음,없음,없음,사고있음,없음,없음,없음,2회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,기아,K5 하이브리드 2세대,2.0 노블레스 스페셜,16300000,16년01월(16년형),"92,380km",하이브리드(가솔린),오토,17.0Km,중형,"1,999cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,2회,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
71,기아,K5,가솔린 2.0 디럭스,6300000,10년09월(11년형),"115,099km",가솔린,오토,정보없음,중형,0cc,은색,정보없음,없음,1 건,사고있음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
72,기아,K5,가솔린 2.0 디럭스,6200000,11년07월(11년형),"149,000km",가솔린,오토,정보없음,중형,"1,998cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,3회,보통,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
73,기아,K5 2세대,1.6 터보 가솔린 SX 럭셔리,12400000,16년05월(16년형),"82,978km",가솔린,오토,12.8Km,중형,"1,600cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0
74,기아,더 뉴 K5,LPI 디럭스 기본형,13500000,15년01월(15년형),"113,269km",LPG,오토,정보없음,중형,"1,999cc",쥐색,없음,없음,없음,사고있음,없음,없음,있음,1회,많음,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
75,기아,K5 2세대,2.0 가솔린 SX 럭셔리,12300000,16년03월(16년형),"52,323km",가솔린,오토,12.1Km,중형,"1,998cc",검정,없음,없음,1 건,사고없음,없음,없음,있음,1회,보통,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
76,기아,K5,가솔린 2.0 프레스티지,7000000,11년06월(11년형),"120,905km",가솔린,오토,정보없음,중형,"1,998cc",은색,없음,없음,없음,사고있음,없음,없음,없음,3회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,기아,K5,가솔린 2.0 프레스티지,6800000,11년12월(12년형),"101,981km",가솔린,오토,정보없음,중형,"1,999cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
78,기아,K5 2세대,렌터카 2.0 LPI MX 노블레스,14900000,17년01월(17년형),"43,545km",LPG,오토,9.4Km,중형,"1,999cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,1회,보통,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
79,기아,더 뉴 K5,LPI 디럭스 기본형,8500000,15년05월(15년형),"111,000km",LPG,오토,정보없음,중형,"2,000cc",흰색,없음,없음,없음,사고있음,없음,없음,있음,1회,많음,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0
80,기아,K5,가솔린 2.0 스마트,4500000,12년06월(13년형),"185,000km",가솔린,오토,12.2Km,중형,"1,998cc",검정색,없음,없음,없음,사고있음,없음,없음,있음,3회,많음,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1
81,기아,더 뉴 K5,럭셔리 트렌디,9300000,14년02월(14년형),"125,893km",가솔린,오토,11.9Km,중형,"1,999cc",검정색,없음,없음,1 건,사고있음,없음,없음,없음,3회,많음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
82,기아,K5,가솔린 2.0 프레스티지,8000000,12년02월(13년형),"131,391km",가솔린,오토,11.9Km,중형,"1,991cc",진주색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
83,기아,더 뉴 K5,트렌디,9900000,15년03월(15년형),"109,000km",가솔린,오토,정보없음,중형,"1,999cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,2회,많음,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1
84,기아,K5 하이브리드 2세대,2.0 노블레스,15500000,17년04월(17년형),"96,833km",하이브리드(가솔린),오토,정보없음,중형,"1,999cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
85,기아,K5 2세대,2.0 가솔린 MX 프레스티지,14880000,16년06월(16년형),"41,552km",가솔린,오토,12.1Km,중형,"1,999cc",검정색,없음,없음,없음,사고없음,없음,없음,없음,없음,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
86,기아,K5 하이브리드,500H 프레스티지,14900000,15년09월(15년형),"55,183km",하이브리드(가솔린),오토,16.8Km,중형,"1,999cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
87,기아,K5,가솔린 2.4 GDI 노블레스,8100000,10년08월(11년형),"86,840km",가솔린,오토,정보없음,중형,"2,359cc",흰색,없음,없음,1 건,사고있음,없음,없음,없음,2회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,기아,K5 2세대,1.6 터보 가솔린 SX 럭셔리,14000000,15년12월(16년형),"47,158km",가솔린,오토,12.8Km,중형,"1,591cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,3회,짧음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
89,기아,K5 하이브리드,500H 노블레스,8700000,13년07월(14년형),"171,547km",하이브리드(가솔린),오토,16.8Km,중형,"1,998cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1
90,기아,K5 하이브리드,럭셔리,6500000,11년11월(12년형),"113,599km",하이브리드(가솔린),오토,정보없음,중형,"1,999cc",은색,없음,없음,없음,사고있음,없음,없음,없음,3회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,기아,K5,2.0 LPI 디럭스,6100000,11년07월(12년형),"84,722km",LPG,오토,정보없음,중형,"1,999cc",검정색,없음,없음,없음,사고있음,없음,없음,있음,3회,짧음,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
92,기아,K5 2세대,2.0 가솔린 MX 프레스티지,12800000,16년03월(16년형),"85,217km",가솔린,오토,12.1Km,중형,"1,999cc",은색,없음,없음,없음,사고있음,없음,없음,있음,2회,많음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
93,기아,K5,가솔린 2.0 터보 GDI 프레스티지,5500000,12년04월(13년형),"260,000km",가솔린,오토,10.3Km,중형,"2,000cc",회색,없음,없음,없음,사고없음,없음,없음,없음,3회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,기아,K5,가솔린 2.0 디럭스,5800000,10년10월(11년형),"124,261km",가솔린,오토,정보없음,중형,"1,998cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,4회,보통,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1
95,기아,K5 하이브리드,디럭스,5200000,13년02월(13년형),"223,805km",기타,오토,16.8Km,중형,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,3회,많음,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
96,기아,K5,2.0 LPI 디럭스,8990000,12년11월(13년형),"31,973km",LPG,오토,정보없음,중형,0cc,흰색,정보없음,없음,없음,사고없음,없음,없음,있음,3회,짧음,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
97,기아,K5,가솔린 2.0 터보 GDI 프레스티지,6300000,11년11월(12년형),"159,000km",가솔린,오토,정보없음,중형,"1,998cc",회색,없음,없음,없음,사고있음,없음,없음,없음,10회,보통,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
98,기아,더 뉴 K5 2세대,1.7 디젤 노블레스 스페셜,17990000,18년03월(19년형),"59,320km",디젤,오토,15.6Km,중형,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,기아,더 뉴 K5,트렌디,13900000,15년02월(15년형),"72,830km",가솔린,오토,정보없음,중형,"2,000cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
