,브랜드,모델,세부등급,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백
2061,기아,뉴모닝,LX 고급형 블랙프리미엄,1890000,10년04월(11년형),"140,300km",가솔린,오토,정보없음,경차,998cc,하늘색,없음,없음,없음,사고있음,없음,없음,없음,3회,많음,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2062,기아,뉴모닝,LX 기본형 블랙프리미엄,2800000,10년01월(10년형),"64,261km",가솔린,오토,정보없음,경차,999cc,하늘색,없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2063,기아,뉴모닝,LX 스페셜,2990000,09년09월(10년형),"110,742km",가솔린,오토,정보없음,경차,998cc,다크그레이,없음,없음,없음,사고있음,없음,없음,없음,4회,보통,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2064,기아,뉴모닝,SLX 고급형,2300000,10년05월(11년형),"55,717km",가솔린,오토,정보없음,경차,998cc,청색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
2065,기아,뉴모닝,LX 고급형 블랙프리미엄,3300000,10년10월(11년형),"15,000km",가솔린,오토,정보없음,경차,0cc,빨강(주홍),없음,없음,없음,사고없음,없음,없음,없음,2회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,기아,뉴모닝,LX 고급형 블랙프리미엄,2600000,08년04월(08년형),"150,000km",가솔린,오토,19.4Km,경차,999cc,회색,없음,없음,없음,사고있음,없음,없음,없음,4회,많음,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2067,기아,올 뉴 모닝(JA),프레스티지,10500000,18년11월(18년형),"10,947km",가솔린,오토,정보없음,경차,998cc,진주색,없음,없음,없음,사고없음,없음,없음,없음,1회,짧음,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1
2068,기아,all new 모닝,럭셔리,4790000,13년08월(13년형),"117,602km",가솔린,오토,정보없음,경차,998cc,쥐색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,기아,뉴모닝,SLX 고급형 블랙프리미엄,2500000,09년03월(09년형),"113,433km",가솔린,오토,정보없음,경차,999cc,흰색,없음,없음,없음,사고있음,없음,없음,없음,5회,보통,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2070,기아,올 뉴 모닝(JA),디럭스,6500000,17년06월(17년형),"37,857km",가솔린,오토,16.0Km,경차,998cc,은회색,없음,없음,없음,사고있음,없음,없음,있음,2회,많음,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2071,기아,뉴모닝,LX 고급형 블랙프리미엄,3300000,10년03월(11년형),"79,652km",가솔린,오토,정보없음,경차,0cc,검정색,정보없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072,기아,all new 모닝,트렌디,5000000,14년06월(15년형),"50,611km",가솔린,오토,정보없음,경차,999cc,빨강색,없음,없음,없음,사고있음,없음,없음,없음,없음,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,기아,모닝,LX 최고급형,1990000,07년10월(08년형),"121,103km",가솔린,오토,정보없음,경차,998cc,은색,없음,없음,없음,사고있음,없음,없음,없음,9회,보통,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2074,기아,뉴모닝,SLX 고급형 블랙프리미엄,2500000,09년01월(09년형),"81,272km",가솔린,오토,정보없음,경차,998cc,빨강색,없음,없음,없음,사고있음,없음,없음,없음,5회,짧음,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2075,기아,뉴모닝,LX 고급형,2700000,08년09월(09년형),"78,018km",가솔린,오토,정보없음,경차,998cc,은색,없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2076,기아,모닝,SLX 스페셜,1990000,07년08월(07년형),"151,428km",가솔린,오토,정보없음,경차,998cc,하늘색,없음,없음,없음,사고있음,없음,없음,없음,5회,보통,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2077,기아,올 뉴 모닝(JA),럭셔리,9200000,19년03월(19년형),"15,230km",가솔린,오토,16.0Km,경차,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,2회,많음,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0
2078,기아,all new 모닝,럭셔리 스포츠,7500000,14년12월(15년형),"42,317km",가솔린,오토,정보없음,경차,998cc,진주,없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
2079,기아,올 뉴 모닝(JA),럭셔리,10990000,19년12월(20년형),93km,가솔린,오토,15.4Km,경차,998cc,진주색,없음,없음,없음,사고있음,없음,없음,있음,4회,짧음,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1
2080,기아,all new 모닝밴,2인승밴 고급형,2300000,12년01월(12년형),"168,617km",가솔린,수동,정보없음,경차,998cc,흰색,없음,없음,없음,사고있음,없음,없음,없음,8회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2081,기아,all new 모닝,디럭스 스페셜,4590000,12년06월(12년형),"80,381km",가솔린,오토,17.0Km,경차,998cc,흰색,없음,없음,없음,사고있음,없음,없음,없음,5회,보통,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2082,기아,올 뉴 모닝(JA),트렌디,7900000,17년10월(17년형),"37,476km",가솔린,오토,16.0Km,경차,0cc,회색,정보없음,없음,없음,사고없음,없음,없음,없음,4회,많음,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
2083,기아,뉴모닝,SLX 고급형 블랙프리미엄,2400000,08년07월(08년형),"108,849km",가솔린,오토,19.4Km,경차,999cc,쥐색,없음,없음,없음,사고있음,없음,없음,없음,8회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084,기아,올 뉴 모닝(JA),디럭스,6790000,17년04월(17년형),"40,446km",가솔린,오토,16.0Km,경차,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,있음,2회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,기아,더 뉴 모닝,럭셔리,6800000,15년03월(16년형),"58,359km",가솔린,오토,정보없음,경차,998cc,검정색,없음,없음,없음,사고있음,없음,없음,없음,3회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,기아,뉴모닝,LX 고급형 블랙프리미엄,2500000,08년02월(08년형),"60,913km",가솔린,오토,19.4Km,경차,0cc,은색,정보없음,없음,없음,사고있음,없음,없음,없음,4회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,기아,더 뉴 모닝,럭셔리,7390000,15년04월(16년형),"28,058km",가솔린,오토,정보없음,경차,998cc,진주색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,기아,더 뉴 모닝,럭셔리,6500000,15년12월(16년형),"65,939km",가솔린,오토,정보없음,경차,998cc,검정색,없음,없음,없음,사고있음,없음,없음,있음,3회,많음,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
2089,기아,더 뉴 모닝,디럭스,6000000,16년04월(16년형),"25,177km",가솔린,오토,정보없음,경차,998cc,검정색,없음,없음,없음,사고없음,없음,없음,없음,없음,짧음,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1
2090,기아,올 뉴 모닝밴(JA),2인승밴 고급형,5900000,17년04월(17년형),"72,489km",가솔린,오토,정보없음,경차,998cc,흰색,없음,없음,없음,사고없음,없음,없음,있음,3회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,기아,더 뉴 모닝,럭셔리,6790000,16년11월(16년형),"61,000km",가솔린,오토,정보없음,경차,0cc,노랑색,정보없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
2092,기아,all new 모닝,트렌디,4990000,14년10월(15년형),"78,430km",가솔린,오토,정보없음,경차,998cc,쥐색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1
2093,기아,뉴모닝,LPI LX 고급형 블랙프리미엄,1700000,10년06월(11년형),"320,198km",LPG,수동,정보없음,경차,0cc,검정색,정보없음,없음,없음,사고있음,없음,없음,없음,2회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,기아,뉴모닝,SLX 고급형 블랙프리미엄,3700000,10년01월(10년형),"39,453km",가솔린,오토,정보없음,경차,0cc,은색,정보없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,기아,all new 모닝밴,2인승밴 고급형,3990000,14년04월(15년형),"37,674km",가솔린,오토,정보없음,경차,998cc,은색,없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,기아,올 뉴 모닝(JA),프레스티지,10800000,18년08월(18년형),"13,290km",가솔린,오토,정보없음,경차,0cc,검정색,정보없음,없음,없음,사고없음,없음,없음,없음,없음,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,기아,all new 모닝,디럭스 스페셜,3500000,11년11월(12년형),"80,000km",가솔린,오토,17.0Km,경차,998cc,회색,없음,없음,없음,사고있음,없음,없음,없음,3회,보통,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2098,기아,뉴모닝,LPI LX 고급형 블랙프리미엄,2300000,09년04월(09년형),"137,078km",LPG,오토,정보없음,경차,998cc,빨강색,없음,없음,없음,사고있음,없음,없음,없음,13회,많음,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2099,기아,올 뉴 모닝(JA),럭셔리,7900000,17년07월(17년형),"35,114km",가솔린,오토,16.0Km,경차,998cc,은색,없음,없음,없음,사고있음,없음,없음,있음,1회,보통,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1
2100,기아,all new 모닝,럭셔리,6200000,14년03월(14년형),"29,751km",가솔린,오토,정보없음,경차,999cc,쥐색,없음,없음,없음,사고없음,없음,없음,없음,1회,짧음,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1
2101,기아,모닝 어반,1.0 가솔린 스탠다드,9900000,20년08월(21년형),12km,가솔린,오토,정보없음,경차,0cc,흰색,정보없음,없음,1 건,사고없음,없음,없음,있음,2회,짧음,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2102,기아,올 뉴 모닝밴(JA),2인승밴 고급형,6600000,19년09월(20년형),645km,가솔린,오토,정보없음,경차,0cc,흰색,정보없음,없음,1 건,사고없음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2103,기아,올 뉴 모닝(JA),럭셔리,9400000,19년03월(19년형),"20,352km",가솔린,오토,16.0Km,경차,998cc,쥐색,없음,없음,없음,사고없음,없음,없음,없음,1회,많음,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1
2104,기아,더 뉴 모닝,럭셔리,6690000,15년07월(16년형),"74,735km",가솔린,오토,정보없음,경차,998cc,빨강색,없음,없음,없음,사고없음,없음,없음,없음,없음,많음,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1
2105,기아,뉴모닝,SLX 고급형 블랙프리미엄,2400000,09년02월(09년형),"100,245km",가솔린,오토,정보없음,경차,999cc,전면회색 후면 파랑 옆면혼합,없음,없음,없음,사고있음,없음,없음,있음,1회,보통,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2106,기아,all new 모닝,럭셔리,6500000,14년05월(15년형),"49,670km",가솔린,오토,정보없음,경차,998cc,진주색,없음,없음,없음,사고있음,없음,없음,없음,3회,보통,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0
2107,기아,뉴모닝,LX 고급형 블랙프리미엄,3200000,10년02월(10년형),"78,990km",가솔린,오토,정보없음,경차,999cc,청색,없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2108,기아,all new 모닝,스마트 바이퓨얼,3800000,15년10월(16년형),"146,831km",가솔린+LPG,오토,정보없음,경차,998cc,진주색,없음,없음,없음,사고없음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2109,기아,all new 모닝,스마트 바이퓨얼 트렌디,3800000,14년10월(15년형),"180,000km",기타,오토,정보없음,경차,0cc,흰색,정보없음,없음,1 건,사고있음,없음,없음,있음,3회,많음,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0
2110,기아,뉴모닝,LX 고급형,2190000,08년12월(09년형),"138,140km",가솔린,오토,정보없음,경차,999cc,쥐색,없음,없음,없음,사고있음,없음,없음,없음,7회,보통,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2111,기아,all new 모닝,럭셔리,5500000,11년05월(12년형),"74,172km",가솔린,오토,정보없음,경차,998cc,쥐색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
2112,기아,all new 모닝,럭셔리,6300000,13년07월(13년형),"22,683km",가솔린,오토,정보없음,경차,998cc,베이지,없음,없음,없음,사고없음,없음,없음,없음,2회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2113,기아,all new 모닝,디럭스 트렌디,4700000,14년02월(14년형),"92,437km",가솔린,오토,17.0Km,경차,998cc,검정색,없음,없음,없음,사고있음,없음,없음,없음,3회,많음,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1
2114,기아,all new 모닝,디럭스 스페셜,4200000,13년02월(13년형),"38,000km",가솔린,오토,17.0Km,경차,"1,000cc",회색,없음,없음,1 건,사고있음,없음,없음,없음,4회,짧음,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2115,기아,더 뉴 모닝,럭셔리,6490000,16년01월(16년형),"46,492km",가솔린,오토,정보없음,경차,0cc,회색,정보없음,없음,없음,사고있음,없음,없음,없음,4회,보통,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0
2116,기아,뉴모닝,LX 고급형 블랙프리미엄,2200000,09년07월(09년형),"76,512km",가솔린,오토,정보없음,경차,0cc,은색,정보없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2117,기아,모닝 어반,1.0 가솔린 시그니처,15200000,20년06월(21년형),"4,710km",가솔린,오토,정보없음,경차,998cc,흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2118,기아,all new 모닝,디럭스,4300000,11년05월(12년형),"68,179km",가솔린,오토,17.0Km,경차,0cc,회색,정보없음,없음,1 건,사고있음,없음,없음,없음,2회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2119,기아,all new 모닝,스마트 바이퓨얼,5500000,14년03월(15년형),"69,816km",기타,오토,정보없음,경차,0cc,흰색,정보없음,없음,없음,사고있음,20190608,없음,없음,4회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120,기아,all new 모닝,디럭스,5500000,14년01월(14년형),"36,827km",가솔린,오토,17.0Km,경차,0cc,회색,정보없음,없음,없음,사고없음,없음,없음,있음,4회,짧음,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
2121,기아,더 뉴 모닝,스마트,5700000,15년10월(16년형),"10,528km",가솔린,오토,정보없음,경차,0cc,노랑색,정보없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2122,기아,올 뉴 모닝(JA),럭셔리,8400000,18년10월(18년형),"62,484km",가솔린,오토,정보없음,경차,998cc,진주색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2123,기아,all new 모닝,디럭스 트렌디,6600000,15년01월(15년형),"62,146km",가솔린,오토,정보없음,경차,998cc,진주색,없음,없음,없음,사고있음,없음,없음,없음,2회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2124,기아,더 뉴 모닝,스마트,4700000,15년05월(16년형),"40,057km",가솔린,오토,정보없음,경차,998cc,은색,없음,없음,없음,사고없음,없음,없음,없음,5회,보통,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2125,기아,all new 모닝,디럭스 스페셜,4200000,12년01월(12년형),"30,000km",가솔린,오토,17.0Km,경차,998cc,진주색,없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2126,기아,더 뉴 모닝,럭셔리,6800000,15년11월(16년형),"76,668km",가솔린,오토,정보없음,경차,998cc,베이지,없음,없음,없음,사고없음,없음,없음,없음,없음,많음,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1
2127,기아,all new 모닝,디럭스,4700000,12년10월(13년형),"64,606km",가솔린,오토,17.0Km,경차,998cc,베이지색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1
2128,기아,뉴모닝,LX 고급형 블랙프리미엄,2100000,09년07월(09년형),"73,169km",가솔린,오토,정보없음,경차,999cc,파랑색,없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2129,기아,all new 모닝,디럭스,4500000,12년10월(13년형),"77,684km",가솔린,오토,17.0Km,경차,0cc,빨강색,정보없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2130,기아,올 뉴 모닝(JA),프레스티지,11500000,19년11월(20년형),"17,948km",가솔린,오토,14.7Km,경차,0cc,검정색,정보없음,없음,없음,사고없음,없음,없음,없음,3회,많음,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2131,기아,올 뉴 모닝(JA),프레스티지,9700000,17년03월(17년형),"19,431km",가솔린,오토,15.3Km,경차,0cc,진주색,정보없음,없음,1 건,사고있음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2132,기아,뉴모닝,SLX 뷰티 기본형,2000000,09년01월(09년형),"100,000km",가솔린,오토,정보없음,경차,999cc,주황색,없음,없음,없음,사고있음,없음,없음,없음,없음,보통,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2133,기아,뉴모닝,LPI LX 기본형 블랙프리미엄,2990000,10년12월(11년형),"140,000km",LPG,오토,정보없음,경차,999cc,회색,없음,없음,없음,사고있음,없음,없음,없음,3회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2134,기아,뉴모닝,SLX 고급형 블랙프리미엄,3300000,08년01월(08년형),"46,000km",가솔린,오토,19.4Km,경차,999cc,빨강,없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2135,기아,뉴모닝,SLX 스페셜,3300000,10년02월(10년형),"73,462km",가솔린,오토,정보없음,경차,999cc,하늘색,없음,없음,없음,사고있음,없음,없음,없음,5회,짧음,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2136,기아,all new 모닝,디럭스 트렌디,3900000,11년03월(12년형),"108,333km",가솔린,오토,17.0Km,경차,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,2회,많음,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2137,기아,all new 모닝,디럭스,3800000,12년06월(12년형),"81,357km",가솔린,오토,17.0Km,경차,998cc,빨강,없음,없음,없음,사고있음,없음,없음,있음,7회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2138,기아,all new 모닝,디럭스 트렌디,6300000,14년06월(15년형),"45,390km",가솔린,오토,정보없음,경차,0cc,빨강색,정보없음,없음,없음,사고없음,없음,없음,없음,2회,짧음,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0
2139,기아,더 뉴 모닝밴,2인승밴 고급형,3700000,15년09월(16년형),"97,238km",가솔린,오토,정보없음,경차,998cc,흰색,없음,없음,없음,사고없음,없음,없음,없음,4회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2140,기아,더 뉴 모닝,바이퓨얼 럭셔리,4500000,16년02월(16년형),"219,324km",LPG,오토,정보없음,경차,998cc,은색,없음,없음,없음,사고없음,없음,없음,있음,3회,많음,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0
2141,기아,뉴모닝,SLX 고급형 블랙프리미엄,1300000,08년10월(09년형),"232,577km",가솔린,오토,정보없음,경차,999cc,흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,많음,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2142,기아,더 뉴 모닝,바이퓨얼 스마트,4800000,16년04월(16년형),"63,383km",기타,오토,정보없음,경차,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,있음,2회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2143,기아,뉴모닝,LPI LX 기본형,2900000,10년06월(11년형),"92,000km",LPG,오토,정보없음,경차,999cc,흰색,없음,없음,없음,사고있음,없음,없음,있음,6회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2144,기아,뉴모닝,LX 고급형 블랙프리미엄,2800000,09년03월(09년형),"186,000km",가솔린,오토,정보없음,경차,0cc,은색,정보없음,없음,없음,사고있음,없음,없음,없음,3회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2145,기아,all new 모닝,디럭스 스페셜,5200000,13년03월(13년형),"48,700km",가솔린,오토,17.0Km,경차,998cc,쥐색,없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2146,기아,all new 모닝,디럭스 스페셜,5900000,13년02월(13년형),"58,000km",가솔린,오토,17.0Km,경차,998cc,검정색,없음,없음,없음,사고있음,없음,없음,없음,없음,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2147,기아,올 뉴 모닝(JA),럭셔리,8800000,17년11월(17년형),"31,000km",가솔린,오토,16.0Km,경차,998cc,회색,없음,없음,없음,사고없음,없음,없음,있음,1회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2148,기아,뉴모닝,SLX 고급형 블랙프리미엄,3800000,10년11월(11년형),"92,539km",가솔린,오토,정보없음,경차,999cc,회색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2149,기아,all new 모닝,2인승밴 고급형,3900000,15년06월(16년형),"63,135km",가솔린,오토,정보없음,경차,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,4회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150,기아,더 뉴 모닝,디럭스,5800000,15년03월(16년형),"83,722km",가솔린,오토,정보없음,경차,998cc,흰색,없음,없음,없음,사고없음,없음,없음,없음,1회,많음,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1
2151,기아,all new 모닝,디럭스 트렌디,5990000,13년12월(14년형),"37,866km",가솔린,오토,17.0Km,경차,0cc,진주색,정보없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
2152,기아,all new 모닝,디럭스 스페셜,3600000,11년08월(12년형),"83,000km",가솔린,오토,17.0Km,경차,998cc,진주색,없음,없음,없음,사고있음,없음,없음,있음,3회,보통,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2153,기아,뉴모닝,LX 기본형,2100000,08년01월(08년형),"145,234km",가솔린,오토,19.4Km,경차,0cc,은색,정보없음,없음,없음,사고있음,없음,없음,없음,4회,많음,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2154,기아,all new 모닝,디럭스 스페셜,3800000,12년04월(12년형),"80,000km",가솔린,오토,17.0Km,경차,998cc,진주색,없음,없음,없음,사고있음,없음,없음,없음,없음,보통,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2155,기아,올 뉴 모닝(JA),LPi 럭셔리,9200000,18년10월(18년형),"49,234km",LPG,오토,정보없음,경차,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,있음,2회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2156,기아,뉴모닝,LX 고급형 블랙프리미엄,1800000,08년07월(08년형),"97,768km",가솔린,오토,19.4Km,경차,999cc,빨강색,없음,없음,없음,사고있음,없음,없음,없음,5회,보통,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2157,기아,all new 모닝,디럭스 스페셜,4500000,13년11월(14년형),"70,521km",가솔린,오토,17.0Km,경차,999cc,검정색,없음,없음,없음,사고있음,없음,없음,없음,5회,보통,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
2158,기아,뉴모닝밴,2인승밴 고급형,2200000,08년10월(09년형),"175,762km",가솔린,오토,정보없음,경차,999cc,은색,없음,없음,없음,사고있음,없음,없음,없음,6회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2159,기아,all new 모닝,스마트,3700000,12년08월(13년형),"96,998km",가솔린,오토,17.0Km,경차,998cc,흰색,없음,없음,없음,사고있음,없음,없음,없음,4회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2160,기아,all new 모닝,럭셔리,3200000,11년11월(12년형),"140,000km",가솔린,오토,정보없음,경차,0cc,흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2161,기아,all new 모닝,디럭스 트렌디,5300000,12년11월(13년형),"101,261km",가솔린,오토,17.0Km,경차,0cc,노랑색,정보없음,없음,없음,사고있음,없음,없음,없음,4회,많음,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2162,기아,올 뉴 모닝(JA),터보 럭셔리,8500000,17년07월(17년형),"30,151km",가솔린,오토,13.0Km,경차,998cc,검정색,없음,없음,없음,사고없음,없음,없음,있음,1회,보통,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1
