,브랜드,모델,세부등급,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백
22,기아,K7,VG270 럭셔리,8400000,10년06월(11년형),"83,592km",가솔린,오토,정보없음,대형,"2,656cc",진주,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
23,기아,올 뉴 K7,3.0 LPI 렌터카 프레스티지,9800000,12년08월(12년형),"119,000km",LPG,오토,정보없음,대형,3cc,검정색,없음,없음,없음,사고있음,없음,없음,있음,6회,보통,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
24,기아,K7,LPI 3.0 디럭스,9990000,10년10월(11년형),"70,199km",LPG,오토,정보없음,대형,"2,999cc",은색,없음,없음,없음,사고없음,없음,없음,있음,2회,짧음,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1
25,기아,더 뉴 K7,LPI 3.0 프레스티지,10900000,13년04월(13년형),"172,026km",LPG,오토,정보없음,대형,"2,999cc",은색,없음,없음,없음,사고있음,없음,없음,있음,1회,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
26,기아,K7,VG270 럭셔리,5500000,11년01월(11년형),"163,984km",가솔린,오토,정보없음,대형,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
27,기아,K7 하이브리드,700h 럭셔리,14300000,14년04월(14년형),"84,918km",하이브리드(가솔린),오토,16.0Km,대형,"2,359cc",검정,없음,없음,없음,사고없음,없음,없음,없음,5회,보통,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1
28,기아,더 프레스티지 K7,3.0 GDI 노블레스,9200000,11년04월(11년형),"132,080km",가솔린,오토,정보없음,대형,"2,999cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,3회,보통,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
29,기아,더 뉴 K7,3.0 GDI 프레스티지,9200000,12년05월(12년형),"109,950km",가솔린,오토,10.4Km,대형,"2,999cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,보통,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
30,기아,올 뉴 K7,3.0 LPI 렌터카 럭셔리,19700000,18년01월(17년형),"40,580km",LPG,오토,정보없음,대형,"2,999cc",검정,없음,없음,없음,사고있음,없음,없음,있음,없음,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,기아,K7,LPI 3.0 디럭스,5500000,11년10월(12년형),"132,588km",LPG,오토,정보없음,대형,"2,359cc",회색,없음,없음,없음,사고있음,없음,없음,있음,2회,보통,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
32,기아,올 뉴 K7,2.4 GDi 리미티드 에디션,18700000,16년12월(17년형),"89,000km",가솔린,오토,11.1Km,대형,0cc,검정색,정보없음,없음,1 건,사고없음,없음,없음,있음,2회,많음,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0
33,기아,더 프레스티지 K7,2.4 GDI 럭셔리,7900000,12년05월(12년형),"133,936km",가솔린,오토,정보없음,대형,"2,359cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,2회,보통,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
34,기아,더 뉴 K7,2.4 GDI 프레스티지,12700000,15년01월(15년형),"145,482km",가솔린,오토,11.3Km,대형,"2,359cc",진주색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
35,기아,더 뉴 K7,2.4 GDI 프레스티지,11500000,12년09월(13년형),"56,837km",가솔린,오토,11.3Km,대형,"2,359cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
36,기아,더 프레스티지 K7,2.4 GDI 프레스티지,8300000,12년04월(12년형),"138,033km",가솔린,오토,정보없음,대형,"2,359cc",은색,없음,없음,없음,사고있음,없음,없음,없음,3회,보통,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
37,기아,K7 하이브리드,700h 럭셔리,14200000,14년04월(14년형),"78,860km",하이브리드(가솔린),오토,16.0Km,대형,"2,359cc",회색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1
38,기아,더 뉴 K7,3.0 GDI 프레스티지,9300000,13년07월(13년형),"133,971km",가솔린,오토,10.4Km,대형,0cc,회색,정보없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,기아,K7,VG270 럭셔리,4500000,10년02월(10년형),"220,478km",가솔린,오토,정보없음,대형,"2,656cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
40,기아,올 뉴 K7,3.0 LPI 렌터카 럭셔리 럭셔리,17700000,16년05월(16년형),"69,602km",LPG,오토,정보없음,대형,"2,999cc",검정색,없음,없음,없음,사고있음,없음,없음,있음,1회,보통,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
41,기아,K7 하이브리드,700h 프레스티지,11900000,14년04월(14년형),"137,179km",기타,오토,16.0Km,대형,0cc,검정색,정보없음,없음,1 건,사고없음,없음,없음,없음,없음,많음,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0
42,기아,올 뉴 K7,3.3 GDI 노블레스 스페셜,20700000,16년05월(16년형),"73,575km",가솔린,오토,9.7Km,대형,"3,342cc",검정색,없음,없음,없음,사고없음,없음,없음,있음,없음,많음,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1
43,기아,더 뉴 K7,2.4 GDI 프레스티지 스페셜,12900000,13년02월(13년형),"109,328km",가솔린,오토,11.3Km,대형,"2,359cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,5회,보통,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
44,기아,올 뉴 K7,3.0 LPi 장애인용 노블레스,24500000,17년03월(17년형),"27,313km",LPG,오토,7.1Km,대형,"2,999cc",회색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
45,기아,더 뉴 K7,2.4 GDI 프레스티지,9990000,14년12월(15년형),"104,827km",가솔린,오토,11.3Km,대형,"2,400cc",흰색,없음,없음,없음,사고없음,없음,없음,있음,3회,보통,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
46,기아,올 뉴 K7,3.0 LPI 렌터카 럭셔리,20500000,17년08월(17년형),"65,428km",LPG,오토,정보없음,대형,"3,000cc",검정색,없음,없음,없음,사고없음,없음,없음,없음,3회,많음,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
47,기아,K7,3.0 GDI 프레스티지,15990000,13년09월(13년형),"82,188km",가솔린,오토,정보없음,대형,"2,998cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
48,기아,올 뉴 K7,2.4 GDI 프레스티지 일반형,16500000,16년09월(16년형),"127,842km",가솔린,오토,정보없음,대형,"2,400cc",흰색,없음,없음,없음,사고있음,없음,없음,있음,2회,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
49,기아,K7 프리미어 하이브리드,2.4 HEV 시그니처,37700000,19년09월(20년형),"13,208km",하이브리드(가솔린),오토,16.2Km,대형,"2,359cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,없음,보통,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
50,기아,더 뉴 K7,2.4 GDI 프레스티지,7200000,12년12월(13년형),"148,476km",가솔린,오토,11.3Km,대형,"2,399cc",흰색,정보없음,없음,없음,사고있음,없음,없음,없음,1회,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
51,기아,올 뉴 K7,3.3 GDI 노블레스,16490000,16년06월(16년형),"71,659km",가솔린,오토,정보없음,대형,"3,300cc",검정색,없음,없음,없음,사고있음,없음,없음,있음,1회,보통,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
52,기아,더 프레스티지 K7,2.4 GDI 프레스티지,6900000,11년12월(12년형),"110,056km",가솔린,오토,정보없음,대형,0cc,흰색,정보없음,없음,1 건,사고있음,없음,없음,없음,2회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,기아,K7,VG240 디럭스 스페셜,6700000,10년07월(11년형),"120,530km",가솔린,오토,정보없음,대형,0cc,진주색,정보없음,없음,없음,사고있음,없음,없음,없음,3회,보통,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0
54,기아,더 뉴 K7,2.4 GDI 프레스티지 스페셜,8700000,13년01월(13년형),"186,092km",가솔린,오토,11.3Km,대형,"2,359cc",검정,없음,없음,없음,사고있음,없음,없음,없음,4회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,기아,올 뉴 K7,2.4 GDi 리미티드,20900000,16년04월(16년형),"58,072km",가솔린,오토,11.1Km,대형,"2,400cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
56,기아,올 뉴 K7,3.0 LPI 렌터카 럭셔리,16500000,16년11월(16년형),"88,057km",LPG,오토,정보없음,대형,"2,999cc",검정,없음,없음,없음,사고없음,없음,없음,있음,1회,많음,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
57,기아,올 뉴 K7,2.2 디젤 프레스티지 일반형,17000000,17년08월(17년형),"107,161km",디젤,오토,정보없음,대형,"2,199cc",검정,없음,없음,없음,사고있음,없음,없음,있음,1회,많음,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1
58,기아,K7,LPI 3.0 럭셔리,3900000,10년11월(11년형),"220,000km",LPG,오토,정보없음,대형,"2,700cc",검정,없음,없음,없음,사고있음,없음,없음,있음,5회,많음,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
59,기아,더 뉴 K7,2.4 GDI 프레스티지 스페셜,9500000,14년01월(13년형),"134,254km",가솔린,오토,11.3Km,대형,"2,359cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,3회,많음,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1
60,기아,K7,VG350 노블레스 프리미엄,3900000,10년07월(10년형),"138,042km",가솔린,오토,정보없음,대형,0cc,은색,없음,없음,없음,사고있음,없음,없음,없음,3회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,기아,더 뉴 K7,2.4 GDI 프레스티지,14800000,14년10월(14년형),"76,715km",가솔린,오토,11.3Km,대형,"2,359cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
62,기아,더 프레스티지 K7,2.4 GDI 프레스티지,5900000,12년08월(12년형),"202,998km",가솔린,오토,정보없음,대형,0cc,은색,정보없음,없음,없음,사고있음,없음,없음,없음,3회,많음,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0
63,기아,올 뉴 K7,2.4 GDI 프레스티지 일반형,16800000,17년05월(17년형),"102,501km",가솔린,오토,정보없음,대형,"2,400cc",검정색,없음,없음,없음,사고없음,없음,없음,있음,2회,많음,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1
64,기아,올 뉴 K7,2.4 GDI 프레스티지 일반형,19700000,16년06월(16년형),"23,844km",가솔린,오토,정보없음,대형,0cc,검정,없음,없음,없음,사고없음,없음,없음,있음,1회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,기아,올 뉴 K7,3.0 LPI 렌터카 프레스티지,20500000,16년06월(16년형),"68,000km",LPG,오토,정보없음,대형,"3,000cc",검정색,없음,없음,없음,사고있음,없음,없음,있음,2회,보통,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
66,기아,더 프레스티지 K7,2.4 GDI 프레스티지,10000000,12년04월(12년형),"65,683km",가솔린,오토,정보없음,대형,"2,359cc",진주,없음,없음,없음,사고없음,없음,없음,없음,1회,짧음,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,기아,K7,LPI VG270 럭셔리,4200000,10년07월(11년형),"200,500km",LPG,오토,정보없음,대형,"2,700cc",다크그레이,없음,없음,없음,사고있음,없음,없음,있음,6회,많음,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
68,기아,더 뉴 K7,3.0 GDI 프레스티지,10500000,14년02월(14년형),"133,972km",가솔린,오토,정보없음,대형,"2,999cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1
69,기아,더 프레스티지 K7,LPI 3.0 디럭스,7500000,12년11월(13년형),"173,349km",LPG,오토,정보없음,대형,"3,000cc",검정색,없음,없음,없음,사고있음,없음,없음,있음,6회,많음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
70,기아,더 뉴 K7,2.4 GDI 프레스티지 스페셜,8300000,14년01월(14년형),"190,000km",가솔린,오토,11.3Km,대형,"2,400cc",검정색,없음,없음,없음,사고없음,없음,없음,있음,3회,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
71,기아,올 뉴 K7,2.4 GDI 프레스티지 일반형,18700000,16년04월(16년형),"70,811km",가솔린,오토,정보없음,대형,"2,359cc",검정색,없음,없음,없음,사고없음,없음,없음,있음,1회,보통,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
72,기아,올 뉴 K7,2.4 GDI 프레스티지 일반형,22500000,17년11월(17년형),"69,316km",가솔린,오토,정보없음,대형,"2,359cc",검정색,없음,없음,없음,사고없음,없음,없음,없음,없음,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
73,기아,올 뉴 K7,3.0 LPi 럭셔리,19500000,17년07월(17년형),"53,019km",LPG,오토,정보없음,중형,"2,999cc",검정색,없음,없음,없음,사고있음,없음,없음,있음,4회,보통,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
74,기아,더 뉴 K7,3.3 GDI 노블레스,13500000,13년01월(13년형),"103,422km",가솔린,오토,10.0Km,대형,"3,300cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,4회,보통,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
75,기아,더 프레스티지 K7,3.0 GDI 프레스티지,7500000,11년04월(12년형),"126,000km",가솔린,오토,정보없음,대형,"3,000cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,4회,보통,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1
76,기아,올 뉴 K7,2.4 GDI 프레스티지 일반형,22700000,18년03월(18년형),"39,000km",가솔린,오토,정보없음,대형,"2,359cc",검정색,없음,없음,없음,사고없음,없음,없음,없음,없음,많음,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0
77,기아,올 뉴 K7,2.2 디젤 프레스티지 일반형 내비게이션 미적용,17600000,16년04월(16년형),"81,365km",디젤,오토,정보없음,대형,"2,195cc",검정색,없음,없음,없음,사고있음,없음,없음,있음,2회,많음,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1
78,기아,올 뉴 K7,2.4 GDi 리미티드,18900000,16년05월(16년형),"77,803km",가솔린,오토,11.1Km,대형,0cc,은색,정보없음,없음,1 건,사고있음,없음,없음,없음,2회,많음,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0
79,기아,K7,3.0 GDI 노블레스,7200000,11년04월(12년형),"180,706km",가솔린,오토,정보없음,대형,"2,999cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,12회,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
80,기아,더 프레스티지 K7,2.4 GDI 럭셔리,6900000,11년10월(12년형),"119,730km",가솔린,오토,정보없음,대형,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,2회,보통,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0
81,기아,올 뉴 K7,3.0 LPI 렌터카 럭셔리,11800000,16년07월(16년형),"159,408km",LPG,오토,정보없음,대형,"3,342cc",검정,없음,없음,1 건,사고없음,없음,없음,있음,1회,많음,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
82,기아,올 뉴 K7,3.3 GDI 노블레스 스페셜,21970000,17년06월(17년형),"73,783km",가솔린,오토,9.7Km,대형,"3,342cc",쥐색,없음,없음,없음,사고있음,없음,없음,없음,3회,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
83,기아,올 뉴 K7 하이브리드,노블레스 기본형,22500000,18년07월(18년형),"45,000km",하이브리드(가솔린),오토,16.2Km,대형,"2,400cc",파랑색,없음,없음,없음,사고없음,없음,없음,있음,없음,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
84,기아,더 프레스티지 K7,3.0 GDI 럭셔리,5500000,11년07월(12년형),"222,097km",가솔린,오토,정보없음,대형,"3,000cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,5회,많음,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1
85,기아,더 뉴 K7,2.4 GDI 프레스티지,10400000,13년07월(13년형),"112,764km",가솔린,오토,11.3Km,대형,"2,400cc",회색,없음,없음,없음,사고없음,없음,없음,있음,10회,보통,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1
86,기아,올 뉴 K7,2.4 GDi 리미티드,21900000,17년03월(17년형),"69,746km",가솔린,오토,11.1Km,대형,0cc,검정색,정보없음,없음,1 건,사고있음,없음,없음,없음,1회,많음,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0
87,기아,올 뉴 K7,2.4 GDI 프레스티지 일반형,16590000,16년10월(16년형),"48,000km",가솔린,오토,정보없음,대형,"2,399cc",검정색,없음,없음,없음,사고있음,없음,없음,있음,1회,짧음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
88,기아,올 뉴 K7,2.2 디젤 리미티드 에디션,25400000,17년06월(17년형),"46,811km",디젤,오토,정보없음,대형,"2,199cc",검정색,없음,없음,없음,사고없음,없음,없음,없음,없음,보통,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
89,기아,올 뉴 K7,2.4 GDi 리미티드,26500000,18년03월(18년형),"28,159km",가솔린,오토,11.1Km,대형,"2,359cc",검정색,없음,없음,없음,사고없음,없음,없음,없음,1회,보통,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
90,기아,올 뉴 K7,3.3 GDI 노블레스 스페셜,22900000,17년03월(17년형),"53,716km",가솔린,오토,9.7Km,대형,"3,298cc",쥐색,없음,없음,없음,사고없음,없음,없음,있음,1회,보통,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1
91,기아,올 뉴 K7,3.3 GDI 노블레스 스페셜,18900000,16년04월(16년형),"100,000km",가솔린,오토,9.7Km,대형,"3,300cc",검정색,없음,없음,없음,사고없음,없음,없음,없음,없음,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
92,기아,K7,LPI VG270 럭셔리,3600000,10년07월(11년형),"320,893km",LPG,오토,정보없음,대형,0cc,검정,없음,없음,없음,사고있음,없음,없음,없음,2회,많음,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
93,기아,더 뉴 K7,2.4 GDI 프레스티지 스페셜,11800000,13년02월(13년형),"83,713km",가솔린,오토,11.3Km,대형,"2,359cc",은색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
94,기아,올 뉴 K7,2.4 GDi 리미티드,24900000,17년07월(17년형),"41,800km",가솔린,오토,11.1Km,대형,"2,400cc",흰색,없음,없음,없음,사고없음,없음,없음,있음,1회,보통,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
95,기아,더 뉴 K7,3.0 GDI 프레스티지,10000000,13년03월(13년형),"157,514km",가솔린,오토,10.4Km,대형,"9,999cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1
