,브랜드,모델,세부등급,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백
555,기아,봉고3,1톤 초장축 더블캡 CRDi,3700000,10년06월(10년형),"197,000km",디젤,수동,정보없음,트럭,"2,902cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,5회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,기아,봉고3,1.2톤 초장축 표준캡 CRDi GLX,4200000,11년04월(11년형),"180,000km",디젤,수동,정보없음,트럭,0cc,흰색,정보없음,없음,1 건,사고없음,없음,없음,없음,4회,보통,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
557,기아,봉고3,1톤 파워게이트 장축,5000000,09년05월(09년형),"265,769km",디젤,수동,정보없음,트럭,"2,902cc",청색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,기아,봉고3,1톤 초장축 킹캡 CRDi,12500000,17년09월(18년형),"77,121km",디젤,오토,정보없음,트럭,"2,497cc",흰색,없음,없음,1 건,사고있음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,기아,봉고3,1톤 초장축 킹캡 CRDi LTD,10300000,15년01월(15년형),"134,974km",디젤,오토,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,2회,많음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
560,기아,봉고3,1톤 윙바디 초장축 수동식 킹캡 디럭스,19100000,19년09월(19년형),"17,320km",디젤,오토,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,1회,보통,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
561,기아,봉고3,1톤 냉동탑차 초장축 표준형 킹캡 럭셔리,14500000,17년02월(17년형),"50,000km",디젤,수동,정보없음,트럭,"1,000cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,기아,봉고3,1톤 초장축 더블캡 CRDi DLX GX,4700000,11년02월(11년형),"210,000km",디젤,수동,정보없음,트럭,"1,000cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,기아,봉고3,1톤 초장축 더블캡 CRDi 럭셔리,16900000,19년07월(19년형),"11,315km",디젤,오토,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,짧음,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
564,기아,봉고3,1톤 냉동탑차 초장축 표준형 킹캡 럭셔리 듀얼컴프,6000000,12년01월(12년형),"144,172km",디젤,수동,정보없음,트럭,"2,500cc",흰색,없음,없음,없음,사고없음,없음,없음,있음,4회,보통,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
565,기아,봉고3,기타,6900000,11년09월(11년형),"46,997km",디젤,수동,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,6회,짧음,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
566,기아,더 뉴 봉고3,냉동탑차 1톤 표준형 킹캡 초장축 GL,16600000,18년12월(19년형),"18,505km",디젤,오토,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고없음,없음,없음,있음,없음,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,기아,봉고3,1톤 초장축 더블캡 CRDi 럭셔리,11500000,15년05월(15년형),"34,075km",디젤,오토,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,1회,짧음,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
568,기아,봉고3,1톤 초장축 더블캡 CRDi DLX DLX,7800000,13년07월(13년형),"101,431km",디젤,수동,정보없음,트럭,"1,000cc",파랑,없음,없음,1 건,사고없음,없음,없음,없음,2회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,기아,봉고3,1톤 초장축 더블캡 CRDi 럭셔리,12300000,15년03월(15년형),"75,000km",디젤,오토,정보없음,트럭,"1,000cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,기아,봉고3,1톤 초장축 표준캡 CRDi DLX GLX,5200000,11년03월(11년형),"128,240km",디젤,수동,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,기아,봉고3,1톤 카고,15200000,18년01월(18년형),"44,204km",디젤,오토,정보없음,트럭,0cc,흰색,정보없음,없음,1 건,사고있음,없음,없음,없음,3회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,기아,봉고3,1톤 냉동탑차 초장축 경제형 PLUS 킹캡 디럭스,8900000,14년09월(14년형),"52,562km",디젤,수동,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,기아,봉고3,1톤 내장탑차 초장축 경제형 킹캡 디럭스,12500000,17년06월(17년형),"40,354km",디젤,수동,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고없음,없음,없음,있음,4회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,기아,봉고3,1톤 카고,17200000,19년07월(19년형),"1,489km",디젤,오토,정보없음,트럭,0cc,흰색,정보없음,없음,1 건,사고없음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,기아,봉고3,1톤 카고,16200000,16년06월(16년형),"19,430km",디젤,오토,정보없음,트럭,0cc,흰색,정보없음,없음,1 건,사고있음,없음,없음,없음,2회,짧음,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
576,기아,봉고3,1톤 초장축 더블캡 CRDi,7000000,12년06월(12년형),"124,647km",디젤,수동,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,기아,봉고3,1톤 냉장탑차 초장축 플러스형 킹캡 럭셔리,15300000,17년04월(17년형),"29,664km",디젤,오토,정보없음,트럭,"2,500cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,1회,짧음,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0
578,기아,봉고3,바가지차,19000000,13년10월(13년형),"90,000km",디젤,수동,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,기아,봉고3,1톤 초장축 킹캡 CRDi,3400000,08년07월(08년형),"237,142km",디젤,수동,정보없음,트럭,"2,902cc",파랑색,없음,없음,없음,사고있음,없음,없음,없음,3회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,기아,봉고3,1톤 초장축 킹캡 CRDi LTD,11900000,17년01월(17년형),"131,245km",디젤,오토,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고없음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,기아,봉고3,1.2톤 초장축 표준캡 CRDi 프레스티지,15900000,19년08월(19년형),"73,701km",디젤,수동,정보없음,트럭,0cc,초록색,정보없음,없음,없음,사고없음,없음,없음,있음,2회,많음,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
582,기아,봉고3,기타,3800000,05년07월(05년형),"114,515km",디젤,수동,정보없음,트럭,0cc,초록색,정보없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,기아,봉고3,1톤 초장축 킹캡 CRDi,13500000,18년02월(18년형),"37,123km",디젤,수동,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,1회,보통,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,기아,봉고3,1톤 내장탑차 LTD,5800000,13년05월(13년형),"165,490km",디젤,수동,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고있음,없음,없음,있음,7회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,기아,봉고3,1톤 초장축 킹캡 CRDi 럭셔리,7400000,12년06월(12년형),"62,771km",디젤,수동,정보없음,트럭,0cc,초록색,정보없음,없음,1 건,사고있음,없음,없음,없음,4회,짧음,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
586,기아,봉고3,1톤 냉동탑차 초장축 표준형 킹캡 럭셔리 듀얼컴프,17800000,18년12월(19년형),"6,639km",디젤,오토,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
587,기아,봉고3,1톤 냉동탑차 초장축 표준형 킹캡 디럭스 듀얼펌프,15900000,17년12월(18년형),"56,847km",디젤,수동,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고없음,없음,없음,없음,1회,보통,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
588,기아,봉고3,1톤 킹캡 초장축 CRDi 디럭스,16900000,19년04월(19년형),"14,613km",디젤,오토,정보없음,트럭,0cc,검정색,정보없음,없음,없음,사고없음,없음,없음,있음,3회,보통,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
589,기아,봉고3,1톤 킹캡 초장축 CRDi 디럭스,6500000,13년06월(13년형),"123,173km",디젤,수동,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,있음,2회,보통,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
590,기아,봉고3,1.2톤 초장축 표준캡 CRDi 프레스티지,8600000,15년04월(15년형),"131,426km",디젤,수동,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,기아,봉고3,1톤 카고,19890000,18년07월(19년형),"16,960km",디젤,오토,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고없음,없음,없음,없음,없음,짧음,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
592,기아,봉고3,1톤 초장축 킹캡 CRDi 럭셔리,12500000,16년10월(17년형),"51,536km",디젤,수동,정보없음,트럭,0cc,흰색,정보없음,없음,1 건,사고없음,없음,없음,없음,없음,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,기아,봉고3,1톤 초장축 킹캡 CRDi 럭셔리,10000000,17년06월(18년형),"70,000km",디젤,수동,정보없음,트럭,0cc,파랑색,정보없음,없음,없음,사고없음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,기아,봉고3,4WD 장축 더블캡 LTD LTD,6500000,11년06월(11년형),"96,000km",디젤,수동,정보없음,트럭,0cc,파랑색,정보없음,없음,없음,사고없음,없음,없음,없음,3회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,기아,봉고3,1톤 카고,17500000,18년12월(19년형),"14,804km",디젤,오토,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,있음,1회,짧음,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
596,기아,봉고3,1톤 초장축 표준캡 CRDi DLX GLX,4990000,09년09월(10년형),"145,000km",디젤,수동,정보없음,트럭,"1,000cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,기아,봉고3,1톤 초장축 더블캡 CRDi DLX DLX,9800000,14년03월(14년형),"129,751km",디젤,오토,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,3회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,기아,봉고3,4WD 장축 더블캡 DLX DLX,14000000,17년03월(17년형),"54,620km",디젤,수동,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,2회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,기아,봉고3,1.2톤 윙바디 초장축 수동식 킹캡 프레스티지,15000000,17년02월(17년형),"81,175km",디젤,수동,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,기아,봉고3,1톤 킹캡 초장축 CRDi 디럭스,9200000,14년12월(14년형),"54,436km",디젤,수동,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고없음,없음,없음,없음,5회,짧음,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
601,기아,봉고3,1톤 초장축 킹캡 CRDi 럭셔리,4900000,10년04월(10년형),"135,822km",디젤,오토,정보없음,트럭,0cc,초록색,정보없음,없음,없음,사고있음,없음,없음,있음,3회,짧음,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
602,기아,봉고3,1톤 초장축 더블캡 CRDi 럭셔리,13200000,17년01월(17년형),"50,000km",디젤,수동,정보없음,트럭,"1,000cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,1회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,기아,봉고3,4WD 장축 킹캡 GX,9500000,16년07월(16년형),"126,160km",디젤,오토,정보없음,트럭,0cc,초록색,정보없음,없음,없음,사고없음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,기아,봉고3,1톤 초장축 킹캡 CRDi 럭셔리,14200000,17년09월(18년형),"29,211km",디젤,오토,정보없음,트럭,0cc,흰색,정보없음,없음,1 건,사고없음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,기아,봉고3,1톤 초장축 킹캡 CRDi GX,5800000,11년04월(11년형),"99,874km",디젤,수동,정보없음,트럭,0cc,초록색,정보없음,없음,1 건,사고있음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,기아,더 뉴 봉고3,내장탑차 1톤 플러스형 킹캡 초장축 L,19000000,20년01월(20년형),"8,100km",디젤,오토,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고없음,없음,없음,없음,2회,보통,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
607,기아,봉고3,1톤 초장축 더블캡 CRDi 럭셔리,6400000,14년10월(14년형),"132,486km",디젤,수동,정보없음,트럭,"2,902cc",청색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,기아,봉고3,1톤 초장축 표준캡 CRDi 프레스티지,13900000,17년11월(18년형),"33,000km",디젤,오토,정보없음,트럭,"1,000cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,기아,봉고3,1톤 킹캡 초장축 CRDi 럭셔리,11500000,18년01월(18년형),"79,000km",디젤,수동,정보없음,트럭,"1,000cc",흰색,없음,없음,1 건,사고없음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,기아,봉고3,1톤 초장축 킹캡 CRDi 럭셔리,14200000,17년02월(17년형),"32,000km",디젤,오토,정보없음,트럭,"2,476cc",청색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
611,기아,봉고3,1톤 다용도탑차 초장축 킹캡 럭셔리,9800000,15년09월(16년형),"132,507km",디젤,수동,정보없음,트럭,0cc,흰색,정보없음,없음,1 건,사고없음,없음,없음,없음,4회,많음,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
612,기아,봉고3,1톤 초장축 킹캡 CRDi SDX,3800000,07년06월(07년형),"180,000km",디젤,수동,정보없음,트럭,"1,000cc",파랑,없음,없음,없음,사고없음,없음,없음,없음,9회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,기아,봉고3,4WD 1톤 장축 더블캡 CRDi 럭셔리,12500000,16년03월(16년형),"81,847km",디젤,수동,정보없음,트럭,"2,497cc",파랑색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
614,기아,봉고3,1톤 내장탑차 킹캡 하이탑,19500000,20년04월(20년형),"9,382km",디젤,오토,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,보통,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
615,기아,봉고3,1톤 초장축 킹캡 CRDi DLX GX,7900000,13년11월(13년형),"156,800km",디젤,수동,정보없음,트럭,0cc,흰색,정보없음,19 건,1 건,사고있음,없음,없음,없음,없음,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,기아,봉고3,4WD 1톤 장축 더블캡 CRDi 노블레스,17700000,17년09월(18년형),"18,263km",디젤,수동,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,1회,짧음,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
617,기아,봉고3,1톤 초장축 킹캡 CRDi 럭셔리,9800000,17년04월(17년형),"101,280km",디젤,수동,정보없음,트럭,0cc,초록색,정보없음,없음,없음,사고없음,없음,없음,있음,2회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,기아,봉고3,1톤 장축 더블캡 CRDi LTD,4600000,04년06월(04년형),"159,049km",디젤,오토,정보없음,트럭,"1,000cc",흰색,없음,없음,없음,사고없음,없음,없음,있음,1회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,기아,봉고3,1톤 초장축 킹캡 CRDi DLX GLX,6600000,11년03월(11년형),"99,344km",디젤,수동,정보없음,트럭,"1,000cc",흰색,없음,없음,1 건,사고없음,없음,없음,없음,5회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,기아,봉고3,1톤 냉동탑차 초장축 경제형 킹캡 디럭스,9800000,14년11월(14년형),"127,082km",디젤,수동,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,기아,봉고3,1톤 내장탑차 킹캡 하이탑,16900000,19년03월(19년형),"36,500km",디젤,오토,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,6회,많음,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
622,기아,봉고3,1톤 초장축 킹캡 CRDi 프레스티지,5300000,09년09월(10년형),"95,178km",디젤,수동,정보없음,트럭,"2,500cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,기아,봉고3,1톤 초장축 킹캡 CRDi 럭셔리,7600000,15년02월(15년형),"202,608km",디젤,오토,정보없음,트럭,"2,497cc",파랑색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
624,기아,봉고3,1톤 초장축 더블캡 CRDi DLX DLX,5300000,13년07월(13년형),"302,443km",디젤,오토,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,기아,봉고3,1.2톤 초장축 표준캡 CRDi GLX,7500000,13년09월(13년형),"140,562km",디젤,수동,정보없음,트럭,"2,497cc",파랑색,없음,없음,없음,사고없음,없음,없음,없음,없음,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,기아,봉고3,1톤 윙바디 초장축 수동식 킹캡 럭셔리,13300000,15년06월(15년형),"74,179km",디젤,오토,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,4회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,기아,봉고3,1톤 카고,18300000,19년07월(19년형),"19,070km",디젤,오토,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고있음,없음,없음,있음,2회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,기아,봉고3,1톤 초장축 킹캡 CRDi,9900000,12년02월(12년형),"62,212km",가솔린,오토,정보없음,트럭,"2,497cc",파랑색,없음,없음,없음,사고없음,없음,없음,없음,4회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,기아,봉고3,1톤 윙바디 초장축 수동식 킹캡 럭셔리,8800000,16년05월(16년형),"187,783km",디젤,오토,정보없음,트럭,0cc,흰색,정보없음,없음,1 건,사고없음,없음,없음,있음,2회,많음,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
630,기아,봉고3,4WD 장축 킹캡 GX,13900000,16년06월(16년형),"8,611km",디젤,수동,정보없음,트럭,0cc,흰색,정보없음,없음,1 건,사고없음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,기아,봉고3,1톤 초장축 킹캡 CRDi,14600000,18년03월(18년형),"43,000km",디젤,오토,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,2회,많음,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
632,기아,봉고3,1.2톤 초장축 킹캡 CRDi 프레스티지,12700000,15년08월(21년형),"66,000km",디젤,수동,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,2회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,기아,봉고3,1톤 내장탑 파워게이트 초장축 킹캡 럭셔리,18990000,18년08월(18년형),"42,000km",디젤,오토,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,많음,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
634,기아,봉고3,1톤 킹캡 초장축 CRDi 럭셔리,9500000,14년03월(14년형),"180,000km",디젤,오토,정보없음,트럭,"1,000cc",흰색,없음,없음,1 건,사고없음,없음,없음,없음,4회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,기아,봉고3,1톤 초장축 킹캡 CRDi DLX GX,8600000,13년02월(13년형),"120,450km",디젤,오토,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고없음,없음,없음,없음,2회,보통,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
636,기아,봉고3,1톤 초장축 킹캡 CRDi GLX,3500000,11년02월(11년형),"150,000km",디젤,수동,정보없음,트럭,"1,000cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,4회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,기아,봉고3,1톤 초장축 더블캡 CRDi 럭셔리,11900000,16년06월(16년형),"60,000km",디젤,수동,정보없음,트럭,"1,000cc",파랑,없음,없음,없음,사고있음,없음,없음,없음,3회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,기아,봉고3,기타,9200000,06년04월(06년형),"196,065km",디젤,수동,정보없음,트럭,0cc,초록색,정보없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,기아,봉고3,1톤 내장탑차 킹캡 하이탑,15200000,17년11월(18년형),"76,253km",디젤,오토,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,기아,봉고3,1톤 초장축 킹캡 CRDi 프레스티지,7200000,14년09월(14년형),"136,115km",디젤,수동,정보없음,트럭,"2,497cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,4회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,기아,봉고3,1톤 장축 킹캡 CRDi SDX,6700000,11년07월(11년형),"66,506km",디젤,수동,정보없음,트럭,"2,902cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,2회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,기아,봉고3,워크스루밴 캠핑카,22800000,16년12월(17년형),"93,958km",디젤,오토,정보없음,트럭,"2,500cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,2회,많음,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
643,기아,봉고3,1톤 킹캡 초장축 CRDi 디럭스,8700000,16년07월(16년형),"116,066km",디젤,수동,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,있음,2회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,기아,봉고3,1톤 초장축 표준캡 CRDi DLX DLX,13800000,17년10월(18년형),"35,398km",디젤,오토,정보없음,트럭,"2,607cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,기아,봉고3,1톤 초장축 킹캡 CRDi 럭셔리,6700000,12년07월(12년형),"99,489km",디젤,수동,정보없음,트럭,0cc,초록색,정보없음,없음,없음,사고있음,없음,없음,없음,4회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,기아,봉고3,1톤 윙바디 초장축 수동식 킹캡 럭셔리,8200000,12년05월(12년형),"139,956km",디젤,수동,정보없음,트럭,"2,497cc",청색,없음,없음,없음,사고없음,없음,없음,있음,8회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,기아,봉고3,1톤 초장축 킹캡 CRDi DLX DLX,4900000,09년08월(10년형),"158,487km",디젤,수동,정보없음,트럭,"1,000cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,기아,봉고3,1.2톤 초장축 킹캡 CRDi 프레스티지,10900000,14년01월(14년형),"68,405km",디젤,수동,정보없음,트럭,"1,000cc",흰색,없음,없음,1 건,사고있음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,기아,봉고3,1톤 초장축 킹캡 LPI 럭셔리,14000000,18년11월(19년형),"26,126km",LPG,수동,정보없음,트럭,"2,359cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,기아,봉고3,4WD 1톤 장축 킹캡 CRDi 디럭스,10300000,12년08월(13년형),"92,000km",디젤,수동,정보없음,트럭,"1,000cc",파랑,없음,없음,1 건,사고없음,없음,없음,없음,4회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
