,브랜드,모델,세부등급,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백
52,기아,그랜드카니발,GX 기본형,2590000,06년08월(06년형),"105,000km",디젤,오토,정보없음,RV,0cc,흰색,없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,기아,더 뉴 카니발,하이리무진 3.3 가솔린 9인승 노블레스 스페셜,40900000,17년11월(18년형),"30,000km",가솔린,오토,7.6Km,RV,"3,299cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,짧음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
54,기아,올 뉴 카니발,9인승 2.2 디젤 노블레스,21800000,16년01월(16년형),"94,000km",디젤,오토,11.2Km,RV,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,3회,많음,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0
55,기아,올 뉴 카니발,9인승 2.2 디젤 노블레스 스페셜,24800000,17년05월(18년형),"116,500km",디젤,오토,정보없음,RV,"2,199cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
56,기아,올 뉴 카니발,9인승 2.2 디젤 럭셔리,19900000,15년11월(16년형),"35,988km",디젤,오토,10.3Km,RV,"2,199cc",흰색,없음,없음,없음,사고있음,없음,없음,있음,1회,짧음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
57,기아,올 뉴 카니발,9인승 2.2 디젤 하이리무진 프레스티지,35200000,17년08월(18년형),"66,317km",디젤,오토,정보없음,RV,"2,199cc",검정색,없음,없음,없음,사고있음,없음,없음,있음,1회,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
58,기아,카니발 R,그랜드카니발 GLX 고급형,6690000,12년05월(12년형),"179,003km",디젤,오토,정보없음,RV,"2,199cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,5회,많음,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1
59,기아,카니발 R,그랜드카니발 GLX 고급형,7300000,12년03월(12년형),"158,634km",디젤,오토,정보없음,RV,"2,199cc",검정,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
60,기아,올 뉴 카니발,11인승 2.2 디젤 프레스티지,16300000,14년10월(15년형),"120,133km",디젤,오토,정보없음,RV,"2,199cc",진주색,없음,없음,없음,사고있음,없음,없음,없음,3회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,기아,올 뉴 카니발,9인승 2.2 디젤 하이리무진 프레스티지,31990000,16년05월(16년형),"60,092km",디젤,오토,10.3Km,RV,"2,199cc",검정색,없음,없음,없음,사고없음,없음,없음,없음,없음,보통,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
62,기아,카니발 R,그랜드카니발 11인승 하이리무진 GLX 최고급형,11700000,13년10월(14년형),"160,000km",디젤,오토,정보없음,RV,0cc,검정색,정보없음,없음,1 건,사고없음,없음,없음,있음,5회,많음,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0
63,기아,올 뉴 카니발,9인승 2.2 디젤 프레스티지,26700000,17년04월(18년형),"60,356km",디젤,오토,정보없음,RV,0cc,진주색,정보없음,없음,1 건,사고있음,없음,없음,없음,없음,보통,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0
64,기아,그랜드카니발,GLX 고급형,3300000,06년02월(06년형),"202,744km",디젤,오토,정보없음,RV,"2,902cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,2회,보통,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
65,기아,올 뉴 카니발,11인승 2.2 디젤 노블레스,28790000,17년06월(18년형),"22,285km",디젤,오토,정보없음,RV,"2,199cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,기아,올 뉴 카니발,9인승 2.2 디젤 럭셔리,16500000,15년12월(16년형),"98,000km",디젤,오토,10.3Km,RV,"2,199cc",은색,없음,없음,없음,사고있음,없음,없음,없음,3회,보통,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0
67,기아,카니발 R,뉴카니발 리무진 가솔린 President,7700000,11년07월(11년형),"186,000km",가솔린,오토,정보없음,RV,0cc,다크그레이,없음,없음,없음,사고있음,없음,없음,없음,5회,많음,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0
68,기아,카니발 R,그랜드카니발 GLX R 스페셜,8500000,11년09월(11년형),"131,408km",디젤,오토,정보없음,RV,"2,199cc",검정,없음,없음,1 건,사고없음,없음,없음,없음,4회,보통,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
69,기아,카니발 R,그랜드카니발 GLX R 스페셜,7000000,10년04월(10년형),"98,000km",디젤,오토,정보없음,RV,"2,199cc",진주색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0
70,기아,그랜드카니발,GX 최고급형,6000000,09년07월(09년형),"140,247km",디젤,오토,정보없음,RV,"2,902cc",은색,없음,없음,없음,사고있음,없음,없음,없음,9회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,기아,카니발 R,그랜드카니발 GLX R 스페셜,7800000,11년11월(11년형),"154,517km",디젤,오토,정보없음,RV,"2,199cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,없음,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,기아,올 뉴 카니발,9인승 3.3 가솔린 하이리무진 노블레스,27290000,16년08월(17년형),"197,536km",가솔린,오토,8.3Km,RV,"3,342cc",진주색,없음,없음,없음,사고있음,없음,없음,있음,2회,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
73,기아,카니발 R,그랜드카니발 GLX R 스페셜,12500000,13년07월(13년형),"125,082km",디젤,오토,정보없음,RV,"2,199cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,없음,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,기아,뉴카니발,리무진 9인승,5400000,07년06월(07년형),"150,000km",디젤,오토,정보없음,RV,"2,902cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0
75,기아,그랜드카니발,LPI GLX 기본형,4200000,08년06월(09년형),"223,816km",LPG,오토,정보없음,RV,0cc,은색,정보없음,없음,없음,사고있음,없음,없음,있음,7회,보통,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
76,기아,올 뉴 카니발,9인승 2.2 디젤 프레스티지,14900000,15년03월(15년형),"185,205km",디젤,오토,11.5Km,RV,"2,199cc",은색,없음,없음,없음,사고없음,없음,없음,없음,없음,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
77,기아,올 뉴 카니발,9인승 2.2 디젤 하이리무진 노블레스,35900000,16년01월(16년형),"45,737km",디젤,오토,10.3Km,RV,"2,199cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
78,기아,올 뉴 카니발,9인승 2.2 디젤 럭셔리,18940000,16년06월(16년형),"64,571km",디젤,오토,10.3Km,RV,0cc,회색,정보없음,없음,없음,사고있음,없음,없음,있음,2회,보통,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0
79,기아,올 뉴 카니발,7인승 2.2 디젤 하이리무진 프레지던트,32990000,16년01월(16년형),"87,206km",디젤,오토,11.2Km,RV,"2,200cc",검정색,없음,없음,없음,사고없음,없음,없음,없음,2회,많음,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
80,기아,올 뉴 카니발,9인승 2.2 디젤 노블레스 스페셜,27100000,17년05월(18년형),"67,049km",디젤,오토,정보없음,RV,"2,199cc",검정,없음,없음,없음,사고없음,없음,없음,없음,없음,많음,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1
81,기아,올 뉴 카니발,9인승 2.2 디젤 럭셔리,18500000,16년05월(16년형),"76,915km",디젤,오토,10.3Km,RV,"2,200cc",검정색,없음,없음,없음,사고없음,없음,없음,없음,1회,보통,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
82,기아,올 뉴 카니발,9인승 2.2 디젤 프레스티지,15000000,15년01월(15년형),"190,459km",디젤,오토,11.5Km,RV,"2,199cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,2회,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
83,기아,그랜드카니발,LIMITED 최고급형,5900000,08년10월(08년형),"237,000km",디젤,오토,정보없음,RV,"2,500cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,3회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,기아,뉴카니발,GLX 기본형 LPI,6000000,07년10월(08년형),"165,600km",LPG,오토,정보없음,RV,"2,656cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
85,기아,카니발 R,뉴카니발 GLX 기본형,8500000,10년05월(10년형),"104,008km",디젤,오토,정보없음,RV,"2,199cc",회색,없음,없음,없음,사고없음,없음,없음,있음,3회,짧음,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0
86,기아,올 뉴 카니발,11인승 2.2 디젤 디럭스,14500000,16년03월(16년형),"110,000km",디젤,오토,정보없음,RV,"2,199cc",검정,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
87,기아,카니발 R,그랜드카니발 GLX 고급형,7000000,13년07월(13년형),"181,928km",디젤,수동,정보없음,RV,"2,500cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,2회,많음,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
88,기아,카니발 R,그랜드카니발 GLX 최고급형,9200000,12년09월(12년형),"158,700km",디젤,오토,정보없음,RV,"2,199cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,3회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,기아,카니발 R,그랜드카니발 GX 고급형,5400000,11년11월(11년형),"220,356km",디젤,오토,정보없음,RV,0cc,파랑색,정보없음,없음,없음,사고있음,없음,없음,없음,3회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,기아,그랜드카니발,GLX 최고급형,6000000,10년01월(10년형),"180,917km",디젤,오토,정보없음,RV,"2,900cc",은색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0
91,기아,올 뉴 카니발,7인승 2.2 디젤 하이리무진 프레지던트,37000000,16년11월(17년형),"40,000km",디젤,오토,11.2Km,RV,"2,199cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,짧음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
92,기아,그랜드카니발,GLX 11인승,4400000,09년10월(10년형),"221,273km",디젤,오토,정보없음,RV,"2,999cc",은색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
