,브랜드,모델,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백,가격표준화
31,한국GM,크루즈,7800000,15,27693,가솔린,오토,12.5,준중형,1796,검정,0,없음,1 건,사고있음,없음,없음,없음,1,짧음,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5638983105921896
32,한국GM,크루즈,4800000,15,126618,가솔린,오토,11.3,준중형,1699,은색,0,없음,없음,사고없음,없음,없음,있음,2,많음,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,-0.6063430530710404
33,한국GM,크루즈,4800000,13,137199,가솔린,오토,13.8,준중형,1998,회색,0,없음,없음,사고있음,없음,없음,없음,2,많음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.6063430530710404
34,한국GM,크루즈,3200000,13,160000,가솔린,오토,12.5,준중형,1800,쥐색,0,없음,없음,사고있음,없음,없음,없음,0,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2304717803580965
35,한국GM,크루즈,3700000,11,137579,가솔린,오토,12.5,준중형,0,회색,0,없음,없음,사고있음,없음,없음,없음,3,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0354315530808913
36,한국GM,크루즈,4200000,11,169000,디젤,오토,12.5,준중형,20000,흰색,0,없음,없음,사고있음,없음,없음,없음,1,많음,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,-0.8403913258036864
37,한국GM,크루즈,6300000,13,72570,가솔린,오토,12.5,준중형,1796,블루,0,없음,없음,사고있음,없음,없음,없음,0,짧음,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,-0.021222371239425355
38,한국GM,크루즈,4800000,11,108481,가솔린,오토,12.5,준중형,1796,흰색,0,없음,없음,사고있음,없음,없음,없음,2,보통,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,-0.6063430530710404
39,한국GM,크루즈,6500000,11,50520,가솔린,오토,12.5,준중형,1699,흰색,0,없음,없음,사고없음,없음,없음,없음,4,짧음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.05679371967145665
40,한국GM,크루즈,3200000,12,132200,가솔린,오토,12.4,준중형,1800,흰색,0,없음,없음,사고있음,없음,없음,없음,4,보통,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,-1.2304717803580965
41,한국GM,크루즈,6800000,15,83576,디젤,오토,13.1,준중형,0,흰색,0,없음,1 건,사고있음,없음,없음,없음,2,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17381785603777966
42,한국GM,크루즈,8690000,16,56620,가솔린,오토,11.3,준중형,1796,흰색,0,없음,없음,사고있음,없음,없음,있음,1,보통,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.9110699151456145
43,한국GM,크루즈,8400000,15,57142,가솔린,오토,12.6,준중형,0,흰색,0,없음,없음,사고있음,없음,없음,없음,0,짧음,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7979465833248357
44,한국GM,크루즈,3500000,12,143097,가솔린,오토,12.5,준중형,1800,검정색,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1134476439917733
46,한국GM,크루즈,3200000,11,186653,가솔린,오토,12.5,준중형,1800,회색,0,없음,없음,사고있음,없음,없음,없음,5,많음,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,-1.2304717803580965
47,한국GM,크루즈,5800000,13,92677,가솔린,오토,12.5,준중형,1796,흰색,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.21626259851663035
48,한국GM,크루즈,5200000,12,63377,가솔린,오토,12.5,준중형,1796,흰색,0,없음,없음,사고없음,없음,없음,없음,1,짧음,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,-0.4503108712492764
49,한국GM,크루즈,4000000,14,108649,가솔린,오토,12.5,준중형,1796,흰색,0,없음,없음,사고있음,없음,없음,있음,2,많음,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,-0.9184074167145684
50,한국GM,크루즈,3800000,11,95675,가솔린,오토,12.5,준중형,1800,흰색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,-0.9964235076254504
51,한국GM,크루즈,5200000,15,120000,가솔린,오토,11.3,준중형,1800,은색,0,1 건,없음,사고있음,없음,없음,없음,0,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4503108712492764
52,한국GM,크루즈,5200000,13,116191,가솔린,오토,11.3,준중형,1800,흰색,0,없음,없음,사고있음,없음,없음,없음,2,보통,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.4503108712492764
53,한국GM,크루즈,9990000,15,24305,가솔린,오토,12.6,준중형,13621,검정색,0,없음,없음,사고없음,없음,없음,없음,0,짧음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1.4181745060663475
54,한국GM,크루즈,4900000,14,164063,가솔린,오토,12.6,준중형,1362,흰색,0,없음,1 건,사고없음,없음,없음,없음,3,많음,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,-0.5673350076155994
55,한국GM,크루즈,8900000,16,53999,디젤,오토,15.0,준중형,0,흰색,0,없음,없음,사고없음,없음,없음,있음,1,보통,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0.9929868106020406
56,한국GM,크루즈,2400000,11,76207,가솔린,오토,12.5,준중형,1796,흰색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,-1.5425361440016243
57,한국GM,크루즈,7090000,13,55993,가솔린,오토,12.5,준중형,1796,검정색,0,없음,없음,사고있음,없음,없음,없음,0,짧음,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0.28694118785855854
59,한국GM,크루즈,2900000,12,175448,가솔린,오토,12.5,준중형,1800,쥐색,0,없음,없음,사고있음,없음,없음,없음,5,많음,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,-1.3474959167244194
60,한국GM,크루즈,9700000,15,39234,가솔린,오토,12.6,준중형,1362,흰색,0,없음,없음,사고있음,없음,없음,없음,0,짧음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1.3050511742455686
61,한국GM,크루즈,7700000,16,20362,가솔린,오토,12.6,준중형,1362,흰색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0.5248902651367486
62,한국GM,크루즈,4600000,11,96647,가솔린,오토,12.5,준중형,1598,쥐색,0,없음,없음,사고있음,없음,없음,없음,4,짧음,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6843591439819223
63,한국GM,크루즈,4800000,11,105547,디젤,오토,12.5,준중형,1998,흰색,0,없음,없음,사고있음,없음,없음,없음,3,짧음,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,-0.6063430530710404
64,한국GM,크루즈,8000000,15,23000,가솔린,오토,12.6,준중형,0,은색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6419144015030717
65,한국GM,크루즈,8300000,15,32504,가솔린,오토,11.3,준중형,1796,쥐색,0,없음,없음,사고있음,없음,없음,없음,2,짧음,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0.7589385378693947
66,한국GM,크루즈,5900000,14,69349,가솔린,오토,12.5,준중형,1796,다크블루,0,없음,없음,사고있음,없음,없음,없음,0,짧음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.17725455306118937
67,한국GM,크루즈,5600000,13,95314,디젤,오토,12.5,준중형,1998,흰색,0,없음,없음,사고없음,없음,없음,없음,0,보통,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.29427868942751234
68,한국GM,크루즈,1990000,11,240710,디젤,오토,12.5,준중형,0,검정색,0,없음,없음,사고있음,없음,없음,있음,5,많음,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,-1.7024691303689325
69,한국GM,크루즈,5300000,15,82367,가솔린,오토,12.5,준중형,1796,은색,0,없음,없음,사고있음,없음,없음,있음,1,보통,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,-0.41130282579383537
70,한국GM,크루즈,9990000,16,24500,가솔린,오토,11.3,준중형,1796,검정색,0,없음,없음,사고없음,없음,없음,없음,0,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1.4181745060663475
71,한국GM,크루즈,4990000,13,129927,디젤,오토,13.8,준중형,1998,흰색,0,없음,없음,사고있음,없음,없음,없음,5,많음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.5322277667057025
72,한국GM,크루즈,7700000,15,97572,디젤,오토,12.5,준중형,0,흰색,0,없음,1 건,사고있음,없음,없음,없음,1,많음,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0.5248902651367486
74,한국GM,크루즈,5800000,14,125958,가솔린,오토,12.5,준중형,1796,흰색,0,없음,없음,사고있음,없음,없음,없음,2,많음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,-0.21626259851663035
75,한국GM,크루즈,3500000,12,177700,디젤,수동,12.5,준중형,2000,빨강색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,-1.1134476439917733
76,한국GM,크루즈,10800000,16,38692,가솔린,오토,12.6,준중형,1362,은색,0,없음,없음,사고없음,없음,없음,없음,0,짧음,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1.7341396742554196
77,한국GM,크루즈,3200000,12,210346,가솔린,오토,12.5,준중형,1796,흰색,0,없음,없음,사고있음,없음,없음,없음,1,많음,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,-1.2304717803580965
78,한국GM,크루즈,4200000,11,91170,가솔린,오토,12.5,준중형,1796,흰색,0,없음,없음,사고있음,없음,없음,없음,2,짧음,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,-0.8403913258036864
79,한국GM,크루즈,2900000,11,168429,가솔린,오토,12.5,준중형,0,흰색,0,없음,없음,사고있음,없음,없음,없음,4,많음,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,-1.3474959167244194
80,한국GM,크루즈,5700000,13,111637,가솔린,오토,12.5,준중형,1796,검정색,0,없음,없음,사고있음,없음,없음,없음,0,보통,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,-0.25527064397207133
81,한국GM,크루즈,8500000,16,49982,가솔린,오토,11.3,준중형,0,인기색상,0,없음,없음,사고있음,없음,없음,있음,2,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8369546287802767
83,한국GM,크루즈,6700000,13,60763,디젤,오토,12.5,준중형,1998,흰색,0,없음,없음,사고없음,없음,없음,없음,3,짧음,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0.13480981058233865
84,한국GM,크루즈,11000000,17,53603,가솔린,오토,12.5,준중형,0,다크블루,0,없음,1 건,사고있음,없음,없음,없음,1,보통,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1.8121557651663016
85,한국GM,크루즈,4600000,14,116966,가솔린,오토,12.5,준중형,1789,다크그레이,0,없음,없음,사고있음,없음,없음,없음,5,많음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,-0.6843591439819223
86,한국GM,크루즈,5800000,13,120143,디젤,오토,12.5,준중형,1998,흰색,0,없음,없음,사고있음,없음,없음,없음,3,보통,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.21626259851663035
87,한국GM,크루즈,6800000,15,63000,가솔린,오토,11.3,준중형,1796,쥐색,0,없음,1 건,사고있음,없음,없음,있음,4,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17381785603777966
88,한국GM,크루즈,4990000,13,109354,디젤,오토,12.5,준중형,1998,흰색,0,없음,없음,사고있음,없음,없음,없음,2,보통,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,-0.5322277667057025
89,한국GM,크루즈,4500000,14,113555,가솔린,오토,12.5,준중형,1796,검정색,0,없음,없음,사고있음,없음,없음,있음,5,많음,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,-0.7233671894373633
90,한국GM,크루즈,6700000,15,42188,가솔린,오토,11.3,준중형,1796,검정색,0,없음,없음,사고없음,없음,없음,있음,1,짧음,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0.13480981058233865
91,한국GM,크루즈,10400000,17,98215,가솔린,오토,12.5,준중형,1399,흰색,0,없음,없음,사고있음,없음,없음,있음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5781074924336558
92,한국GM,크루즈,6700000,16,54558,가솔린,오토,11.3,준중형,0,흰색,0,없음,없음,사고없음,없음,없음,없음,3,보통,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.13480981058233865
93,한국GM,크루즈,6900000,14,81000,디젤,오토,12.5,준중형,1998,흰색,0,없음,없음,사고있음,없음,없음,없음,4,보통,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0.21282590149322064
94,한국GM,크루즈,5600000,13,91767,가솔린,오토,12.5,준중형,1796,흰색,0,없음,없음,사고없음,없음,없음,없음,3,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29427868942751234
95,한국GM,크루즈,5600000,14,160000,디젤,오토,12.5,준중형,1998,흰색,0,없음,없음,사고없음,없음,없음,없음,1,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.29427868942751234
98,한국GM,크루즈,7200000,15,97091,디젤,오토,12.5,준중형,1998,흰색,0,없음,없음,사고없음,없음,없음,없음,2,많음,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0.32985003785954364
99,한국GM,크루즈,9200000,17,75104,가솔린,오토,12.5,준중형,0,파랑색,0,없음,1 건,사고있음,없음,없음,없음,1,많음,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1.1100109469683637
100,한국GM,크루즈,6200000,15,91235,가솔린,오토,11.3,준중형,1800,쥐색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,-0.060230416694866354
101,한국GM,크루즈,3800000,11,93566,디젤,오토,12.5,준중형,1796,흰색,0,없음,없음,사고있음,없음,없음,없음,3,짧음,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.9964235076254504
102,한국GM,크루즈,6900000,14,69000,가솔린,오토,12.5,준중형,1796,갈색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.21282590149322064
103,한국GM,크루즈,5100000,11,86993,가솔린,오토,12.5,준중형,1796,흰색,0,없음,없음,사고있음,없음,없음,없음,8,짧음,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,-0.4893189167047174
104,한국GM,크루즈,4200000,11,154216,가솔린,오토,12.5,준중형,1796,흰색,0,없음,없음,사고없음,없음,없음,없음,1,보통,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,-0.8403913258036864
105,한국GM,크루즈,3200000,11,219293,디젤,수동,12.5,준중형,1998,검정색,0,없음,없음,사고있음,없음,없음,없음,5,많음,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,-1.2304717803580965
107,한국GM,크루즈,3900000,13,189026,디젤,오토,12.5,준중형,1998,다크그레이,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,-0.9574154621700094
108,한국GM,크루즈,9800000,17,72966,가솔린,오토,12.5,준중형,1399,쥐색,0,없음,없음,사고있음,없음,없음,있음,1,많음,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1.3440592197010097
109,한국GM,크루즈,7300000,16,95591,가솔린,오토,12.6,준중형,1400,검정색,0,없음,없음,사고있음,없음,없음,없음,0,많음,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.36885808331498465
110,한국GM,크루즈,5300000,11,63000,가솔린,오토,12.5,준중형,0,검정색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.41130282579383537
111,한국GM,크루즈,8800000,17,70565,가솔린,오토,12.5,준중형,1400,흰색,0,없음,없음,사고없음,없음,없음,없음,1,많음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.9539787651465996
112,한국GM,크루즈,7800000,15,20090,가솔린,오토,12.5,준중형,1796,검정색,0,없음,없음,사고있음,없음,없음,있음,4,짧음,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0.5638983105921896
113,한국GM,크루즈,6200000,15,97546,디젤,오토,13.1,준중형,2000,쥐색,0,없음,없음,사고있음,없음,없음,있음,2,많음,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-0.060230416694866354
115,한국GM,크루즈,8900000,16,62503,가솔린,오토,11.3,준중형,1800,흰색,0,없음,없음,사고있음,없음,없음,있음,1,보통,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0.9929868106020406
116,한국GM,크루즈,4400000,11,88630,가솔린,오토,12.5,준중형,998,쥐색,0,없음,없음,사고있음,없음,없음,없음,6,짧음,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,-0.7623752348928043
119,한국GM,크루즈,4300000,14,158077,가솔린,오토,12.5,준중형,1798,검정색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,-0.8013832803482454
120,한국GM,크루즈,5300000,13,98505,가솔린,오토,12.5,준중형,1796,검정색,0,없음,없음,사고있음,없음,없음,없음,4,보통,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,-0.41130282579383537
121,한국GM,크루즈,5700000,11,44059,가솔린,오토,12.5,준중형,1798,흰색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,-0.25527064397207133
122,한국GM,크루즈,4900000,14,126809,가솔린,오토,12.6,준중형,1362,쥐색,0,없음,없음,사고있음,없음,없음,없음,3,많음,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,-0.5673350076155994
123,한국GM,크루즈,4500000,12,132994,가솔린,오토,12.5,준중형,1796,흰색,0,없음,없음,사고있음,없음,없음,없음,3,보통,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,-0.7233671894373633
124,한국GM,크루즈,5300000,11,90815,디젤,오토,12.5,준중형,1998,흰색,0,없음,없음,사고있음,없음,없음,없음,3,짧음,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.41130282579383537
125,한국GM,크루즈,4500000,11,110697,가솔린,오토,12.5,준중형,1598,흰색,0,없음,없음,사고있음,없음,없음,없음,3,보통,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,-0.7233671894373633
