,브랜드,모델,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백,가격표준화
74,현대,스타렉스,6900000,10,197246,디젤,오토,9.3,승합,2497,하늘색,0,없음,없음,사고있음,없음,없음,없음,0,보통,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.8624126389690084
75,현대,스타렉스,8400000,10,109508,디젤,오토,9.3,승합,2497,회색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,-0.6254324332236213
76,현대,스타렉스,11000000,12,110330,디젤,오토,9.3,승합,2497,노랑색,0,없음,없음,사고있음,없음,없음,없음,2,보통,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,-0.21466674326495036
77,현대,스타렉스,16990000,17,97146,디젤,오토,9.3,승합,2500,검정색,0,없음,없음,사고없음,없음,없음,없음,0,많음,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7316742116782955
78,현대,스타렉스,19300000,18,79920,디젤,오토,9.3,트럭,2497,흰색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1.0966237285261917
79,현대,스타렉스,18500000,15,91104,디젤,오토,9.3,승합,2359,노랑,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.9702342854619852
80,현대,스타렉스,12800000,17,22422,디젤,수동,9.3,승합,2497,회색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06970950362951417
81,현대,스타렉스,8900000,14,132892,디젤,오토,9.3,승합,2497,회색,0,없음,1 건,사고없음,없음,없음,있음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5464390313084924
82,현대,스타렉스,13500000,15,77000,디젤,오토,9.3,승합,2497,노랑,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.18030026631069482
83,현대,스타렉스,19600000,17,61839,디젤,오토,9.3,승합,0,노랑색,0,없음,1 건,사고없음,없음,없음,없음,2,많음,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1.144019769675269
