,브랜드,모델,세부등급,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백,가격표준화
453,기아,k7,2.2 디젤 리미티드 에디션,18000000,17,123685,디젤,오토,11.6,대형,2199,흰색,0,없음,없음,사고없음,없음,없음,없음,3,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.22165355080387447
454,기아,k7,2.4 GDi 리미티드,18500000,16,89111,가솔린,오토,11.1,대형,2359,흰색,0,없음,없음,사고있음,없음,없음,있음,1,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.28048247094144685
455,기아,k7,3.0 GDI 프레스티지,13000000,12,55207,가솔린,오토,10.4,대형,2999,검정,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,-0.36663565057184927
456,기아,k7,700h 프레스티지,9900000,14,147000,하이브리드(가솔린),오토,16.0,대형,2359,회색,0,없음,없음,사고있음,없음,없음,없음,3,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,-0.731374955424798
457,기아,k7,2.4 GDI 프레스티지 스페셜,12500000,13,107241,가솔린,오토,11.3,대형,0,흰색,0,없음,없음,사고있음,없음,없음,없음,2,보통,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,-0.4254645707094216
458,기아,k7,2.4 GDI 프레스티지 스페셜,10800000,13,128939,가솔린,오토,11.3,대형,2359,검정,0,없음,없음,사고없음,없음,없음,있음,4,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.6254828991771677
459,기아,k7,3.3 GDI 노블레스 스페셜,23500000,17,65706,가솔린,오토,9.7,대형,3342,검정색,0,없음,없음,사고있음,없음,없음,있음,1,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.8687716723171706
460,기아,k7,2.4 GDI 프레스티지 일반형,16200000,16,56700,가솔린,오토,11.6,대형,2400,검정색,0,없음,없음,사고있음,없음,없음,없음,3,보통,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.009869438308613926
461,기아,k7,LPI 3.0 럭셔리 영업용,13700000,15,96704,LPG,오토,11.6,대형,2999,검정색,0,없음,없음,사고있음,없음,없음,있음,5,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28427516237924794
462,기아,k7,2.4 GDI 프레스티지 스페셜,7500000,13,176868,가솔린,오토,11.3,대형,2359,검정색,0,없음,없음,사고있음,없음,없음,없음,2,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,-1.0137537720851453
463,기아,k7,2.4 GDI 프레스티지 일반형,19800000,16,51221,가솔린,오토,11.6,대형,2359,검정색,0,없음,없음,사고있음,없음,없음,있음,1,보통,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.433437663299135
464,기아,k7,2.4 GDI 프레스티지,11300000,14,121636,가솔린,오토,11.3,대형,0,회색,0,없음,1 건,사고있음,없음,없음,없음,1,많음,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,-0.5666539790395954
466,기아,k7,3.0 GDi 리미티드,24500000,18,53620,가솔린,오토,10.0,대형,0,검정색,0,없음,없음,사고없음,없음,없음,없음,0,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9864295125923153
468,기아,k7,3.0 LPi 럭셔리,16500000,16,70000,LPG,오토,11.6,중형,2999,검정,0,없음,없음,사고없음,없음,없음,있음,1,보통,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0.04516679039115735
469,기아,k7,3.0 LPi 럭셔리,16900000,16,65000,LPG,오토,11.6,중형,2999,검정색,0,없음,없음,사고있음,없음,없음,있음,1,보통,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0.09222992650121525
470,기아,k7,2.4 GDI 프레스티지,6900000,12,194006,가솔린,오토,11.6,대형,2359,쥐색,0,없음,없음,사고있음,없음,없음,없음,3,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,-1.0843484762502322
471,기아,k7,3.0 GDi 리미티드,28500000,18,12712,가솔린,오토,10.0,대형,0,흰색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1.4570608736928943
472,기아,k7,2.4 GDI 프레스티지 일반형 내비게이션 미적용,20600000,16,19900,가솔린,오토,11.1,대형,2400,검정색,0,없음,없음,사고없음,없음,없음,있음,1,짧음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.5275639355192508
473,기아,k7,2.2 디젤 프레스티지 일반형,13500000,16,175300,디젤,오토,11.6,대형,2199,검정색,0,없음,없음,사고있음,없음,없음,있음,1,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,-0.30780673043427687
474,기아,k7,2.4 GDI 프레스티지 일반형,15900000,16,99959,가솔린,오토,11.6,대형,2359,검정색,0,없음,없음,사고있음,없음,없음,있음,2,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,-0.025427913773929497
475,기아,k7,2.4 GDI 프레스티지,9600000,15,181850,가솔린,오토,11.3,대형,2359,검정색,0,없음,없음,사고없음,없음,없음,있음,1,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,-0.7666723075073414
476,기아,k7,2.4 GDI 프레스티지 스페셜,11300000,13,130174,가솔린,오토,11.3,대형,2400,흰색,0,없음,없음,사고있음,없음,없음,있음,4,많음,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,-0.5666539790395954
477,기아,k7,2.4 GDi 리미티드 에디션,24900000,17,53342,가솔린,오토,11.1,대형,2359,진주색,0,없음,없음,사고없음,없음,없음,있음,1,보통,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1.0334926487023732
478,기아,k7,2.4 GDI 프레스티지,13700000,14,60383,가솔린,오토,11.3,대형,2359,흰색,0,없음,없음,사고있음,없음,없음,없음,3,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,-0.28427516237924794
479,기아,k7,2.4 GDi 리미티드,23900000,17,39500,가솔린,오토,11.1,대형,2400,흰색,0,없음,없음,사고없음,없음,없음,있음,1,보통,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.9158348084272284
480,기아,k7,3.3 GDI 노블레스,21000000,16,34700,가솔린,오토,11.6,대형,3300,검정색,0,없음,없음,사고없음,없음,없음,있음,1,짧음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.5746270716293087
481,기아,k7,VG270 디럭스 스페셜,5500000,10,135100,가솔린,오토,11.6,대형,2700,은색,0,없음,없음,사고있음,없음,없음,없음,5,보통,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,-1.249069452635435
482,기아,k7,2.4 GDI 럭셔리,7000000,12,148179,가솔린,오토,11.6,대형,0,검정색,0,없음,없음,사고있음,없음,없음,없음,3,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0725826922227177
483,기아,k7,LPI 3.0 럭셔리 영업용,9300000,13,140000,LPG,오토,11.6,대형,3000,은색,0,없음,없음,사고있음,없음,없음,있음,3,많음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,-0.8019696595898849
484,기아,k7,2.4 GDI 프레스티지,15500000,16,70627,가솔린,오토,11.3,대형,2359,검정색,0,없음,없음,사고없음,없음,없음,없음,1,보통,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.0724910498839874
485,기아,k7,2.4 GDI 프레스티지,10500000,15,173000,가솔린,오토,11.3,대형,2400,검정색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,-0.6607802512597111
486,기아,k7,VG270 럭셔리,6000000,11,133610,가솔린,오토,11.6,대형,0,흰색,0,없음,1 건,사고있음,없음,없음,없음,2,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1902405324978624
487,기아,k7,2.2 디젤 리미티드 에디션,25000000,17,80818,디젤,오토,11.6,대형,2199,흰색,0,없음,없음,사고있음,없음,없음,없음,2,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1.0452584327298877
488,기아,k7,LPI 3.0 럭셔리 영업용,8000000,14,190352,LPG,오토,11.6,대형,2999,검정색,0,없음,없음,사고있음,없음,없음,있음,3,많음,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,-0.954924851947573
489,기아,k7,2.4 GDI 프레스티지 일반형,18990000,16,36283,가솔린,오토,11.6,대형,2359,회색,0,없음,없음,사고없음,없음,없음,있음,2,짧음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.33813481267626777
490,기아,k7,VG240 디럭스 스페셜,6300000,9,88969,가솔린,오토,11.6,대형,2400,검정,0,없음,없음,사고있음,없음,없음,없음,4,짧음,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,-1.154943180415319
491,기아,k7,2.4 GDI 프레스티지 일반형,12700000,16,140000,가솔린,오토,11.6,대형,2359,검정,0,없음,없음,사고있음,없음,없음,있음,1,많음,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4019330026543927
492,기아,k7,3.3 GDI 노블레스 스페셜,22500000,16,46057,가솔린,오토,9.7,대형,0,회색,0,없음,없음,사고있음,없음,없음,없음,8,짧음,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0.7511138320420259
493,기아,k7,2.4 GDI 프레스티지 일반형,20800000,16,75176,가솔린,오토,11.6,대형,2349,검정색,0,없음,없음,사고있음,없음,없음,없음,0,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.5510955035742797
494,기아,k7,2.4 GDI 프레스티지,8400000,11,147000,가솔린,오토,11.6,대형,2400,검정색,0,없음,없음,사고있음,없음,없음,없음,1,보통,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.9078617158375151
495,기아,k7,700h 프레스티지,11990000,14,165713,하이브리드(가솔린),오토,16.0,대형,2395,흰색,0,없음,없음,사고있음,없음,없음,없음,1,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.48547006924974545
496,기아,k7,2.4 GDi 리미티드,17990000,17,135000,가솔린,오토,11.1,대형,2400,흰색,0,없음,1 건,사고있음,없음,없음,있음,1,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.22047697240112302
497,기아,k7,VG270 럭셔리 프리미엄,7000000,10,125205,가솔린,오토,11.6,대형,2700,쥐색,0,없음,없음,사고있음,없음,없음,없음,4,보통,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,-1.0725826922227177
498,기아,k7,2.4 GDI 프레스티지,8700000,12,120000,가솔린,오토,11.3,대형,2359,진주색,0,없음,없음,사고있음,없음,없음,없음,0,보통,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.8725643637549717
499,기아,k7,LPI 3.0 럭셔리 영업용,8700000,15,170736,LPG,오토,11.6,대형,2999,검정색,0,없음,없음,사고있음,없음,없음,있음,1,많음,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,-0.8725643637549717
500,기아,k7,3.0 LPI 렌터카 럭셔리,16200000,16,90000,LPG,오토,11.6,대형,2200,검정,0,없음,없음,사고있음,없음,없음,있음,3,많음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0.009869438308613926
501,기아,k7,3.3 GDI 노블레스 스페셜,20900000,16,80296,가솔린,오토,9.7,대형,3342,검정색,0,없음,없음,사고있음,없음,없음,없음,0,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.5628612876017942
502,기아,k7,2.2 디젤 프레스티지 일반형,15990000,17,146802,디젤,오토,11.6,대형,2199,검정색,0,없음,없음,사고있음,없음,없음,있음,1,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.014838708149166472
503,기아,k7,2.4 GDI 프레스티지,11000000,12,90737,가솔린,오토,11.6,대형,2359,검정색,0,없음,없음,사고있음,없음,없음,없음,2,짧음,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,-0.6019513311221387
504,기아,k7,2.4 GDI 프레스티지 일반형,18500000,16,50260,가솔린,오토,11.6,대형,2399,쥐색,0,없음,없음,사고있음,없음,없음,있음,2,보통,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.28048247094144685
506,기아,k7,3.0 LPI 렌터카 프레스티지,17500000,16,117000,LPG,오토,11.6,대형,0,검정색,0,없음,없음,사고없음,없음,없음,있음,1,많음,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0.1628246306663021
507,기아,k7,2.4 GDi 리미티드,15800000,16,154000,가솔린,오토,11.1,대형,2400,검정색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,-0.03719369780144397
508,기아,k7,노블레스 기본형,24400000,17,97000,기타,오토,16.2,대형,2400,검정색,0,없음,없음,사고없음,없음,없음,있음,3,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.9746637285648009
509,기아,k7,VG270 럭셔리,6500000,10,170000,가솔린,오토,11.6,대형,2656,진주색,0,없음,없음,사고있음,없음,없음,없음,9,보통,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,-1.1314116123602902
510,기아,k7,2.4 GDi 리미티드,24200000,18,85030,가솔린,오토,11.1,대형,2359,검정,0,없음,없음,사고있음,없음,없음,있음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9511321605097719
512,기아,k7,3.3 GDI 노블레스 스페셜,26490000,17,78921,가솔린,오토,9.7,대형,0,인기색상,0,없음,1 건,사고없음,없음,없음,있음,1,많음,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1.2205686147398533
513,기아,k7,3.3 GDI 노블레스,20800000,17,74137,가솔린,오토,11.6,대형,0,파랑색,0,없음,없음,사고없음,없음,없음,있음,2,많음,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0.5510955035742797
514,기아,k7,3.3 GDI 노블레스,21900000,16,51920,가솔린,오토,11.6,대형,0,회색,0,없음,없음,사고있음,없음,없음,있음,1,보통,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0.680519127876939
515,기아,k7,LPI 3.0 럭셔리,8300000,11,119095,LPG,오토,11.6,대형,2999,검정색,0,없음,없음,사고있음,없음,없음,있음,5,보통,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,-0.9196274998650296
516,기아,k7,3.3 GDi 리미티드 에디션,22500000,17,84008,가솔린,오토,10.0,대형,0,검정색,0,없음,없음,사고없음,없음,없음,없음,0,많음,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0.7511138320420259
517,기아,k7,2.4 GDI 프레스티지,8990000,12,141403,가솔린,오토,11.6,대형,0,흰색,0,없음,1 건,사고있음,없음,없음,없음,4,보통,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,-0.8384435900751797
518,기아,k7,2.4 GDi 리미티드,16000000,16,60000,가솔린,오토,11.1,대형,2400,흰색,0,없음,없음,사고있음,없음,없음,없음,1,보통,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.013662129746415024
519,기아,k7,3.3 GDI 노블레스,22800000,17,59017,가솔린,오토,11.6,대형,0,흰색,0,없음,없음,사고있음,없음,없음,없음,3,많음,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0.7864111841245692
520,기아,k7,VG270 럭셔리 프리미엄,6700000,10,97828,가솔린,오토,11.6,대형,2656,흰색,0,없음,1 건,사고있음,없음,없음,없음,3,짧음,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1078800443052612
521,기아,k7,LPI 3.0 럭셔리 영업용,9900000,14,146138,LPG,오토,11.6,대형,0,흰색,0,없음,1 건,사고있음,없음,없음,있음,1,많음,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,-0.731374955424798
522,기아,k7,LPI VG270 럭셔리,4800000,10,177013,가솔린,오토,11.6,대형,2656,검정,0,없음,없음,사고있음,없음,없음,있음,4,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3314299408280361
523,기아,k7,3.3 GDI 노블레스,24200000,16,16884,가솔린,오토,11.6,대형,3342,실버,0,없음,없음,사고있음,없음,없음,있음,1,짧음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.9511321605097719
524,기아,k7,2.4 GDI 프레스티지 일반형,18700000,16,75276,가솔린,오토,11.6,대형,2400,검정색,0,없음,없음,사고없음,없음,없음,없음,0,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.3040140389964758
525,기아,k7,700h 프레스티지,18500000,15,93065,하이브리드(가솔린),오토,16.0,대형,2359,검정색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.28048247094144685
526,기아,k7,VG270 럭셔리,7500000,10,92744,가솔린,오토,11.6,대형,2656,흰색,0,없음,없음,사고있음,없음,없음,없음,2,짧음,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,-1.0137537720851453
527,기아,k7,3.0 GDI 노블레스,6700000,12,171760,가솔린,오토,11.6,대형,2999,검정색,0,없음,없음,사고있음,없음,없음,없음,2,많음,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,-1.1078800443052612
528,기아,k7,VG240 디럭스,5300000,10,170569,가솔린,오토,11.6,대형,2359,검정색,0,없음,없음,사고없음,없음,없음,없음,0,보통,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,-1.2726010206904639
529,기아,k7,3.0 GDi 리미티드,24800000,18,44698,가솔린,오토,10.0,대형,2999,다크블루,0,없음,없음,사고있음,없음,없음,없음,3,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1.0217268646748587
530,기아,k7,LPI 3.0 럭셔리,6500000,11,172553,LPG,오토,11.6,대형,2999,흰색,0,없음,없음,사고있음,없음,없음,있음,4,많음,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,-1.1314116123602902
531,기아,k7,3.3 GDI 노블레스,15690000,16,109654,가솔린,오토,11.6,대형,3342,검정색,0,없음,없음,사고없음,없음,없음,있음,1,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.0501360602317099
532,기아,k7,3.3 GDI 노블레스,14390000,16,141945,가솔린,오토,11.6,대형,3342,다크그레이,0,없음,없음,사고없음,없음,없음,있음,1,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.20309125258939806
534,기아,k7,노블레스 기본형,22700000,17,90000,하이브리드(가솔린),오토,16.2,대형,2359,검정,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.7746454000970547
536,기아,k7,2.4 GDI 프레스티지 스페셜,12900000,13,98407,가솔린,오토,11.3,대형,2359,흰색,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37840143459936376
537,기아,k7,2.4 GDI 프레스티지 스페셜,8500000,13,189972,가솔린,오토,11.3,대형,2359,진주색,0,없음,없음,사고있음,없음,없음,없음,1,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.8960959318100006
538,기아,k7,2.4 GDI 프레스티지 스페셜,10490000,13,106970,가솔린,오토,11.3,대형,0,검정색,0,없음,1 건,사고있음,없음,없음,없음,5,보통,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,-0.6619568296624626
539,기아,k7,2.4 GDI 프레스티지,6300000,12,204843,가솔린,오토,11.6,대형,2359,진주색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,-1.154943180415319
540,기아,k7,2.2 디젤 프레스티지 일반형,17500000,16,147654,디젤,오토,11.6,대형,2199,검정색,0,없음,없음,사고없음,없음,없음,없음,0,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.1628246306663021
541,기아,k7,3.0 LPI 렌터카 프레스티지,16200000,16,116242,LPG,오토,11.6,대형,2999,쥐색,0,없음,없음,사고있음,없음,없음,있음,1,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.009869438308613926
542,기아,k7,2.2 디젤 리미티드 에디션,25900000,18,44720,디젤,오토,14.6,대형,2199,검정색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1.151150488977518
543,기아,k7,2.4 GDI 프레스티지 일반형,18400000,16,86880,가솔린,오토,11.6,대형,2359,회색,0,없음,없음,사고없음,없음,없음,있음,3,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.26871668691393236
544,기아,k7,2.4 GDI 프레스티지 일반형,20400000,16,89200,가솔린,오토,11.6,대형,2359,회색,0,없음,없음,사고없음,없음,없음,있음,1,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.5040323674642219
545,기아,k7,3.3 GDI 노블레스 스페셜,16700000,16,130017,가솔린,오토,9.7,대형,3342,검정색,0,없음,없음,사고있음,없음,없음,있음,1,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.0686983584461863
546,기아,k7,3.0 LPi 럭셔리,14390000,16,90000,LPG,오토,11.6,중형,2999,회색,0,없음,없음,사고있음,없음,없음,있음,1,많음,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.20309125258939806
547,기아,k7,2.4 GDI 프레스티지 일반형,15400000,17,92000,가솔린,오토,11.6,대형,2359,검정색,0,없음,없음,사고있음,없음,없음,있음,1,많음,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.08425683391150188
548,기아,k7,3.0 LPI 렌터카 프레스티지,23300000,17,53695,LPG,오토,7.1,대형,2999,파랑색,0,없음,없음,사고없음,없음,없음,없음,0,보통,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.8452401042621416
549,기아,k7,2.4 GDI 프레스티지,7500000,13,150000,가솔린,오토,11.3,대형,2359,검정색,0,없음,없음,사고없음,없음,없음,없음,0,많음,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,-1.0137537720851453
550,기아,k7,3.0 LPI 렌터카 럭셔리,14400000,17,120000,LPG,오토,11.6,대형,2999,검정색,0,없음,없음,사고있음,없음,없음,있음,1,많음,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2019146741866466
551,기아,k7,VG270 럭셔리 프리미엄,5200000,10,144300,가솔린,오토,11.6,대형,2656,흰섹투톤,0,없음,없음,사고있음,없음,없음,없음,2,보통,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,-1.2843668047179784
552,기아,k7,2.4 GDI 프레스티지 스페셜,13900000,14,88287,가솔린,오토,11.3,대형,0,회색,0,없음,없음,사고있음,없음,없음,없음,3,보통,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,-0.260743594324219
553,기아,k7,VG350 노블레스 프리미엄,6900000,10,104386,가솔린,오토,11.6,대형,3470,검정,0,없음,없음,사고있음,없음,없음,없음,4,짧음,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,-1.0843484762502322
554,기아,k7,2.4 GDI 럭셔리,6800000,11,146480,가솔린,오토,11.6,대형,0,은색,0,없음,없음,사고있음,없음,없음,있음,4,보통,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0961142602777467
555,기아,k7,3.0 GDi 시그니처,31000000,19,11361,가솔린,오토,10.0,대형,3000,검정색,0,없음,없음,사고없음,없음,없음,없음,0,짧음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1.7512054743807561
556,기아,k7,2.4 GDI 프레스티지 스페셜,8900000,13,177130,가솔린,오토,11.3,대형,2359,검정색,0,없음,없음,사고있음,없음,없음,없음,3,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,-0.8490327956999427
557,기아,k7,3.0 GDI 프레스티지,14200000,15,101029,가솔린,오토,10.4,대형,2999,검정색,0,없음,없음,사고있음,없음,없음,없음,4,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,-0.22544624224167556
558,기아,k7,LPI 3.0 디럭스,5300000,11,187987,LPG,오토,11.6,대형,3000,검정색,0,없음,없음,사고없음,없음,없음,있음,3,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2726010206904639
559,기아,k7,VG270 럭셔리,7000000,10,116770,가솔린,오토,11.6,대형,0,흰색,0,없음,1 건,사고없음,없음,없음,없음,6,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0725826922227177
560,기아,k7,3.0 GDi 리미티드,25800000,18,56812,가솔린,오토,10.0,대형,2999,검정색,0,없음,없음,사고없음,없음,없음,없음,0,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1.1393847049500034
561,기아,k7,3.0 LPI 렌터카 럭셔리,16500000,17,79828,LPG,오토,11.6,대형,2999,검정색,0,없음,없음,사고없음,없음,없음,없음,0,많음,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0.04516679039115735
562,기아,k7,VG270 럭셔리 프리미엄,7900000,10,86695,가솔린,오토,11.6,대형,0,은색,0,없음,없음,사고있음,없음,없음,없음,6,짧음,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,-0.9666906359750874
563,기아,k7,3.0 GDI 노블레스,28500000,19,11542,가솔린,오토,11.6,대형,3000,검정색,0,없음,없음,사고없음,없음,없음,없음,0,짧음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1.4570608736928943
564,기아,k7,VG270 럭셔리 프리미엄,5900000,10,110299,가솔린,오토,11.6,대형,2700,은색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,-1.202006316525377
565,기아,k7,2.4 GDI 프레스티지 일반형,22000000,16,41440,가솔린,오토,11.6,대형,2359,흰색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6922849119044534
566,기아,k7,2.4 GDI 프레스티지 스페셜,11600000,14,133000,가솔린,오토,11.3,대형,2359,회색,0,없음,없음,사고있음,없음,없음,없음,0,많음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.5313566269570519
