,브랜드,모델,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백,가격표준화
26,르노삼성,SM3,2000000,13,313966,가솔린,오토,15.0,준중형,1998,흰색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1448706958272783
27,르노삼성,SM3,2700000,10,137709,가솔린,오토,15.0,준중형,1600,은색,0,없음,없음,사고있음,없음,없음,없음,1,보통,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,-0.8350843217733853
28,르노삼성,SM3,1500000,6,139000,가솔린,오토,15.0,준중형,0,흰색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1.3661466772943445
29,르노삼성,SM3,4590000,13,139078,가솔린,오토,15.0,준중형,1598,흰색,0,없음,없음,사고없음,없음,없음,없음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013388881721254446
30,르노삼성,SM3,4590000,10,56695,가솔린,오토,15.0,준중형,1998,흰색,0,없음,없음,사고있음,없음,없음,없음,3,짧음,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0013388881721254446
31,르노삼성,SM3,4200000,14,178024,가솔린,CVT,15.0,준중형,1599,진주색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1712563773721863
32,르노삼성,SM3,1900000,9,192191,가솔린,오토,15.0,준중형,1598,검정색,0,없음,없음,사고있음,없음,없음,없음,5,보통,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-1.1891258921206915
33,르노삼성,SM3,3900000,11,121105,가솔린,오토,15.0,준중형,1598,흰색,0,없음,없음,사고있음,없음,없음,없음,1,보통,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.3040219662524261
34,르노삼성,SM3,2400000,12,165665,가솔린,오토,15.0,준중형,1600,청색,0,1 건,없음,사고있음,없음,없음,없음,0,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9678499106536251
35,르노삼성,SM3,2900000,11,150675,가솔린,오토,15.0,준중형,0,흰색,0,없음,없음,사고있음,없음,없음,없음,4,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7465739291865588
36,르노삼성,SM3,4200000,13,122050,가솔린,오토,15.0,준중형,1598,은색,0,없음,없음,사고있음,없음,없음,없음,0,보통,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1712563773721863
37,르노삼성,SM3,1300000,4,118551,가솔린,오토,15.0,준중형,1500,검정,0,없음,없음,사고없음,없음,없음,없음,7,짧음,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-1.4546570698811712
38,르노삼성,SM3,2700000,10,137836,가솔린,오토,15.0,준중형,1598,검정,0,없음,없음,사고있음,없음,없음,없음,4,보통,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8350843217733853
39,르노삼성,SM3,6500000,15,84439,가솔린,오토,15.0,준중형,1598,흰색,0,없음,없음,사고없음,없음,없음,없음,2,보통,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.8466131373763188
40,르노삼성,SM3,3600000,10,140000,가솔린,오토,15.0,준중형,1600,진주색,0,없음,없음,사고있음,없음,없음,없음,2,보통,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,-0.43678755513266593
41,르노삼성,SM3,6500000,15,47036,가솔린,오토,15.0,준중형,1600,흰색,0,없음,없음,사고없음,없음,없음,있음,2,짧음,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.8466131373763188
42,르노삼성,SM3,2700000,11,186487,가솔린,오토,15.0,준중형,1598,은색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.8350843217733853
43,르노삼성,SM3,4500000,13,83257,가솔린,오토,15.0,준중형,1598,진주색,0,없음,없음,사고있음,없음,없음,있음,2,짧음,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,-0.038490788491946495
44,르노삼성,SM3,4800000,13,118370,가솔린,오토,15.0,준중형,1598,흰색,0,없음,없음,사고없음,없음,없음,없음,1,보통,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0.0942748003882933
45,르노삼성,SM3,3300000,10,93784,가솔린,오토,15.0,준중형,1598,검정,0,없음,없음,사고있음,없음,없음,없음,2,짧음,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.5695531440129057
46,르노삼성,SM3,4800000,13,120896,가솔린,오토,15.0,준중형,1598,검정,0,없음,1 건,사고있음,없음,없음,없음,1,보통,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0.0942748003882933
47,르노삼성,SM3,8600000,15,68150,가솔린,오토,15.0,준중형,1598,진주색,0,없음,없음,사고있음,없음,없음,없음,2,보통,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1.7759722595379974
48,르노삼성,SM3,3400000,11,144167,가솔린,오토,15.0,준중형,0,회색,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5252979477194925
49,르노삼성,SM3,1700000,7,86236,가솔린,오토,15.0,준중형,1600,흰색,0,없음,없음,사고있음,없음,없음,없음,5,짧음,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-1.277636284707518
50,르노삼성,SM3,2700000,4,69000,가솔린,오토,15.0,준중형,1600,은색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.8350843217733853
51,르노삼성,SM3,1700000,8,145298,가솔린,오토,15.0,준중형,1596,검정,0,없음,없음,사고있음,없음,없음,없음,5,보통,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1.277636284707518
52,르노삼성,SM3,6990000,16,40336,디젤,오토,17.7,준중형,0,은색,0,없음,없음,사고있음,없음,없음,있음,2,짧음,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1.063463599214044
53,르노삼성,SM3,2900000,6,79011,가솔린,오토,15.0,준중형,0,은색,0,없음,없음,사고있음,없음,없음,없음,4,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7465739291865588
54,르노삼성,SM3,3600000,11,110000,가솔린,오토,15.0,준중형,1598,진주,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.43678755513266593
55,르노삼성,SM3,3900000,13,103084,가솔린,오토,15.0,준중형,1598,흰색,0,없음,없음,사고있음,없음,없음,없음,2,보통,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,-0.3040219662524261
56,르노삼성,SM3,3990000,10,90000,가솔린,오토,15.0,준중형,1600,흰색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,-0.26419228958835417
57,르노삼성,SM3,4200000,9,112054,가솔린,오토,15.0,준중형,1598,진주색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,-0.1712563773721863
58,르노삼성,SM3,2000000,9,161014,가솔린,오토,15.0,준중형,1598,흰색,0,없음,1 건,사고있음,없음,없음,없음,5,보통,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-1.1448706958272783
59,르노삼성,SM3,6800000,16,70682,디젤,오토,17.7,준중형,1461,회색,0,없음,없음,사고없음,없음,없음,있음,2,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9793787262565586
60,르노삼성,SM3,4500000,10,115793,가솔린,오토,15.0,준중형,0,은색,0,없음,없음,사고있음,없음,없음,없음,3,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.038490788491946495
61,르노삼성,SM3,4000000,11,43000,가솔린,오토,15.0,준중형,1598,은색,0,없음,1 건,사고있음,없음,없음,없음,2,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2597667699590128
62,르노삼성,SM3,2700000,8,69132,가솔린,오토,15.0,준중형,1596,흰색,0,없음,없음,사고있음,없음,없음,없음,5,짧음,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,-0.8350843217733853
63,르노삼성,SM3,6500000,14,63706,가솔린,오토,15.0,준중형,1598,빨간색,0,없음,1 건,사고있음,없음,없음,없음,2,짧음,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0.8466131373763188
64,르노삼성,SM3,3500000,5,13080,가솔린,오토,15.0,준중형,0,파랑색,0,없음,없음,사고없음,없음,없음,없음,1,짧음,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,-0.48104275142607916
65,르노삼성,SM3,5200000,14,91652,가솔린,오토,15.0,준중형,1600,흰색,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0.2712955855619464
66,르노삼성,SM3,2400000,7,93504,가솔린,오토,15.0,준중형,1596,검정색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9678499106536251
67,르노삼성,SM3,1990000,6,131211,가솔린,오토,15.0,준중형,1596,흰색,0,없음,없음,사고있음,없음,없음,없음,5,짧음,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,-1.1492962154566195
68,르노삼성,SM3,2800000,10,180639,가솔린,오토,15.0,준중형,0,흰색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7908291254799721
69,르노삼성,SM3,2900000,10,204806,가솔린,오토,15.0,준중형,1598,흰색,0,없음,1 건,사고있음,없음,없음,없음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7465739291865588
70,르노삼성,SM3,3300000,12,159802,가솔린,CVT,15.0,준중형,1598,흰색,0,없음,없음,사고있음,없음,없음,있음,3,많음,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,-0.5695531440129057
