,브랜드,모델,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백,가격표준화
42,쌍용,코란도,11500000,14,46032,디젤,오토,11.6,SUV,1998,흰색,0,없음,없음,사고있음,없음,없음,없음,2,짧음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.13848132736873422
43,쌍용,코란도,10500000,14,62800,디젤,오토,11.3,SUV,2200,흰색,0,없음,없음,사고없음,없음,없음,없음,3,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,-0.06303531379773276
44,쌍용,코란도,9100000,13,117000,디젤,오토,11.3,SUV,1998,다크블루,0,없음,없음,사고있음,없음,없음,없음,2,보통,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,-0.3451586114307865
45,쌍용,코란도,6200000,14,198000,디젤,오토,12.0,SUV,0,흰색,0,없음,1 건,사고없음,없음,없음,없음,1,많음,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.9295568708135408
46,쌍용,코란도,13400000,14,209197,디젤,오토,10.3,SUV,1998,검정,0,없음,없음,사고있음,없음,없음,없음,3,많음,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0.5213629455850215
47,쌍용,코란도,11300000,16,86696,디젤,오토,12.0,SUV,2157,흰색,0,1 건,2 건,사고있음,없음,없음,없음,0,많음,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0.09817799913544081
48,쌍용,코란도,6900000,13,189365,디젤,오토,12.0,트럭,1998,빨강색,0,없음,없음,사고있음,없음,없음,없음,0,많음,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,-0.7884952219970138
49,쌍용,코란도,16700000,17,53209,디젤,오토,12.0,트럭,2157,검정색,0,없음,없음,사고없음,없음,없음,없음,0,보통,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1.1863678614343625
50,쌍용,코란도,2000000,1,230079,디젤,오토,12.0,SUV,2874,흰색,0,없음,없음,사고있음,없음,없음,없음,5,짧음,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.775926763712702
51,쌍용,코란도,10300000,13,95389,디젤,오토,12.0,트럭,0,회색,0,없음,1 건,사고있음,없음,없음,없음,1,보통,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,-0.10333864203102616
52,쌍용,코란도,9490000,13,117722,디젤,오토,11.3,SUV,1998,흰색,0,없음,없음,사고없음,없음,없음,없음,1,보통,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,-0.2665671213758644
53,쌍용,코란도,12500000,14,45310,디젤,오토,12.0,트럭,1998,다크그레이,0,없음,1 건,사고없음,없음,없음,없음,4,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3399979685352012
54,쌍용,코란도,9500000,12,87012,디젤,오토,12.0,트럭,1998,흰색,0,없음,1 건,사고있음,없음,없음,없음,1,짧음,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,-0.26455195496419975
55,쌍용,코란도,14900000,16,38226,디젤,오토,12.0,트럭,1998,은색,0,없음,없음,사고있음,없음,없음,없음,2,짧음,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0.823637907334722
56,쌍용,코란도,13900000,16,47000,디젤,오토,12.0,트럭,1998,다크그레이,0,없음,없음,사고없음,없음,없음,없음,1,짧음,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.6221212661682549
58,쌍용,코란도,10300000,17,127000,디젤,오토,12.4,SUV,2157,은색,0,없음,없음,사고없음,없음,없음,없음,0,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,-0.10333864203102616
59,쌍용,코란도,9990000,13,79938,디젤,오토,11.3,SUV,1998,은색,0,없음,1 건,사고있음,없음,없음,없음,3,짧음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.1658088007926309
60,쌍용,코란도,8500000,14,83350,디젤,오토,13.3,SUV,0,흰색,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,-0.4660685961306667
61,쌍용,코란도,6800000,13,118483,디젤,오토,10.7,SUV,0,흰색,0,없음,없음,사고없음,없음,없음,없음,3,보통,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8086468861136605
62,쌍용,코란도,7900000,13,166747,디젤,오토,11.3,SUV,1998,흰색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-0.5869785808305469
63,쌍용,코란도,6400000,12,275005,디젤,오토,12.0,트럭,1998,진주색,0,없음,없음,사고있음,없음,없음,없음,2,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8892535425802474
64,쌍용,코란도,5400000,11,145000,디젤,오토,12.0,SUV,2000,흰색,0,없음,없음,사고있음,없음,없음,없음,3,보통,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,-1.0907701837467143
65,쌍용,코란도,3200000,4,159281,디젤,오토,12.0,SUV,2874,흰색,0,없음,없음,사고있음,없음,없음,있음,7,짧음,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5341067943129416
66,쌍용,코란도,14900000,17,30211,디젤,오토,12.4,SUV,2157,파랑색,0,없음,없음,사고있음,없음,없음,없음,0,짧음,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0.823637907334722
67,쌍용,코란도,15000000,16,125500,디젤,오토,11.0,SUV,2157,흰색,0,없음,없음,사고없음,없음,없음,없음,1,많음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.8437895714513686
68,쌍용,코란도,5100000,13,165302,디젤,오토,12.0,SUV,0,은색,0,없음,1 건,사고있음,없음,없음,없음,4,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1512251760966543
69,쌍용,코란도,9600000,15,92320,디젤,오토,13.1,SUV,2157,흰색,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,-0.24440029084755305
70,쌍용,코란도,9400000,14,183735,디젤,오토,12.0,트럭,1998,회색,0,없음,없음,사고있음,없음,없음,없음,4,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28470361908084646
71,쌍용,코란도,14300000,15,67000,디젤,오토,12.0,트럭,1998,검정색,0,없음,없음,사고없음,없음,없음,없음,1,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7027279226348417
72,쌍용,코란도,7500000,13,182563,디젤,오토,12.0,SUV,2157,회색,0,없음,없음,사고없음,없음,없음,없음,0,많음,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,-0.6675852372971337
73,쌍용,코란도,7990000,13,126470,가솔린,오토,12.0,SUV,2000,진청색,0,없음,없음,사고없음,없음,없음,없음,2,보통,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,-0.5688420831255648
74,쌍용,코란도,7000000,12,84000,디젤,오토,12.0,SUV,1998,진주색,0,없음,없음,사고있음,없음,없음,없음,2,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,-0.7683435578803671
75,쌍용,코란도,14900000,15,71447,디젤,오토,12.0,트럭,1998,흰색,0,없음,없음,사고있음,없음,없음,없음,0,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823637907334722
77,쌍용,코란도,8300000,12,126911,디젤,오토,12.0,트럭,1998,은색,0,없음,없음,사고없음,없음,없음,없음,1,보통,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,-0.5063719243639601
78,쌍용,코란도,6200000,11,133879,디젤,오토,12.0,SUV,1998,다크그레이,0,없음,없음,사고있음,없음,없음,없음,4,보통,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,-0.9295568708135408
79,쌍용,코란도,11700000,12,62934,디젤,오토,12.0,트럭,1998,흰색,0,없음,없음,사고있음,없음,없음,없음,4,짧음,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.1787846556020276
80,쌍용,코란도,13800000,14,63618,디젤,오토,12.0,트럭,1998,검정,0,없음,1 건,사고없음,없음,없음,없음,1,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6019696020516082
81,쌍용,코란도,12900000,15,54292,디젤,오토,13.3,SUV,1998,흰색,0,없음,없음,사고없음,없음,없음,없음,1,짧음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.42060462500178797
82,쌍용,코란도,16900000,17,67512,디젤,오토,12.0,SUV,2157,흰색,0,없음,없음,사고없음,없음,없음,없음,1,많음,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1.2266711896676559
83,쌍용,코란도,7200000,13,109878,디젤,오토,11.3,SUV,1998,흰색,0,없음,없음,사고있음,없음,없음,없음,6,보통,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,-0.7280402296470738
84,쌍용,코란도,6900000,12,75323,디젤,수동,12.0,SUV,1998,회색,0,없음,없음,사고있음,없음,없음,없음,0,짧음,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,-0.7884952219970138
85,쌍용,코란도,7500000,13,115308,디젤,수동,12.0,트럭,1998,민트,0,없음,없음,사고있음,없음,없음,없음,2,보통,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,-0.6675852372971337
86,쌍용,코란도,5000000,13,232185,디젤,오토,10.7,SUV,1998,회색,0,없음,없음,사고있음,없음,없음,없음,3,많음,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,-1.1713768402133011
87,쌍용,코란도,9500000,16,171733,디젤,오토,12.0,트럭,1998,쵸코브라운,0,없음,없음,사고없음,없음,없음,없음,1,많음,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,-0.26455195496419975
88,쌍용,코란도,11200000,14,50000,디젤,오토,11.3,SUV,0,회색,0,없음,1 건,사고있음,없음,없음,없음,2,짧음,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0.07802633501879412
89,쌍용,코란도,7500000,13,118055,디젤,오토,12.0,SUV,1998,흰색,0,없음,없음,사고있음,없음,없음,없음,2,보통,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,-0.6675852372971337
90,쌍용,코란도,17500000,16,66127,가솔린,오토,12.0,트럭,2157,검정색,0,없음,없음,사고있음,없음,없음,없음,0,보통,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.347581174367536
91,쌍용,코란도,17500000,17,57562,디젤,오토,12.0,트럭,2157,회색,0,없음,없음,사고없음,없음,없음,없음,0,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.347581174367536
92,쌍용,코란도,5300000,12,244347,디젤,오토,12.0,트럭,1998,검정색,0,없음,없음,사고있음,없음,없음,없음,0,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1109218478633611
93,쌍용,코란도,8990000,15,103954,디젤,오토,13.1,SUV,2157,흰색,0,없음,없음,사고없음,없음,없음,없음,0,많음,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,-0.3673254419590979
94,쌍용,코란도,5500000,13,150266,디젤,오토,10.7,SUV,1998,흰색,0,없음,없음,사고없음,없음,없음,없음,0,많음,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,-1.0706185196300677
95,쌍용,코란도,5700000,11,116647,디젤,오토,12.0,SUV,1998,회색,0,없음,없음,사고있음,없음,없음,없음,2,짧음,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,-1.0303151913967743
96,쌍용,코란도,6800000,14,151000,디젤,수동,12.0,트럭,0,흰색,0,없음,없음,사고없음,없음,없음,없음,2,많음,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,-0.8086468861136605
97,쌍용,코란도,13400000,14,65200,디젤,오토,12.0,트럭,1998,회색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.5213629455850215
98,쌍용,코란도,10700000,14,65382,디젤,오토,11.3,SUV,1998,흰색,0,없음,없음,사고없음,없음,없음,없음,2,짧음,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,-0.022731985564439366
99,쌍용,코란도,11700000,14,97447,디젤,오토,12.0,트럭,1998,갈색,0,없음,없음,사고있음,없음,없음,없음,2,보통,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.1787846556020276
100,쌍용,코란도,9890000,17,130000,디젤,오토,12.4,SUV,2157,흰색,0,없음,없음,사고있음,없음,없음,있음,1,많음,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,-0.18596046490927762
101,쌍용,코란도,7800000,13,80113,디젤,오토,10.7,SUV,1998,흰색,0,없음,없음,사고없음,없음,없음,없음,0,짧음,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,-0.6071302449471936
102,쌍용,코란도,9600000,13,57037,디젤,오토,12.0,SUV,1998,다크그레이,0,없음,없음,사고없음,없음,없음,없음,2,짧음,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,-0.24440029084755305
103,쌍용,코란도,12500000,16,62733,디젤,오토,12.0,SUV,2157,흰색,0,없음,1 건,사고있음,없음,없음,없음,1,보통,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0.3399979685352012
104,쌍용,코란도,9900000,13,146520,디젤,오토,12.0,트럭,0,검정색,0,없음,없음,사고있음,없음,없음,없음,0,많음,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,-0.18394529849761296
105,쌍용,코란도,12900000,16,113606,디젤,오토,12.0,트럭,1998,은색,0,없음,없음,사고있음,없음,없음,없음,3,많음,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0.42060462500178797
106,쌍용,코란도,10000000,13,131099,디젤,오토,12.0,트럭,1998,흰색,0,없음,없음,사고있음,없음,없음,없음,3,보통,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,-0.16379363438096625
107,쌍용,코란도,14990000,15,52015,디젤,오토,12.0,트럭,1998,흰색,0,없음,없음,사고없음,없음,없음,없음,1,짧음,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8417744050397039
108,쌍용,코란도,6500000,13,218544,디젤,오토,11.3,SUV,1998,자주색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,-0.8691018784636007
109,쌍용,코란도,9200000,13,94146,디젤,오토,12.0,SUV,0,검정,0,없음,1 건,사고있음,없음,없음,없음,6,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3250069473141398
110,쌍용,코란도,11900000,14,103312,디젤,오토,12.0,SUV,0,검정색,0,없음,없음,사고있음,없음,없음,없음,5,보통,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0.219087983835321
111,쌍용,코란도,15400000,16,30000,디젤,오토,11.0,SUV,1998,흰색,0,없음,없음,사고있음,없음,없음,없음,0,짧음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.9243962279179554
112,쌍용,코란도,6100000,13,108767,디젤,오토,16.1,SUV,0,주황색,0,없음,없음,사고있음,없음,없음,없음,0,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9497085349301875
113,쌍용,코란도,5800000,12,105400,디젤,오토,12.0,SUV,1998,검정,0,없음,1 건,사고있음,없음,없음,없음,1,짧음,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.0101635272801275
114,쌍용,코란도,15400000,15,68323,디젤,오토,12.0,트럭,1998,쥐색,0,없음,없음,사고없음,없음,없음,없음,0,보통,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0.9243962279179554
115,쌍용,코란도,6600000,11,44462,디젤,오토,12.0,SUV,1998,흰색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.848950214346954
116,쌍용,코란도,15900000,16,84716,디젤,오토,12.0,트럭,0,흰색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1.0251545485011888
117,쌍용,코란도,9800000,14,60225,디젤,오토,12.0,SUV,1998,흰색,0,없음,없음,사고있음,없음,없음,없음,0,짧음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.20409696261425964
119,쌍용,코란도,4000000,12,130023,디젤,수동,16.3,SUV,1998,다크블루,0,없음,없음,사고있음,없음,없음,없음,6,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3728934813797682
120,쌍용,코란도,14900000,17,86047,디젤,오토,12.0,트럭,2157,흰색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.823637907334722
121,쌍용,코란도,6200000,12,98780,디젤,오토,12.0,SUV,1998,은색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,-0.9295568708135408
