,브랜드,모델,세부등급,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백,가격표준화
810,기아,카니발,그랜드카니발 GX 그랜드 팩,4300000,10,266000,디젤,오토,10.7,RV,2200,은색,0,없음,없음,사고없음,없음,없음,없음,2,많음,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-1.2128343766031626
811,기아,카니발,뉴카니발 GX 고급형,7900000,13,140963,디젤,오토,10.7,RV,2902,은색,0,없음,1 건,사고있음,없음,없음,있음,2,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.87682162017531
812,기아,카니발,뉴카니발 GX 고급형,7900000,13,139204,디젤,오토,10.7,RV,2902,회색,0,없음,1 건,사고없음,없음,없음,있음,3,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.87682162017531
813,기아,카니발,뉴카니발 GLX 최고급형,4400000,11,230000,디젤,오토,10.7,RV,2199,검정색,0,없음,없음,사고없음,없음,없음,없음,1,많음,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,-1.2035006889246112
814,기아,카니발,LPI GX 고급형,5500000,8,193000,LPG,오토,10.7,RV,2700,흰색,0,없음,없음,사고있음,없음,없음,없음,6,보통,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.100830124460545
815,기아,카니발,GLX 최고급형,5500000,7,145000,디젤,오토,10.7,RV,2902,흰색,0,없음,없음,사고있음,없음,없음,없음,3,짧음,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-1.100830124460545
816,기아,카니발,그랜드카니발 President,12900000,13,60428,디젤,오토,10.7,RV,2902,검정,0,없음,1 건,사고있음,없음,없음,없음,1,짧음,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,-0.4101372362477369
817,기아,카니발,7인승 2.2 디젤 리무진 프레지던트,24900000,16,98806,디젤,오토,11.2,RV,2199,검정,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0.7099052851784384
818,기아,카니발,그랜드카니발 GX 기본형,5800000,12,191267,디젤,오토,10.7,RV,0,흰색,0,없음,없음,사고없음,없음,없음,있음,3,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0728290614248905
819,기아,카니발,LIMITED 최고급형,3900000,8,244365,디젤,오토,10.7,RV,2900,흰색,0,없음,없음,사고있음,없음,없음,없음,3,보통,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1.2501691273173683
820,기아,카니발,그랜드카니발 GLX 고급형,13300000,14,76000,디젤,오토,10.7,RV,2200,흰색,0,없음,없음,사고있음,없음,없음,없음,4,짧음,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,-0.372802485533531
821,기아,카니발,그랜드카니발 GLX 고급형,9900000,13,136039,디젤,오토,10.7,RV,2199,진주색,0,없음,없음,사고없음,없음,없음,없음,2,보통,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.6901478666042807
822,기아,카니발,그랜드카니발 GLX 프리미엄,7900000,11,178426,디젤,오토,10.7,RV,11,회색,0,없음,없음,사고있음,없음,없음,없음,7,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.87682162017531
823,기아,카니발,그랜드카니발 GLX 고급형,7500000,14,186528,디젤,오토,10.7,RV,2200,진주색,0,없음,없음,사고있음,없음,없음,없음,4,많음,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.9141563708895157
824,기아,카니발,9인승 2.2 디젤 프레스티지,18300000,15,141984,디젤,오토,11.2,RV,2200,검정색,0,없음,없음,사고없음,없음,없음,없음,0,많음,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.09388189839404201
825,기아,카니발,7인승 2.2 디젤 리무진 프레지던트,21500000,15,123568,디젤,오토,11.2,RV,2199,은색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.39255990410768876
826,기아,카니발,LPI GLX 기본형,5800000,7,259000,LPG,오토,10.7,RV,2700,검정색,0,없음,없음,사고있음,없음,없음,없음,2,보통,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-1.0728290614248905
827,기아,카니발,9인승 2.2 디젤 프레스티지,24400000,16,52298,디젤,오토,11.2,RV,0,미색,0,없음,1 건,사고있음,없음,없음,없음,0,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6632368467856812
828,기아,카니발,9인승 2.2 디젤 노블레스 스페셜,25900000,16,56000,디젤,오토,10.9,RV,2199,회색,0,없음,1 건,사고있음,없음,없음,없음,1,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.803242161963953
829,기아,카니발,그랜드카니발 GX 그랜드 팩,11800000,14,111400,디젤,오토,10.7,RV,2200,은색,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,-0.512807800711803
830,기아,카니발,GX 그랜드 팩,2500000,7,165630,디젤,수동,10.7,RV,0,검정색,0,없음,없음,사고있음,없음,없음,없음,3,짧음,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-1.380840754817089
831,기아,카니발,9인승 2.2 디젤 럭셔리,24950000,19,33080,디젤,오토,11.4,RV,2200,흰색,0,없음,없음,사고없음,없음,없음,있음,1,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.7145721290177142
832,기아,카니발,LPI GX 그랜드팩,5800000,9,255265,LPG,오토,10.7,RV,2700,검정색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,-1.0728290614248905
833,기아,카니발,7인승 2.2 디젤 리무진 VIP,23490000,16,59654,디젤,오토,11.2,RV,2200,진주색,0,없음,없음,사고없음,없음,없음,없음,1,보통,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.5783002889108628
834,기아,카니발,GX 최고급형,3800000,6,125964,디젤,오토,10.7,RV,2902,흰색,0,없음,없음,사고있음,없음,없음,없음,5,짧음,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-1.2595028149959198
835,기아,카니발,11인승 2.2 디젤 노블레스,21000000,15,82324,디젤,오토,10.7,RV,0,검정색,0,없음,없음,사고있음,없음,없음,없음,2,보통,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0.34589146571493146
836,기아,카니발,9인승 2.2 디젤 하이리무진 프레스티지 하이루프,27300000,16,87346,디젤,오토,10.3,RV,2199,흰색,0,없음,1 건,사고없음,없음,없음,있음,1,많음,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0.9339137894636735
837,기아,카니발,그랜드카니발 GLX 프리미엄,8600000,13,141824,디젤,오토,10.7,RV,2200,은색,0,없음,없음,사고있음,없음,없음,없음,2,보통,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,-0.8114858064254498
838,기아,카니발,그랜드카니발 GLX R 스페셜,6800000,10,166825,디젤,오토,10.7,RV,2199,진주,0,없음,없음,사고있음,없음,없음,없음,1,보통,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.979492184639376
839,기아,카니발,7인승 2.2 디젤 리무진 VIP,30200000,19,21850,디젤,오토,11.3,RV,2199,갈색,0,없음,1 건,사고없음,없음,없음,있음,1,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1.2045907321416658
840,기아,카니발,그랜드카니발 GLX R 스페셜,6800000,10,209127,디젤,오토,10.7,RV,2200,흰색,0,없음,없음,사고없음,없음,없음,없음,0,많음,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.979492184639376
841,기아,카니발,그랜드카니발 GLX R 스페셜,10550000,11,97528,디젤,오토,10.7,RV,2200,검정색,0,없음,없음,사고없음,없음,없음,없음,1,짧음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.6294788966936962
842,기아,카니발,9인승 2.2 디젤 노블레스,22300000,15,91604,디젤,오토,11.2,RV,2199,검정색,0,없음,없음,사고있음,없음,없음,있음,2,보통,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.4672294055361005
843,기아,카니발,GLX 최고급형,4900000,8,152942,디젤,오토,10.7,RV,2902,은색,0,없음,없음,사고있음,없음,없음,없음,3,짧음,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1568322505318538
844,기아,카니발,GX 최고급형,2900000,6,309416,디젤,수동,10.7,RV,2902,하늘색,0,없음,없음,사고있음,없음,없음,없음,5,많음,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,-1.343506004102883
845,기아,카니발,9인승 2.2 디젤 럭셔리,16600000,16,96701,디젤,오토,10.3,RV,2200,회색,0,없음,없음,사고없음,없음,없음,있음,1,많음,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,-0.06479079214133282
846,기아,카니발,GLX 기본형,4900000,9,171000,디젤,오토,10.7,RV,2902,검정,0,없음,없음,사고있음,없음,없음,없음,4,보통,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,-1.1568322505318538
847,기아,카니발,그랜드카니발 GLX 최고급형,11300000,13,71172,디젤,오토,10.7,RV,0,진주색,0,없음,없음,사고있음,없음,없음,없음,3,짧음,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.5594762391045602
848,기아,카니발,GX 그랜드 팩,3800000,8,195400,디젤,오토,10.7,RV,2656,흰색,0,없음,없음,사고있음,없음,없음,없음,3,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2595028149959198
849,기아,카니발,9인승 2.2 디젤 프레스티지,25700000,17,61596,디젤,오토,10.7,RV,2199,검정색,0,없음,없음,사고있음,없음,없음,있음,1,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.7845747866068501
850,기아,카니발,11인승 2.2 디젤 럭셔리,12700000,15,146800,디젤,오토,10.7,RV,2200,흰색,0,없음,없음,사고없음,없음,없음,있음,1,많음,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.4288046116048398
851,기아,카니발,9인승 2.2 디젤 럭셔리,14300000,14,122753,디젤,오토,10.3,RV,2200,은색,0,없음,없음,사고있음,없음,없음,있음,5,많음,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,-0.2794656087480164
852,기아,카니발,9인승 2.2 디젤 럭셔리,26500000,17,52783,디젤,오토,10.3,RV,2200,검정색,0,없음,없음,사고없음,없음,없음,있음,1,보통,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0.8592442880352619
853,기아,카니발,그랜드카니발 GLX 고급형,4790000,11,259576,디젤,오토,10.7,RV,2199,검정색,0,없음,없음,사고있음,없음,없음,없음,1,많음,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,-1.1670993069782605
854,기아,카니발,그랜드카니발 GLX 고급형,7990000,12,113799,디젤,오토,10.7,RV,2199,검정색,0,없음,없음,사고있음,없음,없음,없음,3,보통,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,-0.8684213012646136
855,기아,카니발,그랜드카니발 GLX 최고급형,12300000,12,97933,디젤,오토,10.7,RV,2199,진주색,0,없음,없음,사고있음,없음,없음,없음,2,짧음,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.4661393623190456
856,기아,카니발,9인승 2.2 디젤 노블레스 스페셜,33800000,19,28192,디젤,오토,11.3,RV,2199,진주색,0,없음,없음,사고없음,없음,없음,없음,0,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1.5406034885695186
857,기아,카니발,그랜드카니발 GLX R 스페셜,7900000,10,158252,디젤,오토,10.7,RV,2199,검정,0,없음,없음,사고없음,없음,없음,없음,1,보통,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,-0.87682162017531
858,기아,카니발,그랜드카니발 GLX 고급형,9800000,13,110733,디젤,오토,10.7,RV,2200,검정색,0,없음,없음,사고없음,없음,없음,없음,2,보통,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.6994815542828322
859,기아,카니발,9인승 2.2 디젤 프레스티지,24300000,17,33165,디젤,오토,10.7,RV,2700,검정색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0.6539031591071297
860,기아,카니발,9인승 2.2 디젤 럭셔리,13300000,15,167130,디젤,오토,10.3,RV,2199,회색,0,없음,없음,사고있음,없음,없음,있음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.372802485533531
861,기아,카니발,9인승 2.2 디젤 프레스티지,11800000,15,201003,디젤,오토,11.2,RV,2200,흰색,0,없음,없음,사고없음,없음,없음,있음,2,많음,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,-0.512807800711803
862,기아,카니발,그랜드카니발 GLX 최고급형,10490000,13,117624,디젤,오토,10.7,RV,2200,흰색,0,없음,없음,사고없음,없음,없음,없음,0,보통,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.6350791093008271
863,기아,카니발,9인승 2.2 디젤 노블레스,16800000,15,140000,디젤,오토,11.5,RV,2200,검정색,0,없음,없음,사고있음,없음,없음,없음,0,많음,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,-0.0461234167842299
864,기아,카니발,GLX 고급형,2900000,7,323738,디젤,오토,10.7,RV,2902,흰색,0,없음,없음,사고있음,없음,없음,없음,9,많음,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-1.343506004102883
865,기아,카니발,9인승 2.2 디젤 럭셔리,14700000,17,155820,디젤,오토,10.7,RV,2199,검정색,0,없음,없음,사고없음,없음,없음,없음,2,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,-0.24213085803381057
866,기아,카니발,9인승 2.2 디젤 노블레스,18990000,15,161900,디젤,오토,11.2,RV,2198,갈색,0,없음,없음,사고있음,없음,없음,있음,3,많음,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0.1582843433760471
867,기아,카니발,11인승 2.2 디젤 프레스티지,22500000,19,46373,디젤,오토,10.7,RV,2199,진주색,0,없음,없음,사고있음,없음,없음,있음,0,많음,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0.4858967808932034
868,기아,카니발,9인승 2.2 디젤 럭셔리,17700000,14,55215,디젤,오토,10.3,RV,2199,다크그레이,0,없음,1 건,사고없음,없음,없음,없음,1,짧음,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0.03787977232273325
869,기아,카니발,GLX 최고급형,4500000,6,268599,디젤,오토,10.7,RV,1998,흰색,0,없음,없음,사고있음,없음,없음,없음,9,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1941670012460597
870,기아,카니발,9인승 2.2 디젤 프레스티지,17500000,16,110401,디젤,오토,11.2,RV,2200,검정색,0,없음,없음,사고있음,없음,없음,없음,0,많음,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0.01921239696563033
871,기아,카니발,9인승 2.2 디젤 프레스티지,18300000,16,124707,디젤,오토,10.9,RV,2199,흰색,0,없음,없음,사고없음,없음,없음,있음,1,많음,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.09388189839404201
872,기아,카니발,GX 그랜드 팩,3000000,8,360000,디젤,오토,10.7,RV,2199,은색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3341723164243315
873,기아,카니발,GLX 고급형,5800000,9,169410,디젤,오토,10.7,RV,2199,검정색,0,없음,없음,사고있음,없음,없음,없음,4,보통,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,-1.0728290614248905
874,기아,카니발,그랜드카니발 GLX 고급형,7500000,12,126401,디젤,오토,10.7,RV,2199,노랑색,0,없음,없음,사고있음,없음,없음,없음,4,보통,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.9141563708895157
875,기아,카니발,7인승 2.2 디젤 리무진 매직스페이스,31000000,18,44000,디젤,오토,10.7,RV,2200,흰색,0,없음,없음,사고없음,없음,없음,없음,0,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1.2792602335700776
876,기아,카니발,11인승 2.2 디젤 프레스티지,21500000,19,45800,디젤,오토,10.7,RV,2199,흰색,0,없음,없음,사고없음,없음,없음,있음,0,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39255990410768876
877,기아,카니발,9인승 2.2 디젤 럭셔리,21500000,18,44000,디젤,오토,10.7,RV,2200,검정색,0,없음,없음,사고있음,없음,없음,있음,0,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.39255990410768876
878,기아,카니발,LPI GLX 기본형,6500000,8,243465,디젤,오토,10.7,RV,2000,빨강색,0,없음,없음,사고있음,없음,없음,없음,5,보통,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.0074932476750305
879,기아,카니발,9인승 3.3 가솔린 하이리무진 노블레스,34400000,16,59504,가솔린,오토,8.3,RV,3342,검정색,0,없음,없음,사고없음,없음,없음,없음,1,보통,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1.5966056146408272
880,기아,카니발,9인승 2.2 디젤 하이리무진 프레스티지,33500000,17,79616,디젤,오토,10.3,RV,0,검정색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1.5126024255338641
881,기아,카니발,9인승 2.2 디젤 프레스티지,26500000,18,60626,디젤,오토,11.3,RV,0,검정색,0,없음,없음,사고없음,없음,없음,없음,1,많음,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0.8592442880352619
882,기아,카니발,9인승 2.2 디젤 프레스티지,22700000,15,47849,디젤,오토,11.2,RV,2200,흰색,0,없음,없음,사고없음,없음,없음,있음,1,짧음,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0.5045641562503063
883,기아,카니발,GX 그랜드 팩,4350000,7,156104,디젤,오토,10.7,RV,0,흰색,0,없음,없음,사고있음,없음,없음,없음,4,짧음,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-1.2081675327638868
884,기아,카니발,9인승 2.2 디젤 노블레스 스페셜,28200000,18,51090,디젤,오토,11.3,RV,2199,진주색,0,없음,없음,사고없음,없음,없음,없음,0,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1.0179169785706366
885,기아,카니발,그랜드카니발 GX 기본형,7900000,13,143605,디젤,오토,10.7,RV,0,흰색,0,없음,1 건,사고있음,없음,없음,있음,3,많음,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.87682162017531
886,기아,카니발,그랜드카니발 GLX 최고급형,10700000,13,113664,디젤,오토,10.7,RV,2199,검정색,0,없음,없음,사고있음,없음,없음,없음,4,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6154783651758691
887,기아,카니발,그랜드카니발 GX 그랜드 팩,5200000,10,220000,디젤,오토,10.7,RV,2199,회색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1288311874961994
888,기아,카니발,그랜드카니발 GLX 고급형,7400000,13,149718,디젤,오토,10.7,RV,2199,회색,0,없음,없음,사고있음,없음,없음,없음,2,많음,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.9234900585680672
889,기아,카니발,9인승 2.2 디젤 노블레스,22200000,15,81400,디젤,오토,11.2,RV,2199,검정색,0,없음,없음,사고없음,없음,없음,없음,1,보통,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0.457895717857549
890,기아,카니발,9인승 2.2 디젤 노블레스,16700000,14,110119,디젤,오토,11.5,RV,2199,빨강색,0,없음,없음,사고있음,없음,없음,없음,2,보통,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,-0.05545710446278136
891,기아,카니발,11인승 2.2 디젤 디럭스,20400000,19,25320,디젤,오토,10.7,RV,2199,흰색,0,없음,없음,사고없음,없음,없음,있음,2,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2898893396436227
892,기아,카니발,9인승 2.2 디젤 하이리무진 프레스티지,19900000,15,221700,디젤,오토,10.3,RV,3000,검정,0,없음,없음,사고있음,없음,없음,없음,0,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2432209012508654
893,기아,카니발,9인승 2.2 디젤 럭셔리,32000000,19,23000,디젤,오토,11.4,RV,2199,진주색,0,없음,없음,사고없음,없음,없음,있음,1,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1.3725971103555923
894,기아,카니발,9인승 2.2 디젤 노블레스,23000000,16,75500,디젤,오토,11.2,RV,2199,진주색,0,없음,없음,사고없음,없음,없음,없음,3,보통,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.5325652192859607
895,기아,카니발,GLX 하이리무진 11인승,6500000,7,149700,디젤,오토,10.7,RV,2500,검정색,0,없음,없음,사고있음,없음,없음,없음,4,짧음,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.0074932476750305
896,기아,카니발,뉴카니발 GX 고급형,7000000,13,196146,디젤,오토,10.7,RV,2199,검정색,0,없음,없음,사고없음,없음,없음,있음,3,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9608248092822731
897,기아,카니발,뉴카니발 GLX 최고급형,4300000,10,296398,디젤,오토,10.7,RV,2199,회색,0,없음,없음,사고있음,없음,없음,없음,3,많음,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,-1.2128343766031626
898,기아,카니발,7인승 2.2 디젤 리무진 프레지던트,21500000,16,136000,디젤,오토,11.2,RV,0,검정색,0,없음,없음,사고있음,없음,없음,있음,1,많음,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0.39255990410768876
899,기아,카니발,그랜드카니발 GLX 기본형,7500000,11,188862,디젤,오토,10.7,RV,0,흰색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9141563708895157
900,기아,카니발,9인승 2.2 디젤 노블레스 스페셜,31500000,19,22000,디젤,오토,11.3,RV,2199,검정색,0,없음,없음,사고없음,없음,없음,있음,0,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1.325928671962835
901,기아,카니발,9인승 2.2 디젤 럭셔리,18700000,17,93573,디젤,오토,10.7,RV,2199,흰색,0,없음,없음,사고있음,없음,없음,있음,3,많음,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.13121664910824787
902,기아,카니발,9인승 2.2 디젤 럭셔리,14900000,14,105942,디젤,오토,10.3,RV,2199,진주색,0,없음,없음,사고있음,없음,없음,없음,3,보통,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,-0.22346348267670765
903,기아,카니발,9인승 2.2 디젤 프레스티지,19500000,16,60716,디젤,오토,10.9,RV,2200,검정색,0,없음,없음,사고없음,없음,없음,있음,1,보통,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.20588615053665954
904,기아,카니발,그랜드카니발 GLX 최고급형,9000000,13,154828,디젤,오토,10.7,RV,2199,진주색,0,없음,없음,사고있음,없음,없음,있음,3,많음,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,-0.7741510557112439
905,기아,카니발,GLX 11인승,3990000,8,186439,디젤,오토,10.7,RV,0,노랑색,0,없음,없음,사고있음,없음,없음,없음,7,보통,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-1.241768808406672
906,기아,카니발,그랜드카니발 11인승 하이리무진 GLX 최고급형,11200000,10,169888,디젤,오토,10.7,RV,2199,검정색,0,없음,없음,사고있음,없음,없음,없음,3,보통,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.5688099267831117
907,기아,카니발,GLX 최고급형,3400000,8,247617,디젤,오토,10.7,RV,2902,검정색,0,없음,없음,사고있음,없음,없음,없음,4,많음,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,-1.2968375657101257
908,기아,카니발,GLX 고급형,5900000,8,196602,디젤,오토,10.7,RV,2902,검정색,0,없음,없음,사고없음,없음,없음,없음,8,보통,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,-1.063495373746339
909,기아,카니발,GX 그랜드 팩,4300000,9,251587,디젤,오토,10.7,RV,2902,검정색,0,없음,없음,사고있음,없음,없음,없음,3,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2128343766031626
910,기아,카니발,GLX 최고급형,4500000,8,121722,디젤,오토,10.7,RV,2902,노랑색,0,없음,없음,사고있음,없음,없음,없음,10,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1941670012460597
911,기아,카니발,GLX 최고급형,4900000,7,145444,디젤,오토,10.7,RV,2902,회색,0,없음,없음,사고있음,없음,없음,없음,3,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1568322505318538
912,기아,카니발,그랜드카니발 GLX 프리미엄,8500000,13,131699,디젤,오토,10.7,RV,2199,파랑색,0,없음,없음,사고있음,없음,없음,있음,5,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8208194941040011
913,기아,카니발,그랜드카니발 GLX R 스페셜,8990000,10,116000,디젤,오토,10.7,RV,2199,검정색,0,없음,없음,사고있음,없음,없음,없음,3,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.775084424479099
914,기아,카니발,뉴카니발 리무진 GLX 최고급형,8700000,10,195000,디젤,오토,10.7,RV,2199,흰색,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,-0.8021521187468983
915,기아,카니발,그랜드카니발 GLX 프리미엄,8200000,12,177805,디젤,오토,10.7,RV,2199,흰색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8488205571396555
916,기아,카니발,그랜드카니발 GLX 고급형,7800000,12,159563,디젤,오토,10.7,RV,2199,흰색,0,없음,없음,사고있음,없음,없음,없음,2,보통,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.8861553078538614
