,브랜드,모델,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백,가격표준화
44,한국GM,스파크,4500000,14,120618,가솔린,오토,16.8,경차,0,흰색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.4750085212852919
45,한국GM,스파크,2800000,12,155397,가솔린,오토,15.8,경차,0,빨강색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2491640202422574
46,한국GM,스파크,5990000,17,30000,가솔린,오토,15.2,경차,999,검정색,0,없음,없음,사고없음,없음,없음,있음,2,보통,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0.20351600427110722
47,한국GM,스파크,4800000,16,117681,가솔린,오토,15.2,경차,999,진주색,0,없음,없음,사고없음,없음,없음,있음,1,많음,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,-0.3383928449987686
48,한국GM,스파크,3800000,14,91599,LPG,수동,14.0,경차,0,회색,0,없음,없음,사고있음,없음,없음,없음,5,많음,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.793778432620513
49,한국GM,스파크,5200000,12,56588,가솔린,오토,15.8,경차,995,검붉은색,0,없음,없음,사고있음,없음,없음,없음,7,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15623860995007086
50,한국GM,스파크,4500000,12,72049,가솔린,오토,15.8,경차,0,갈색,0,없음,없음,사고있음,없음,없음,없음,4,보통,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.4750085212852919
51,한국GM,스파크,7300000,17,41576,가솔린,오토,15.2,경차,0,은색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.8000711240555923
52,한국GM,스파크,11600000,19,1484,가솔린,오토,15.8,경차,0,흰색,0,없음,없음,사고없음,없음,없음,없음,1,짧음,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,2.7582291508290933
53,한국GM,스파크,4800000,13,67000,가솔린,오토,16.8,경차,0,노랑색,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3383928449987686
54,한국GM,스파크,3900000,11,74691,가솔린,오토,15.8,경차,0,흰색,0,없음,없음,사고있음,없음,없음,없음,5,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7482398738583386
55,한국GM,스파크,2990000,12,130000,가솔린,오토,15.8,경차,0,검정색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1626407585941259
56,한국GM,스파크,6900000,15,87944,가솔린,오토,15.8,경차,0,흰색,0,없음,1 건,사고있음,없음,없음,없음,3,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6179168890068946
57,한국GM,스파크,6000000,16,83661,가솔린,오토,15.2,경차,0,은색,0,없음,없음,사고있음,없음,없음,있음,2,많음,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0.20806986014732465
58,한국GM,스파크,5300000,14,30000,가솔린,오토,16.8,경차,0,검정색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11070005118789641
59,한국GM,스파크,3400000,12,89761,LPG,오토,15.8,경차,0,빨강색,0,없음,없음,사고있음,없음,없음,없음,3,보통,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.9759326676692107
60,한국GM,스파크,4500000,11,74961,가솔린,오토,15.8,경차,0,빨강색,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4750085212852919
61,한국GM,스파크,3500000,13,87853,가솔린,오토,16.8,경차,0,은색,0,없음,없음,사고있음,없음,없음,없음,2,많음,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.9303941089070363
62,한국GM,스파크,9800000,18,8600,가솔린,오토,15.8,경차,0,검정색,0,없음,1 건,사고없음,없음,없음,없음,1,짧음,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9385350931099534
63,한국GM,스파크,9490000,18,22000,가솔린,오토,15.0,경차,0,회색,0,없음,1 건,사고있음,없음,없음,없음,4,보통,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1.7973655609472126
64,한국GM,스파크,5300000,13,62000,가솔린,오토,16.8,경차,0,파랑색,0,없음,없음,사고없음,없음,없음,없음,3,보통,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.11070005118789641
65,한국GM,스파크,9000000,18,33043,가솔린,오토,15.8,경차,0,흰색,0,3 건,1 건,사고없음,없음,없음,없음,0,많음,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1.574226623012558
66,한국GM,스파크,4900000,15,97000,가솔린,오토,15.8,경차,0,흰색,0,없음,없음,사고없음,없음,없음,없음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29285428623659415
67,한국GM,스파크,6500000,15,73000,가솔린,오토,15.2,경차,0,진주색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.43576265395819685
68,한국GM,스파크,5400000,15,36000,가솔린,오토,15.8,경차,0,회색,0,없음,없음,사고없음,없음,없음,있음,2,짧음,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06516149242572197
69,한국GM,스파크,3300000,13,108877,가솔린,오토,14.0,경차,0,검정색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0214712264313852
70,한국GM,스파크,4300000,11,44631,가솔린,오토,15.8,경차,0,빨강색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5660856388096408
71,한국GM,스파크,5200000,14,70693,가솔린,오토,16.8,경차,0,파랑색,0,없음,1 건,사고있음,없음,없음,없음,1,보통,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.15623860995007086
72,한국GM,스파크,3500000,13,104134,가솔린,오토,15.8,경차,0,빨강색,0,없음,없음,사고없음,없음,없음,없음,2,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9303941089070363
73,한국GM,스파크,3900000,12,91233,가솔린,오토,15.8,경차,0,빨강색,0,없음,없음,사고있음,없음,없음,없음,3,보통,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7482398738583386
74,한국GM,스파크,6900000,16,18563,가솔린,오토,15.2,경차,0,은색,0,없음,없음,사고있음,없음,없음,없음,3,짧음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6179168890068946
