,브랜드,모델,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백,가격표준화
318,쌍용,티볼리,13990000,16,29895,가솔린,오토,11.4,SUV,0,진주색,0,없음,없음,사고없음,없음,없음,있음,1,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18650028940277885
319,쌍용,티볼리,14900000,18,19764,가솔린,오토,10.8,SUV,1597,검정색,0,없음,없음,사고있음,없음,없음,있음,3,짧음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.5374474662555335
320,쌍용,티볼리,18390000,20,200,디젤,오토,11.8,SUV,2143,흰색,0,없음,없음,사고있음,없음,없음,없음,0,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8833877379215924
321,쌍용,티볼리,10300000,16,100000,가솔린,오토,11.4,SUV,1597,파랑색,0,없음,없음,사고있음,없음,없음,없음,0,많음,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,-1.236571229923226
322,쌍용,티볼리,11490000,15,39327,가솔린,오토,11.8,SUV,1600,검정색,0,없음,1 건,사고없음,없음,없음,있음,1,짧음,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.777640306346547
323,쌍용,티볼리,9000000,16,91000,디젤,오토,10.8,SUV,1600,남색,0,없음,없음,사고있음,없음,없음,없음,2,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7379243397128756
324,쌍용,티볼리,13090000,17,78117,디젤,오토,11.4,SUV,0,빨강색,0,없음,없음,사고있음,없음,없음,없음,3,많음,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,-0.16059032506697846
325,쌍용,티볼리,11100000,15,74905,디젤,오토,15.3,SUV,1597,흰색,0,없음,없음,사고없음,없음,없음,없음,3,보통,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,-0.9280462392834419
326,쌍용,티볼리,13300000,15,60450,가솔린,오토,12.0,SUV,1597,흰색,0,없음,없음,사고있음,없음,없음,없음,2,짧음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,-0.07960251502403509
327,쌍용,티볼리,12100000,16,67000,가솔린,오토,11.4,SUV,1597,흰색,0,없음,없음,사고있음,없음,없음,없음,2,보통,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,-0.5423900009837115
328,쌍용,티볼리,13990000,17,38070,디젤,오토,13.8,SUV,1597,파랑색,0,없음,없음,사고없음,없음,없음,없음,0,짧음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.18650028940277885
329,쌍용,티볼리,10800000,16,90251,가솔린,오토,11.4,SUV,1597,청색,0,없음,없음,사고없음,없음,없음,없음,3,많음,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,-1.043743110773361
330,쌍용,티볼리,13200000,17,46493,디젤,오토,14.2,SUV,1597,흰색,0,없음,없음,사고있음,없음,없음,있음,3,보통,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,-0.11816813885400812
331,쌍용,티볼리,11000000,16,94774,디젤,오토,13.8,SUV,1600,청색,0,없음,없음,사고없음,없음,없음,없음,0,많음,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,-0.966611863113415
332,쌍용,티볼리,9700000,18,76376,가솔린,오토,11.4,SUV,1600,흰색,0,없음,없음,사고없음,없음,없음,있음,3,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4679649729030644
333,쌍용,티볼리,13300000,15,49152,디젤,오토,12.8,SUV,1597,파랑색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,-0.07960251502403509
334,쌍용,티볼리,14200000,16,48686,디젤,오토,13.8,SUV,1600,흰색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0.2674880994457222
335,쌍용,티볼리,13500000,16,27643,가솔린,오토,11.4,SUV,1597,흰색,0,없음,없음,사고있음,없음,없음,있음,2,짧음,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,-0.0024712673640890164
336,쌍용,티볼리,9500000,16,86000,가솔린,오토,13.8,SUV,1600,흰색,0,없음,없음,사고없음,없음,없음,없음,0,많음,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,-1.5450962205630105
337,쌍용,티볼리,10500000,17,35656,디젤,오토,13.3,SUV,1600,빨강색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1594399822632802
338,쌍용,티볼리,11000000,17,54000,가솔린,오토,13.8,SUV,1600,흰색,0,없음,없음,사고있음,없음,없음,없음,0,보통,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,-0.966611863113415
339,쌍용,티볼리,12400000,16,99426,디젤,오토,13.8,SUV,1600,흰색,0,없음,없음,사고없음,없음,없음,없음,2,많음,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,-0.4266931294937924
340,쌍용,티볼리,11800000,16,64910,디젤,오토,13.8,SUV,1600,흰색,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6580868724736306
341,쌍용,티볼리,12500000,16,76000,디젤,오토,13.8,SUV,1600,청색,0,없음,없음,사고없음,없음,없음,없음,0,보통,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,-0.38812750566381937
342,쌍용,티볼리,13000000,16,51000,디젤,오토,13.8,SUV,1600,다크그레이,0,없음,없음,사고없음,없음,없음,없음,0,짧음,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,-0.1952993865139542
343,쌍용,티볼리,12700000,16,59000,디젤,오토,13.8,SUV,1600,흰색,0,없음,없음,사고없음,없음,없음,없음,0,보통,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,-0.3109962580038733
344,쌍용,티볼리,12800000,16,67368,디젤,오토,13.8,SUV,1600,흰색,0,없음,없음,사고있음,없음,없음,없음,0,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2724306341739003
345,쌍용,티볼리,12300000,16,93253,디젤,오토,13.8,SUV,1600,흰색,0,없음,없음,사고있음,없음,없음,없음,2,많음,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,-0.4652587533237655
346,쌍용,티볼리,12800000,16,54000,가솔린,오토,13.8,SUV,1600,회색,0,없음,없음,사고없음,없음,없음,없음,0,짧음,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,-0.2724306341739003
347,쌍용,티볼리,12700000,16,53556,디젤,오토,13.8,SUV,1600,흰색,0,없음,없음,사고없음,없음,없음,없음,0,짧음,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,-0.3109962580038733
348,쌍용,티볼리,13400000,16,68800,디젤,오토,13.8,SUV,1600,흰색,0,없음,없음,사고있음,없음,없음,없음,0,보통,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,-0.04103689119406205
349,쌍용,티볼리,13600000,17,74244,가솔린,오토,13.8,SUV,1600,검정색,0,없음,없음,사고있음,없음,없음,없음,0,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03609435646588402
350,쌍용,티볼리,13600000,16,38079,디젤,오토,13.8,SUV,1600,흰색,0,없음,없음,사고있음,없음,없음,없음,0,짧음,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0.03609435646588402
351,쌍용,티볼리,13700000,18,65777,디젤,오토,14.2,SUV,1597,흰색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0.07465998029585706
352,쌍용,티볼리,15990000,18,47534,디젤,오토,13.3,SUV,1600,흰색,0,없음,없음,사고없음,없음,없음,없음,2,많음,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.9578127660022396
353,쌍용,티볼리,10500000,16,126682,디젤,오토,13.8,SUV,1597,은색,0,없음,없음,사고있음,없음,없음,있음,1,많음,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,-1.1594399822632802
354,쌍용,티볼리,15690000,18,16025,가솔린,오토,11.4,SUV,1597,빨강색,0,없음,없음,사고없음,없음,없음,없음,1,짧음,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0.8421158945123205
355,쌍용,티볼리,15700000,19,12484,가솔린,오토,10.8,SUV,1597,흰색,0,없음,없음,사고없음,없음,없음,없음,2,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0.8459724568953177
356,쌍용,티볼리,17700000,17,22418,가솔린,오토,13.3,SUV,1597,흰색,0,없음,없음,사고없음,없음,없음,없음,1,짧음,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1.6172849334947785
357,쌍용,티볼리,11250000,16,57779,디젤,오토,15.3,SUV,1597,흰색,0,없음,없음,사고있음,없음,없음,없음,3,보통,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.8701978035384823
358,쌍용,티볼리,10800000,16,85279,디젤,오토,10.8,SUV,1597,흰색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,-1.043743110773361
359,쌍용,티볼리,10590000,17,79574,디젤,오토,12.8,SUV,1597,흰색,0,없음,없음,사고있음,없음,없음,있음,1,많음,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,-1.1247309208163043
360,쌍용,티볼리,13000000,16,15000,가솔린,오토,11.4,SUV,1597,흰색,0,없음,없음,사고있음,없음,없음,없음,0,짧음,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,-0.1952993865139542
361,쌍용,티볼리,13900000,16,42913,가솔린,오토,12.8,SUV,1597,빨강색,0,없음,없음,사고없음,없음,없음,없음,2,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0.15179122795580313
362,쌍용,티볼리,11600000,15,83826,가솔린,오토,11.3,SUV,1597,빨간색,0,없음,없음,사고있음,없음,없음,있음,4,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7352181201335767
363,쌍용,티볼리,16500000,18,52000,디젤,오토,14.2,SUV,1597,흰색,0,없음,없음,사고없음,없음,없음,있음,0,많음,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1.1544974475351022
364,쌍용,티볼리,9900000,17,98684,디젤,오토,13.8,SUV,0,초록색,0,없음,1 건,사고있음,없음,없음,없음,0,많음,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,-1.3908337252431184
365,쌍용,티볼리,11700000,17,101483,가솔린,오토,10.8,SUV,1600,흰색,0,없음,없음,사고없음,없음,없음,없음,1,많음,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,-0.6966524963036037
366,쌍용,티볼리,15500000,19,15447,가솔린,오토,11.4,SUV,1597,파랑색,0,없음,없음,사고있음,없음,없음,없음,0,보통,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.7688412092353717
367,쌍용,티볼리,13200000,16,74269,디젤,오토,14.7,SUV,1597,흰색,0,없음,없음,사고없음,없음,없음,없음,1,보통,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.11816813885400812
368,쌍용,티볼리,13400000,15,44665,가솔린,오토,12.0,SUV,1597,흰색,0,없음,없음,사고없음,없음,없음,없음,2,짧음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,-0.04103689119406205
369,쌍용,티볼리,13900000,17,49921,디젤,오토,14.7,SUV,1597,은색,0,없음,없음,사고없음,없음,없음,없음,1,보통,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0.15179122795580313
370,쌍용,티볼리,12200000,16,41684,가솔린,오토,11.4,SUV,0,초록색,0,없음,없음,사고있음,없음,없음,없음,0,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5038243771537385
371,쌍용,티볼리,9900000,17,56116,디젤,오토,14.7,SUV,1600,검정색,0,없음,없음,사고없음,없음,없음,없음,7,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3908337252431184
372,쌍용,티볼리,14500000,17,22695,가솔린,오토,14.7,SUV,1597,흰색,0,없음,없음,사고없음,없음,없음,있음,0,짧음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.38318497093564136
373,쌍용,티볼리,14900000,18,15644,가솔린,오토,14.7,SUV,1597,파랑색,0,없음,없음,사고없음,없음,없음,없음,1,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0.5374474662555335
374,쌍용,티볼리,12600000,16,27550,가솔린,오토,11.4,SUV,1597,파랑색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,-0.34956188183384634
375,쌍용,티볼리,13000000,15,21872,가솔린,오토,11.4,SUV,1597,검정색,0,없음,없음,사고없음,없음,없음,없음,1,짧음,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,-0.1952993865139542
376,쌍용,티볼리,12100000,16,39236,디젤,오토,13.8,SUV,1597,흰색,0,없음,없음,사고있음,없음,없음,없음,3,짧음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.5423900009837115
377,쌍용,티볼리,12900000,15,46260,가솔린,오토,12.0,SUV,1597,흰색,0,없음,없음,사고있음,없음,없음,없음,3,짧음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,-0.23386501034392723
378,쌍용,티볼리,14200000,15,39910,디젤,오토,14.7,SUV,1597,회색,0,없음,없음,사고없음,없음,없음,없음,1,짧음,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0.2674880994457222
379,쌍용,티볼리,15000000,17,28103,가솔린,오토,12.8,SUV,0,흰색,0,없음,없음,사고있음,없음,없음,없음,0,짧음,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0.5760130900855065
380,쌍용,티볼리,15600000,19,6200,가솔린,오토,11.4,SUV,1600,파랑색,0,없음,없음,사고없음,없음,없음,없음,1,짧음,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.8074068330653448
381,쌍용,티볼리,12300000,16,67272,디젤,오토,13.8,SUV,1597,진주색,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,-0.4652587533237655
382,쌍용,티볼리,16500000,17,13777,가솔린,오토,11.4,SUV,1597,파랑색,0,없음,없음,사고없음,없음,없음,없음,0,짧음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1.1544974475351022
383,쌍용,티볼리,13500000,17,54220,디젤,오토,13.8,SUV,1597,흰색,0,없음,없음,사고있음,없음,없음,없음,2,보통,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,-0.0024712673640890164
384,쌍용,티볼리,11990000,17,84789,디젤,오토,14.7,SUV,1597,흰색,0,없음,없음,사고없음,없음,없음,있음,2,많음,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,-0.5848121871966818
385,쌍용,티볼리,17900000,19,5146,가솔린,오토,11.8,SUV,1500,흰색,0,없음,없음,사고없음,없음,없음,없음,0,짧음,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1.6944161811547247
386,쌍용,티볼리,14300000,17,21395,가솔린,오토,11.4,SUV,1597,흰색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.3060537232756953
387,쌍용,티볼리,14800000,18,37254,가솔린,오토,10.8,SUV,1597,흰색,0,없음,없음,사고있음,없음,없음,없음,1,보통,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.49888184242556044
388,쌍용,티볼리,14650000,16,39970,디젤,오토,13.8,SUV,1597,흰색,0,없음,없음,사고없음,없음,없음,없음,0,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0.4410334066806009
389,쌍용,티볼리,12500000,16,53490,디젤,오토,15.3,SUV,1597,흰색,0,없음,없음,사고있음,없음,없음,있음,2,짧음,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,-0.38812750566381937
390,쌍용,티볼리,9600000,15,131363,디젤,오토,15.3,SUV,1597,흰색,0,없음,없음,사고있음,없음,없음,없음,2,많음,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,-1.5065305967330374
391,쌍용,티볼리,14300000,17,30730,디젤,오토,13.3,SUV,1597,흰색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0.3060537232756953
392,쌍용,티볼리,11800000,17,40635,가솔린,오토,11.4,SUV,1597,흰색,0,없음,없음,사고있음,없음,없음,없음,4,짧음,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,-0.6580868724736306
393,쌍용,티볼리,13500000,17,63205,디젤,오토,13.8,SUV,1597,검정색,0,없음,없음,사고없음,없음,없음,있음,1,많음,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,-0.0024712673640890164
394,쌍용,티볼리,14500000,17,25324,디젤,오토,13.8,SUV,1597,흰색,0,없음,없음,사고있음,20200531,없음,없음,3,짧음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.38318497093564136
395,쌍용,티볼리,15900000,18,16370,가솔린,오토,13.3,SUV,0,청색,0,없음,없음,사고없음,없음,없음,없음,1,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9231037045552639
396,쌍용,티볼리,10800000,17,73567,디젤,오토,12.8,SUV,1597,흰색,0,없음,없음,사고있음,없음,없음,있음,1,많음,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,-1.043743110773361
397,쌍용,티볼리,12900000,15,64222,가솔린,오토,12.0,SUV,1597,진주색,0,없음,없음,사고있음,없음,없음,없음,0,짧음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.23386501034392723
398,쌍용,티볼리,10800000,17,102850,가솔린,오토,11.4,SUV,1600,쥐색,0,없음,1 건,사고있음,없음,없음,없음,1,많음,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,-1.043743110773361
399,쌍용,티볼리,14990000,18,55989,가솔린,오토,10.8,SUV,1597,흰색,0,없음,없음,사고있음,없음,없음,있음,1,많음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0.5721565277025092
400,쌍용,티볼리,15300000,17,33107,가솔린,오토,10.8,SUV,1597,흰색,0,없음,없음,사고없음,없음,없음,없음,0,짧음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.6917099615754256
401,쌍용,티볼리,11890000,16,56265,가솔린,오토,11.4,SUV,1597,흰색,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,-0.6233778110266549
402,쌍용,티볼리,9590000,16,108900,디젤,오토,13.8,SUV,1597,흰색,0,없음,없음,사고없음,없음,없음,있음,1,많음,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,-1.5103871591160347
403,쌍용,티볼리,10000000,17,115244,디젤,오토,12.8,SUV,1597,흰색,0,없음,없음,사고없음,없음,없음,있음,1,많음,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,-1.3522681014131452
404,쌍용,티볼리,11500000,15,46926,가솔린,오토,11.4,SUV,1597,흰색,0,없음,없음,사고있음,없음,없음,없음,2,짧음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.7737837439635498
405,쌍용,티볼리,11500000,15,73279,디젤,오토,15.3,SUV,1597,파랑색,0,없음,없음,사고있음,없음,없음,없음,0,보통,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,-0.7737837439635498
406,쌍용,티볼리,17800000,20,14408,가솔린,오토,15.2,SUV,1497,흰색,0,없음,없음,사고없음,없음,없음,없음,1,많음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1.6558505573247515
407,쌍용,티볼리,17200000,19,24283,디젤,오토,14.2,SUV,1591,흰색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4244568143449134
408,쌍용,티볼리,15500000,18,18500,가솔린,오토,11.4,SUV,1597,파랑색,0,없음,없음,사고없음,없음,없음,없음,2,짧음,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0.7688412092353717
409,쌍용,티볼리,11000000,15,57391,가솔린,오토,12.0,SUV,1597,흰색,0,없음,없음,사고있음,없음,없음,없음,2,짧음,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,-0.966611863113415
410,쌍용,티볼리,12800000,15,29000,가솔린,오토,11.4,SUV,0,초록색,0,없음,1 건,사고없음,없음,없음,없음,1,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2724306341739003
411,쌍용,티볼리,14500000,17,27000,가솔린,오토,11.4,SUV,1597,흰색,0,없음,없음,사고없음,없음,없음,없음,1,짧음,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0.38318497093564136
413,쌍용,티볼리,10500000,17,105352,디젤,오토,12.8,SUV,1597,흰색,0,없음,없음,사고없음,없음,없음,없음,0,많음,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,-1.1594399822632802
414,쌍용,티볼리,14400000,17,20000,디젤,오토,13.8,SUV,1597,회색,0,없음,없음,사고없음,없음,없음,없음,2,짧음,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0.3446193471056683
415,쌍용,티볼리,13800000,15,11782,디젤,오토,15.3,SUV,1597,다크블루,0,없음,없음,사고있음,없음,없음,없음,0,짧음,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0.11322560412583009
416,쌍용,티볼리,9800000,17,113300,디젤,오토,14.7,SUV,1597,흰색,0,없음,없음,사고없음,없음,없음,있음,1,많음,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,-1.4293993490730914
417,쌍용,티볼리,15300000,17,60647,디젤,오토,13.8,SUV,1597,흰색,0,없음,없음,사고없음,없음,없음,없음,1,보통,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0.6917099615754256
418,쌍용,티볼리,15300000,17,18854,가솔린,오토,13.3,SUV,1597,흰색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.6917099615754256
419,쌍용,티볼리,10500000,16,96096,디젤,오토,12.8,SUV,1597,회색,0,없음,없음,사고있음,없음,없음,있음,1,많음,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,-1.1594399822632802
420,쌍용,티볼리,8500000,17,110036,디젤,오토,12.8,SUV,1597,흰색,0,없음,없음,사고있음,없음,없음,있음,2,많음,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,-1.930752458862741
421,쌍용,티볼리,8500000,17,115423,디젤,오토,12.8,SUV,1597,흰색,0,없음,없음,사고있음,없음,없음,있음,2,많음,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,-1.930752458862741
422,쌍용,티볼리,11800000,15,84477,디젤,오토,11.4,SUV,1597,파랑색,0,없음,없음,사고있음,없음,없음,없음,0,보통,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,-0.6580868724736306
423,쌍용,티볼리,12400000,16,50500,디젤,오토,13.8,SUV,1597,흰색,0,없음,없음,사고없음,없음,없음,없음,2,짧음,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,-0.4266931294937924
424,쌍용,티볼리,12900000,16,99426,디젤,오토,13.8,SUV,0,흰색,0,없음,1 건,사고있음,없음,없음,없음,0,많음,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,-0.23386501034392723
425,쌍용,티볼리,15200000,18,26243,가솔린,오토,11.4,SUV,1597,담녹,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6531443377454527
426,쌍용,티볼리,13200000,16,66900,디젤,오토,13.8,SUV,1597,흰색,0,없음,없음,사고없음,없음,없음,없음,1,보통,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11816813885400812
428,쌍용,티볼리,14300000,16,56056,디젤,오토,13.8,SUV,0,흰색,0,없음,없음,사고없음,없음,없음,있음,0,보통,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0.3060537232756953
429,쌍용,티볼리,12300000,15,61937,가솔린,오토,12.0,SUV,1597,빨강색,0,없음,없음,사고있음,없음,없음,없음,0,짧음,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,-0.4652587533237655
430,쌍용,티볼리,10900000,17,109727,디젤,오토,11.8,SUV,0,흰색,0,없음,1 건,사고없음,없음,없음,있음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.005177486943388
431,쌍용,티볼리,10400000,17,100267,디젤,오토,11.8,SUV,0,흰색,0,없음,1 건,사고없음,없음,없음,있음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1980056060932531
432,쌍용,티볼리,9900000,17,112276,디젤,오토,11.8,SUV,0,흰색,0,없음,1 건,사고있음,없음,없음,있음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3908337252431184
433,쌍용,티볼리,11200000,16,101361,디젤,오토,10.8,SUV,0,흰색,0,없음,없음,사고없음,없음,없음,있음,1,많음,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,-0.8894806154534689
434,쌍용,티볼리,17700000,19,35373,가솔린,오토,11.8,SUV,1497,검정색,0,없음,없음,사고있음,없음,없음,없음,0,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1.6172849334947785
435,쌍용,티볼리,11500000,15,70000,디젤,오토,12.8,SUV,1598,파랑색,0,없음,없음,사고없음,없음,없음,없음,1,보통,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,-0.7737837439635498
436,쌍용,티볼리,13000000,15,40000,디젤,오토,15.3,SUV,1598,진주색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,-0.1952993865139542
437,쌍용,티볼리,13000000,16,61895,디젤,오토,13.8,SUV,1600,파랑색,0,없음,없음,사고없음,없음,없음,없음,0,보통,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.1952993865139542
