,브랜드,모델,세부등급,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백,가격표준화
545,기아,봉고3,1톤 냉동탑차 초장축 플러스형 킹캡 디럭스,13300000,17,79662,디젤,수동,9.1,트럭,2497,흰색,0,없음,없음,사고있음,없음,없음,없음,3,많음,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5139486864435913
546,기아,봉고3,1.2톤 초장축 표준캡 CRDi GLX,4800000,11,138000,디젤,수동,9.1,트럭,2902,파랑색,0,없음,없음,사고있음,없음,없음,없음,3,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9333169057089065
547,기아,봉고3,4WD 장축 더블캡 DLX DLX,14700000,15,51260,디젤,수동,9.1,트럭,2497,흰색,0,없음,없음,사고없음,없음,없음,없음,1,짧음,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7523218427981202
548,기아,봉고3,1톤 카고,3900000,8,214703,디젤,오토,9.1,트럭,2902,흰색,0,없음,없음,사고있음,없음,없음,없음,5,보통,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.086556791936818
549,기아,봉고3,냉장탑차 1톤 표준형 킹캡 초장축 L,16990000,19,3100,디젤,수동,9.1,트럭,2497,흰색,0,없음,없음,사고없음,없음,없음,없음,0,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1422322199780284
550,기아,봉고3,1톤 냉동탑차 초장축 표준형 킹캡 디럭스,15400000,17,85199,디젤,오토,9.1,트럭,2497,흰색,0,없음,없음,사고없음,없음,없음,없음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8715084209753847
551,기아,봉고3,1톤 킹캡 장축 4WD GL,17790000,20,8,디젤,수동,9.1,트럭,0,초록색,0,없음,없음,사고없음,없음,없음,없음,1,짧음,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.2784454521806163
552,기아,봉고3,바가지차,5000000,11,247361,디젤,오토,9.1,트럭,2497,흰색,0,없음,1 건,사고있음,없음,없음,없음,4,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8992635976582595
553,기아,봉고3,1톤 워크스루밴 초장축 킹캡 럭셔리,13950000,14,113001,디젤,오토,9.1,트럭,0,흰색,0,없음,없음,사고있음,없음,없음,없음,4,보통,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.624621937608194
554,기아,봉고3,1톤 내장탑차 초장축 플러스형 킹캡 럭셔리,7500000,13,94309,디젤,수동,9.1,트럭,0,흰색,0,없음,1 건,사고없음,없음,없음,있음,8,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4735972470251719
555,기아,봉고3,1톤 초장축 더블캡 CRDi,3700000,10,197000,디젤,수동,9.1,트럭,2902,흰색,0,없음,없음,사고있음,없음,없음,없음,5,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1206100999874649
556,기아,봉고3,1.2톤 초장축 표준캡 CRDi GLX,4200000,11,180000,디젤,수동,9.1,트럭,0,흰색,0,없음,1 건,사고없음,없음,없음,없음,4,보통,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1.0354768298608474
557,기아,봉고3,1톤 파워게이트 장축,5000000,9,265769,디젤,수동,9.1,트럭,2902,청색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8992635976582595
558,기아,봉고3,1톤 초장축 킹캡 CRDi,12500000,17,77121,디젤,오토,9.1,트럭,2497,흰색,0,없음,1 건,사고있음,없음,없음,없음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3777354542410032
559,기아,봉고3,1톤 초장축 킹캡 CRDi LTD,10300000,15,134974,디젤,오토,9.1,트럭,2497,흰색,0,없음,없음,사고없음,없음,없음,없음,2,많음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.003149065683886158
560,기아,봉고3,1톤 윙바디 초장축 수동식 킹캡 디럭스,19100000,19,17320,디젤,오토,9.1,트럭,2497,흰색,0,없음,없음,사고없음,없음,없음,없음,1,보통,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5014946199123542
561,기아,봉고3,1톤 냉동탑차 초장축 표준형 킹캡 럭셔리,14500000,17,50000,디젤,수동,9.1,트럭,1000,흰색,0,없음,없음,사고없음,없음,없음,없음,0,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7182685347474732
562,기아,봉고3,1톤 초장축 더블캡 CRDi DLX GX,4700000,11,210000,디젤,수동,9.1,트럭,1000,흰색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9503435597342299
563,기아,봉고3,1톤 초장축 더블캡 CRDi 럭셔리,16900000,19,11315,디젤,오토,9.1,트럭,2497,흰색,0,없음,없음,사고없음,없음,없음,없음,0,짧음,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1.1269082313552372
564,기아,봉고3,1톤 냉동탑차 초장축 표준형 킹캡 럭셔리 듀얼컴프,6000000,12,144172,디젤,수동,9.1,트럭,2500,흰색,0,없음,없음,사고없음,없음,없음,있음,4,보통,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.7289970574050244
565,기아,봉고3,기타,6900000,11,46997,디젤,수동,9.1,트럭,0,흰색,0,없음,없음,사고있음,없음,없음,없음,6,짧음,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5757571711771129
566,기아,봉고3,냉동탑차 1톤 표준형 킹캡 초장축 GL,16600000,18,18505,디젤,오토,9.1,트럭,2497,흰색,0,없음,없음,사고없음,없음,없음,있음,0,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0758282692792667
567,기아,봉고3,1톤 초장축 더블캡 CRDi 럭셔리,11500000,15,34075,디젤,오토,9.1,트럭,2497,흰색,0,없음,없음,사고없음,없음,없음,없음,1,짧음,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.20746891398776818
568,기아,봉고3,1톤 초장축 더블캡 CRDi DLX DLX,7800000,13,101431,디젤,수동,9.1,트럭,1000,파랑,0,없음,1 건,사고없음,없음,없음,없음,2,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4225172849492014
569,기아,봉고3,1톤 초장축 더블캡 CRDi 럭셔리,12300000,15,75000,디젤,오토,9.1,트럭,1000,흰색,0,없음,없음,사고없음,없음,없음,없음,0,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3436821461903562
570,기아,봉고3,1톤 초장축 표준캡 CRDi DLX GLX,5200000,11,128240,디젤,수동,9.1,트럭,0,흰색,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8652102896076125
571,기아,봉고3,1톤 카고,15200000,18,44204,디젤,오토,9.1,트럭,0,흰색,0,없음,1 건,사고있음,없음,없음,없음,3,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8374551129247377
572,기아,봉고3,1톤 냉동탑차 초장축 경제형 PLUS 킹캡 디럭스,8900000,14,52562,디젤,수동,9.1,트럭,2497,흰색,0,없음,없음,사고있음,없음,없음,없음,2,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23522409067064287
573,기아,봉고3,1톤 내장탑차 초장축 경제형 킹캡 디럭스,12500000,17,40354,디젤,수동,9.1,트럭,2497,흰색,0,없음,없음,사고없음,없음,없음,있음,4,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3777354542410032
574,기아,봉고3,1톤 카고,17200000,19,1489,디젤,오토,9.1,트럭,0,흰색,0,없음,1 건,사고없음,없음,없음,없음,1,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1779881934312078
575,기아,봉고3,1톤 카고,16200000,16,19430,디젤,오토,9.1,트럭,0,흰색,0,없음,1 건,사고있음,없음,없음,없음,2,짧음,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0077216531779727
576,기아,봉고3,1톤 초장축 더블캡 CRDi,7000000,12,124647,디젤,수동,9.1,트럭,2497,흰색,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5587305171517895
577,기아,봉고3,1톤 냉장탑차 초장축 플러스형 킹캡 럭셔리,15300000,17,29664,디젤,오토,9.1,트럭,2500,흰색,0,없음,없음,사고없음,없음,없음,없음,1,짧음,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0.8544817669500613
578,기아,봉고3,바가지차,19000000,13,90000,디젤,수동,9.1,트럭,0,흰색,0,없음,없음,사고있음,없음,없음,없음,0,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4844679658870308
579,기아,봉고3,1톤 초장축 킹캡 CRDi,3400000,8,237142,디젤,수동,9.1,트럭,2902,파랑색,0,없음,없음,사고있음,없음,없음,없음,3,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1716900620634354
580,기아,봉고3,1톤 초장축 킹캡 CRDi LTD,11900000,17,131245,디젤,오토,9.1,트럭,0,흰색,0,없음,없음,사고없음,없음,없음,없음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2755755300890622
581,기아,봉고3,1.2톤 초장축 표준캡 CRDi 프레스티지,15900000,19,73701,디젤,수동,9.1,트럭,0,초록색,0,없음,없음,사고없음,없음,없음,있음,2,많음,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.9566416911020023
582,기아,봉고3,기타,3800000,5,114515,디젤,수동,9.1,트럭,0,초록색,0,없음,없음,사고있음,없음,없음,없음,3,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1035834459621414
583,기아,봉고3,1톤 초장축 킹캡 CRDi,13500000,18,37123,디젤,수동,9.1,트럭,2497,흰색,0,없음,없음,사고없음,없음,없음,없음,1,보통,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5480019944942383
584,기아,봉고3,1톤 내장탑차 LTD,5800000,13,165490,디젤,수동,9.1,트럭,2497,흰색,0,없음,없음,사고있음,없음,없음,있음,7,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7630503654556714
585,기아,봉고3,1톤 초장축 킹캡 CRDi 럭셔리,7400000,12,62771,디젤,수동,9.1,트럭,0,초록색,0,없음,1 건,사고있음,없음,없음,없음,4,짧음,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4906239010504954
586,기아,봉고3,1톤 냉동탑차 초장축 표준형 킹캡 럭셔리 듀얼컴프,17800000,18,6639,디젤,오토,9.1,트럭,0,흰색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.2801481175831488
587,기아,봉고3,1톤 냉동탑차 초장축 표준형 킹캡 디럭스 듀얼펌프,15900000,17,56847,디젤,수동,9.1,트럭,0,흰색,0,없음,없음,사고없음,없음,없음,없음,1,보통,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.9566416911020023
588,기아,봉고3,1톤 킹캡 초장축 CRDi 디럭스,16900000,19,14613,디젤,오토,9.1,트럭,0,검정색,0,없음,없음,사고없음,없음,없음,있음,3,보통,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.1269082313552372
589,기아,봉고3,1톤 킹캡 초장축 CRDi 디럭스,6500000,13,123173,디젤,수동,9.1,트럭,0,흰색,0,없음,없음,사고있음,없음,없음,있음,2,보통,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.6438637872784069
590,기아,봉고3,1.2톤 초장축 표준캡 CRDi 프레스티지,8600000,15,131426,디젤,수동,9.1,트럭,2497,흰색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28630405274661336
591,기아,봉고3,1톤 카고,19890000,18,16960,디젤,오토,9.1,트럭,0,흰색,0,없음,없음,사고없음,없음,없음,없음,0,짧음,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.63600518671241
592,기아,봉고3,1톤 초장축 킹캡 CRDi 럭셔리,12500000,16,51536,디젤,수동,9.1,트럭,0,흰색,0,없음,1 건,사고없음,없음,없음,없음,0,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3777354542410032
593,기아,봉고3,1톤 초장축 킹캡 CRDi 럭셔리,10000000,17,70000,디젤,수동,9.1,트럭,0,파랑색,0,없음,없음,사고없음,없음,없음,없음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047930896392084345
594,기아,봉고3,4WD 장축 더블캡 LTD LTD,6500000,11,96000,디젤,수동,9.1,트럭,0,파랑색,0,없음,없음,사고없음,없음,없음,없음,3,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6438637872784069
595,기아,봉고3,1톤 카고,17500000,18,14804,디젤,오토,9.1,트럭,0,흰색,0,없음,없음,사고있음,없음,없음,있음,1,짧음,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.2290681555071783
596,기아,봉고3,1톤 초장축 표준캡 CRDi DLX GLX,4990000,9,145000,디젤,수동,9.1,트럭,1000,흰색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9009662630607917
597,기아,봉고3,1톤 초장축 더블캡 CRDi DLX DLX,9800000,14,129751,디젤,오토,9.1,트럭,2497,흰색,0,없음,없음,사고없음,없음,없음,없음,3,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08198420444273136
598,기아,봉고3,4WD 장축 더블캡 DLX DLX,14000000,17,54620,디젤,수동,9.1,트럭,2497,흰색,0,없음,없음,사고있음,없음,없음,없음,2,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6331352646208557
599,기아,봉고3,1.2톤 윙바디 초장축 수동식 킹캡 프레스티지,15000000,17,81175,디젤,수동,9.1,트럭,2497,흰색,0,없음,없음,사고없음,없음,없음,없음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8034018048740907
600,기아,봉고3,1톤 킹캡 초장축 CRDi 디럭스,9200000,14,54436,디젤,수동,9.1,트럭,0,흰색,0,없음,없음,사고없음,없음,없음,없음,5,짧음,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.18414412859467236
601,기아,봉고3,1톤 초장축 킹캡 CRDi 럭셔리,4900000,10,135822,디젤,오토,9.1,트럭,0,초록색,0,없음,없음,사고있음,없음,없음,있음,3,짧음,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.9162902516835829
602,기아,봉고3,1톤 초장축 더블캡 CRDi 럭셔리,13200000,17,50000,디젤,수동,9.1,트럭,1000,흰색,0,없음,없음,사고없음,없음,없음,없음,1,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4969220324182677
603,기아,봉고3,4WD 장축 킹캡 GX,9500000,16,126160,디젤,오토,9.1,트럭,0,초록색,0,없음,없음,사고없음,없음,없음,없음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13306416651870184
604,기아,봉고3,1톤 초장축 킹캡 CRDi 럭셔리,14200000,17,29211,디젤,오토,9.1,트럭,0,흰색,0,없음,1 건,사고없음,없음,없음,없음,1,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6671885726715028
605,기아,봉고3,1톤 초장축 킹캡 CRDi GX,5800000,11,99874,디젤,수동,9.1,트럭,0,초록색,0,없음,1 건,사고있음,없음,없음,없음,1,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7630503654556714
606,기아,봉고3,내장탑차 1톤 플러스형 킹캡 초장축 L,19000000,20,8100,디젤,오토,9.1,트럭,0,흰색,0,없음,없음,사고없음,없음,없음,없음,2,보통,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4844679658870308
607,기아,봉고3,1톤 초장축 더블캡 CRDi 럭셔리,6400000,14,132486,디젤,수동,9.1,트럭,2902,청색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6608904413037304
608,기아,봉고3,1톤 초장축 표준캡 CRDi 프레스티지,13900000,17,33000,디젤,오토,9.1,트럭,1000,흰색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6161086105955322
609,기아,봉고3,1톤 킹캡 초장축 CRDi 럭셔리,11500000,18,79000,디젤,수동,9.1,트럭,1000,흰색,0,없음,1 건,사고없음,없음,없음,없음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20746891398776818
610,기아,봉고3,1톤 초장축 킹캡 CRDi 럭셔리,14200000,17,32000,디젤,오토,9.1,트럭,2476,청색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.6671885726715028
611,기아,봉고3,1톤 다용도탑차 초장축 킹캡 럭셔리,9800000,15,132507,디젤,수동,9.1,트럭,0,흰색,0,없음,1 건,사고없음,없음,없음,없음,4,많음,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.08198420444273136
612,기아,봉고3,1톤 초장축 킹캡 CRDi SDX,3800000,7,180000,디젤,수동,9.1,트럭,1000,파랑,0,없음,없음,사고없음,없음,없음,없음,9,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1035834459621414
613,기아,봉고3,4WD 1톤 장축 더블캡 CRDi 럭셔리,12500000,16,81847,디젤,수동,9.1,트럭,2497,파랑색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0.3777354542410032
614,기아,봉고3,1톤 내장탑차 킹캡 하이탑,19500000,20,9382,디젤,오토,9.1,트럭,2497,흰색,0,없음,없음,사고없음,없음,없음,없음,0,보통,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.5696012360136484
615,기아,봉고3,1톤 초장축 킹캡 CRDi DLX GX,7900000,13,156800,디젤,수동,9.1,트럭,0,흰색,0,19 건,1 건,사고있음,없음,없음,없음,0,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4054906309238779
616,기아,봉고3,4WD 1톤 장축 더블캡 CRDi 노블레스,17700000,17,18263,디젤,수동,9.1,트럭,2497,흰색,0,없음,없음,사고없음,없음,없음,없음,1,짧음,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1.2631214635578254
617,기아,봉고3,1톤 초장축 킹캡 CRDi 럭셔리,9800000,17,101280,디젤,수동,9.1,트럭,0,초록색,0,없음,없음,사고없음,없음,없음,있음,2,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08198420444273136
618,기아,봉고3,1톤 장축 더블캡 CRDi LTD,4600000,4,159049,디젤,오토,9.1,트럭,1000,흰색,0,없음,없음,사고없음,없음,없음,있음,1,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9673702137595535
619,기아,봉고3,1톤 초장축 킹캡 CRDi DLX GLX,6600000,11,99344,디젤,수동,9.1,트럭,1000,흰색,0,없음,1 건,사고없음,없음,없음,없음,5,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6268371332530834
620,기아,봉고3,1톤 냉동탑차 초장축 경제형 킹캡 디럭스,9800000,14,127082,디젤,수동,9.1,트럭,2497,흰색,0,없음,없음,사고있음,없음,없음,없음,0,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08198420444273136
621,기아,봉고3,1톤 내장탑차 킹캡 하이탑,16900000,19,36500,디젤,오토,9.1,트럭,2497,흰색,0,없음,없음,사고있음,없음,없음,없음,6,많음,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.1269082313552372
622,기아,봉고3,1톤 초장축 킹캡 CRDi 프레스티지,5300000,9,95178,디젤,수동,9.1,트럭,2500,흰색,0,없음,없음,사고없음,없음,없음,없음,1,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8481836355822889
623,기아,봉고3,1톤 초장축 킹캡 CRDi 럭셔리,7600000,15,202608,디젤,오토,9.1,트럭,2497,파랑색,0,없음,없음,사고있음,없음,없음,없음,0,많음,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.45657059299984837
624,기아,봉고3,1톤 초장축 더블캡 CRDi DLX DLX,5300000,13,302443,디젤,오토,9.1,트럭,2497,흰색,0,없음,없음,사고있음,없음,없음,없음,0,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8481836355822889
625,기아,봉고3,1.2톤 초장축 표준캡 CRDi GLX,7500000,13,140562,디젤,수동,9.1,트럭,2497,파랑색,0,없음,없음,사고없음,없음,없음,없음,0,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4735972470251719
626,기아,봉고3,1톤 윙바디 초장축 수동식 킹캡 럭셔리,13300000,15,74179,디젤,오토,9.1,트럭,2497,흰색,0,없음,없음,사고없음,없음,없음,없음,4,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5139486864435913
627,기아,봉고3,1톤 카고,18300000,19,19070,디젤,오토,9.1,트럭,2497,흰색,0,없음,없음,사고있음,없음,없음,있음,2,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3652813877097663
628,기아,봉고3,1톤 초장축 킹캡 CRDi,9900000,12,62212,가솔린,오토,9.1,트럭,2497,파랑색,0,없음,없음,사고없음,없음,없음,없음,4,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06495755041740785
629,기아,봉고3,1톤 윙바디 초장축 수동식 킹캡 럭셔리,8800000,16,187783,디젤,오토,9.1,트럭,0,흰색,0,없음,1 건,사고없음,없음,없음,있음,2,많음,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,-0.25225074469596637
630,기아,봉고3,4WD 장축 킹캡 GX,13900000,16,8611,디젤,수동,9.1,트럭,0,흰색,0,없음,1 건,사고없음,없음,없음,없음,1,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6161086105955322
631,기아,봉고3,1톤 초장축 킹캡 CRDi,14600000,18,43000,디젤,오토,9.1,트럭,2497,흰색,0,없음,없음,사고없음,없음,없음,없음,2,많음,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.7352951887727968
632,기아,봉고3,1.2톤 초장축 킹캡 CRDi 프레스티지,12700000,15,66000,디젤,수동,9.1,트럭,2497,흰색,0,없음,없음,사고없음,없음,없음,없음,2,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4117887622916502
633,기아,봉고3,1톤 내장탑 파워게이트 초장축 킹캡 럭셔리,18990000,18,42000,디젤,오토,9.1,트럭,2497,흰색,0,없음,없음,사고없음,없음,없음,없음,0,많음,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.4827653004844985
634,기아,봉고3,1톤 킹캡 초장축 CRDi 럭셔리,9500000,14,180000,디젤,오토,9.1,트럭,1000,흰색,0,없음,1 건,사고없음,없음,없음,없음,4,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13306416651870184
635,기아,봉고3,1톤 초장축 킹캡 CRDi DLX GX,8600000,13,120450,디젤,오토,9.1,트럭,0,흰색,0,없음,없음,사고없음,없음,없음,없음,2,보통,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28630405274661336
636,기아,봉고3,1톤 초장축 킹캡 CRDi GLX,3500000,11,150000,디젤,수동,9.1,트럭,1000,흰색,0,없음,없음,사고있음,없음,없음,없음,4,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.154663408038112
637,기아,봉고3,1톤 초장축 더블캡 CRDi 럭셔리,11900000,16,60000,디젤,수동,9.1,트럭,1000,파랑,0,없음,없음,사고있음,없음,없음,없음,3,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2755755300890622
638,기아,봉고3,기타,9200000,6,196065,디젤,수동,9.1,트럭,0,초록색,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18414412859467236
639,기아,봉고3,1톤 내장탑차 킹캡 하이탑,15200000,17,76253,디젤,오토,9.1,트럭,2497,흰색,0,없음,없음,사고없음,없음,없음,없음,0,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8374551129247377
640,기아,봉고3,1톤 초장축 킹캡 CRDi 프레스티지,7200000,14,136115,디젤,수동,9.1,트럭,2497,흰색,0,없음,없음,사고없음,없음,없음,없음,4,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5246772091011424
641,기아,봉고3,1톤 장축 킹캡 CRDi SDX,6700000,11,66506,디젤,수동,9.1,트럭,2902,흰색,0,없음,없음,사고없음,없음,없음,없음,2,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6098104792277599
643,기아,봉고3,1톤 킹캡 초장축 CRDi 디럭스,8700000,16,116066,디젤,수동,9.1,트럭,0,흰색,0,없음,없음,사고있음,없음,없음,있음,2,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26927739872128986
644,기아,봉고3,1톤 초장축 표준캡 CRDi DLX DLX,13800000,17,35398,디젤,오토,9.1,트럭,2607,흰색,0,없음,없음,사고없음,없음,없음,없음,0,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5990819565702087
645,기아,봉고3,1톤 초장축 킹캡 CRDi 럭셔리,6700000,12,99489,디젤,수동,9.1,트럭,0,초록색,0,없음,없음,사고있음,없음,없음,없음,4,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6098104792277599
646,기아,봉고3,1톤 윙바디 초장축 수동식 킹캡 럭셔리,8200000,12,139956,디젤,수동,9.1,트럭,2497,청색,0,없음,없음,사고없음,없음,없음,있음,8,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3544106688479074
