,브랜드,모델,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백,가격표준화
27,현대,포터,6500000,12,153000,디젤,수동,,트럭,2500,흰색,0,없음,없음,사고없음,없음,없음,없음,0,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5922624827494779
28,현대,포터,14300000,17,26750,디젤,오토,,트럭,0,흰색,0,없음,없음,사고없음,없음,없음,없음,0,짧음,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0.9058850627228116
29,현대,포터,12800000,17,165622,디젤,오토,,트럭,2497,흰색,0,없음,없음,사고없음,없음,없음,없음,0,많음,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0.6177797655166021
30,현대,포터,11700000,14,34991,디젤,수동,,트럭,2476,흰색,0,없음,없음,사고없음,없음,없음,있음,7,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40650254756538173
31,현대,포터,16900000,15,50000,디젤,수동,,트럭,2497,빨강,0,없음,없음,사고있음,없음,없음,없음,4,짧음,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.4052675778802413
32,현대,포터,8200000,14,153883,디젤,수동,,트럭,0,흰색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.26574314591577375
33,현대,포터,7200000,12,145721,디젤,수동,,트럭,0,흰색,0,없음,1 건,사고있음,없음,없음,있음,6,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.45781334405324675
34,현대,포터,5100000,11,215919,디젤,수동,,트럭,0,초록색,0,없음,없음,사고있음,없음,없음,없음,4,많음,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8611607601419401
35,현대,포터,5500000,12,133241,디젤,수동,,트럭,2497,파랑색,0,없음,없음,사고있음,없음,없음,없음,3,보통,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.7843326808869509
36,현대,포터,8300000,11,38272,디젤,수동,,트럭,2497,파랑색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.24653612610202646
37,현대,포터,9700000,13,98462,디젤,수동,,트럭,2497,흰색,0,없음,없음,사고없음,없음,없음,없음,1,보통,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02236215129043574
38,현대,포터,4900000,7,196365,디젤,수동,,트럭,2500,흰색,0,없음,없음,사고있음,없음,없음,없음,3,보통,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.8995747997694347
39,현대,포터,3800000,4,93615,디젤,수동,,트럭,2497,흰색,0,없음,없음,사고있음,없음,없음,있음,8,짧음,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.110852017720655
40,현대,포터,11000000,14,96230,디젤,오토,,트럭,2497,흰색,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.27205340886915064
41,현대,포터,6300000,12,177826,디젤,수동,,트럭,2497,흰색,0,없음,없음,사고있음,없음,없음,없음,2,많음,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6306765223769725
42,현대,포터,6900000,8,95765,디젤,수동,,트럭,2497,파랑,0,없음,없음,사고없음,없음,없음,없음,1,짧음,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5154344034944887
43,현대,포터,7300000,11,86118,디젤,수동,,특수,2497,흰색,0,없음,없음,사고없음,없음,없음,없음,6,짧음,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.43860632423949947
44,현대,포터,11900000,18,20700,디젤,오토,,트럭,2000,흰색,0,없음,없음,사고없음,없음,없음,없음,0,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44491658719287636
45,현대,포터,5900000,13,177697,디젤,수동,,트럭,2197,흰색,0,없음,1 건,사고없음,없음,없음,없음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7075046016319617
46,현대,포터,16900000,18,60527,디젤,수동,,트럭,2500,흰색,0,없음,없음,사고없음,없음,없음,없음,2,많음,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.4052675778802413
47,현대,포터,11500000,17,163721,디젤,수동,,트럭,2497,흰색,0,없음,없음,사고없음,없음,없음,없음,1,많음,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0.36808850793788717
48,현대,포터,6600000,8,78052,디젤,수동,,트럭,2607,흰색,0,없음,없음,사고없음,없음,없음,없음,2,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5730554629357306
49,현대,포터,4900000,11,178453,디젤,수동,,트럭,2476,흰색,0,없음,없음,사고없음,없음,없음,없음,6,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8995747997694347
50,현대,포터,9990000,14,62136,디젤,수동,,트럭,2497,파랑색,0,없음,없음,사고없음,없음,없음,없음,3,짧음,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780625087503029
51,현대,포터,5500000,11,156462,디젤,수동,,트럭,2476,흰색,0,없음,없음,사고있음,없음,없음,없음,4,보통,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7843326808869509
52,현대,포터,17500000,19,19106,디젤,오토,,트럭,2497,파랑색,0,없음,없음,사고있음,없음,없음,없음,0,보통,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1.5205096967627252
53,현대,포터,15500000,19,22539,디젤,오토,,트럭,2497,청색,0,없음,없음,사고없음,없음,없음,없음,1,많음,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1.136369300487779
54,현대,포터,9300000,14,109938,디젤,수동,,트럭,2497,흰색,0,없음,없음,사고있음,없음,없음,있음,1,보통,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.05446592796455346
55,현대,포터,7200000,15,165000,디젤,오토,,트럭,2000,파랑색,0,없음,없음,사고없음,없음,없음,없음,0,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.45781334405324675
56,현대,포터,12200000,17,41390,디젤,수동,,트럭,0,흰색,0,없음,1 건,사고없음,없음,없음,없음,1,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5025376466341183
57,현대,포터,11800000,16,88771,디젤,수동,,트럭,2497,흰색,0,없음,없음,사고없음,없음,없음,있음,2,많음,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4257095673791291
58,현대,포터,7700000,12,130000,디젤,수동,,특수,12,흰색,0,없음,없음,사고있음,없음,없음,없음,5,보통,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.3617782449845103
59,현대,포터,4900000,12,261799,디젤,수동,,트럭,1998,흰색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.8995747997694347
60,현대,포터,8700000,15,126359,디젤,수동,,트럭,2497,흰색,0,없음,없음,사고없음,없음,없음,없음,0,많음,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16970804684703727
