,브랜드,모델,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백
3423,현대,그랜저IG,23900000,18년01월(18년형),"39,000km",가솔린,오토,11.2Km,대형,"2,359cc",다크그레이,없음,없음,없음,사고있음,없음,없음,없음,3회,많음,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
3424,현대,그랜저TG,3200000,07년08월(08년형),"120,000km",가솔린,오토,정보없음,대형,"2,656cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,4회,짧음,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
3425,현대,그랜저HG,11500000,11년03월(11년형),"30,618km",가솔린,오토,정보없음,대형,0cc,회색,정보없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
3426,현대,그랜저IG,18800000,17년01월(17년형),"177,143km",가솔린,오토,9.9Km,대형,"2,999cc",회색,없음,없음,없음,사고있음,없음,없음,있음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3427,현대,뉴그랜저XG,2500000,04년05월(04년형),"82,000km",가솔린,오토,정보없음,대형,0cc,진주색,정보없음,없음,없음,사고있음,없음,없음,없음,4회,짧음,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
3428,현대,그랜저 뉴 럭셔리,4500000,09년06월(10년형),"117,799km",가솔린,오토,정보없음,대형,0cc,검정색,정보없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
3429,현대,더 럭셔리 그랜저,7400000,10년05월(10년형),"75,608km",가솔린,오토,정보없음,대형,0cc,검정색,정보없음,없음,1 건,사고있음,없음,없음,없음,3회,짧음,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0
3430,현대,그랜저HG,14200000,16년08월(17년형),"77,584km",LPG,오토,정보없음,대형,"2,999cc",다크그레이,없음,없음,없음,사고있음,없음,없음,있음,1회,많음,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1
3431,현대,그랜저TG,4200000,06년09월(07년형),"171,071km",가솔린,오토,9.4Km,대형,"2,656cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,2회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3432,현대,그랜저HG,11900000,15년06월(15년형),"129,409km",가솔린,오토,11.3Km,대형,"2,400cc",은색,없음,없음,없음,사고있음,없음,없음,있음,4회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3433,현대,그랜저IG,19500000,17년02월(17년형),"81,061km",가솔린,오토,10.1Km,대형,"2,999cc",검정,없음,없음,없음,사고있음,없음,없음,없음,2회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3434,현대,그랜저HG,12900000,13년10월(14년형),"84,530km",가솔린,오토,11.3Km,대형,"2,358cc",검정색,없음,없음,1 건,사고있음,없음,없음,있음,3회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3435,현대,그랜저HG,6800000,12년04월(12년형),"182,575km",LPG,오토,정보없음,대형,"3,000cc",검정색,없음,없음,없음,사고있음,없음,없음,있음,1회,많음,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
