,브랜드,모델,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백
42,르노삼성,SM5 노바,11300000,16년01월(16년형),"75,585km",가솔린,오토,13.0Km,중형,"1,591cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,2회,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
43,르노삼성,SM5 뉴임프레션,1600000,08년05월(08년형),"129,911km",가솔린,오토,정보없음,중형,"2,000cc",은색,정보없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
44,르노삼성,SM5 뉴임프레션,1900000,10년07월(10년형),"160,000km",가솔린,오토,정보없음,중형,0cc,은색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,르노삼성,뉴SM5(신형),5500000,11년11월(12년형),"93,850km",가솔린,오토,정보없음,중형,"1,999cc",회색,정보없음,없음,1 건,사고있음,없음,없음,없음,없음,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
46,르노삼성,뉴SM5(신형),4300000,10년03월(10년형),"119,518km",가솔린,오토,정보없음,중형,"1,998cc",은색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0
47,르노삼성,SM5 뉴임프레션,2600000,08년04월(08년형),"106,468km",가솔린,오토,정보없음,중형,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
48,르노삼성,뉴SM5(신형),2800000,10년06월(10년형),"200,650km",가솔린,오토,정보없음,중형,"1,998cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,2회,많음,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49,르노삼성,뉴SM5(신형),3500000,10년01월(10년형),"172,344km",가솔린,오토,정보없음,중형,0cc,은색,정보없음,1 건,없음,사고있음,없음,없음,없음,없음,보통,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0
50,르노삼성,SM5 노바,6700000,15년10월(16년형),"103,748km",디젤,오토,정보없음,중형,"1,500cc",흰색,없음,없음,1 건,사고없음,없음,없음,있음,2회,많음,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
51,르노삼성,SM5 노바,8400000,16년03월(16년형),"95,144km",가솔린,오토,정보없음,중형,"1,998cc",검정색,정보없음,없음,없음,사고있음,없음,없음,있음,2회,많음,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
52,르노삼성,SM5 뉴임프레션,2200000,07년07월(08년형),"167,520km",가솔린,오토,정보없음,중형,"2,000cc",회색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
53,르노삼성,SM5 뉴임프레션,2900000,07년10월(08년형),"80,852km",가솔린,오토,정보없음,중형,"1,998cc",검정,없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1
54,르노삼성,SM5 노바,7500000,16년03월(16년형),"82,537km",가솔린,오토,정보없음,중형,"1,998cc",은색,없음,없음,없음,사고없음,없음,없음,없음,없음,많음,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1
55,르노삼성,뉴SM5(신형),6570000,10년03월(10년형),"59,113km",가솔린,오토,정보없음,중형,"1,998cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1
56,르노삼성,뉴SM5 플래티넘,5600000,13년02월(13년형),"132,000km",LPG,오토,정보없음,중형,"1,998cc",회색,없음,없음,없음,사고있음,없음,없음,있음,3회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,르노삼성,SM5 뉴임프레션,2200000,10년06월(10년형),"175,010km",가솔린,오토,정보없음,중형,0cc,은색,정보없음,없음,없음,사고있음,없음,없음,없음,7회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,르노삼성,뉴SM5(신형),4100000,11년07월(11년형),"180,000km",LPG,오토,정보없음,중형,"2,000cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,2회,많음,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1
59,르노삼성,SM5,1400000,03년04월(03년형),"65,564km",가솔린,오토,정보없음,중형,"1,998cc",진주색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
60,르노삼성,SM5 뉴임프레션,2900000,08년04월(08년형),"136,902km",LPG,오토,정보없음,중형,"1,998cc",검정,없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
61,르노삼성,뉴SM5(신형),4900000,10년12월(11년형),"135,726km",가솔린,오토,정보없음,중형,"1,998cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
62,르노삼성,뉴SM5(신형),4000000,10년07월(10년형),"113,092km",LPG,오토,정보없음,중형,"1,998cc",검정,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,르노삼성,뉴SM5 플래티넘,6300000,13년12월(14년형),"167,214km",LPG,오토,정보없음,중형,"1,998cc",다크그레이,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
64,르노삼성,뉴SM5,2800000,05년04월(05년형),"48,956km",가솔린,오토,정보없음,중형,0cc,검정색,정보없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
65,르노삼성,SM5 노바,9500000,16년02월(16년형),"51,466km",LPG,오토,정보없음,중형,0cc,은색,없음,없음,없음,사고없음,없음,없음,있음,1회,보통,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0
66,르노삼성,뉴SM5(신형),3200000,10년04월(10년형),"207,143km",가솔린,오토,정보없음,중형,"1,998cc",검정,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1
67,르노삼성,뉴SM5(신형),3200000,10년06월(10년형),"151,437km",가솔린,오토,정보없음,중형,0cc,검정,없음,없음,없음,사고있음,없음,없음,없음,4회,보통,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
68,르노삼성,뉴SM5(신형),3900000,11년10월(11년형),"152,385km",LPG,오토,정보없음,중형,"2,000cc",검정색,없음,없음,없음,사고있음,없음,없음,있음,5회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,르노삼성,SM5 노바,6900000,15년06월(15년형),"97,719km",디젤,오토,16.5Km,중형,0cc,흰색,정보없음,없음,없음,사고없음,없음,없음,있음,3회,많음,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
70,르노삼성,뉴SM5,2300000,07년03월(07년형),"121,776km",가솔린,오토,정보없음,중형,"1,998cc",검정색,없음,없음,없음,사고없음,없음,없음,있음,5회,짧음,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0
71,르노삼성,뉴SM5,2300000,07년06월(07년형),"140,992km",가솔린,오토,정보없음,중형,"1,998cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0
72,르노삼성,SM5 뉴임프레션,2490000,07년09월(08년형),"201,336km",가솔린,오토,정보없음,중형,"2,000cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,2회,보통,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
73,르노삼성,SM5 뉴임프레션,2500000,09년10월(09년형),"140,252km",가솔린,오토,정보없음,중형,"1,998cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,르노삼성,뉴SM5,2900000,07년06월(07년형),"159,886km",LPG,오토,정보없음,중형,"1,998cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,2회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,르노삼성,뉴SM5(신형),5900000,10년09월(11년형),"75,013km",가솔린,오토,정보없음,중형,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,르노삼성,뉴SM5(신형),4200000,11년03월(11년형),"95,751km",LPG,오토,정보없음,중형,"2,000cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
77,르노삼성,SM5 뉴임프레션,2700000,08년01월(08년형),"126,624km",가솔린,오토,정보없음,중형,"1,998cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1
78,르노삼성,뉴SM5(신형),2200000,06년06월(06년형),"154,246km",가솔린,오토,정보없음,중형,"1,998cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
79,르노삼성,뉴SM5 플래티넘,8200000,13년06월(13년형),"76,270km",가솔린,오토,9.6Km,중형,"1,999cc",다크블루,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
80,르노삼성,뉴SM5(신형),6400000,10년08월(10년형),"74,527km",LPG,오토,정보없음,중형,"1,998cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0
81,르노삼성,뉴SM5(신형),1700000,11년09월(11년형),"326,249km",LPG,오토,정보없음,중형,"1,998cc",은색,없음,없음,없음,사고있음,없음,없음,있음,2회,많음,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
82,르노삼성,뉴SM5(신형),3300000,10년10월(11년형),"191,000km",가솔린,오토,정보없음,중형,"1,998cc",회색,없음,없음,없음,사고있음,없음,없음,없음,3회,많음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
83,르노삼성,SM5 노바,5200000,15년06월(15년형),"180,336km",디젤,오토,16.5Km,중형,"1,461cc",검정,없음,없음,1 건,사고없음,없음,없음,있음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,르노삼성,SM5 뉴임프레션,2700000,08년07월(08년형),"108,200km",가솔린,오토,정보없음,중형,"1,998cc",회색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
85,르노삼성,뉴SM5 플래티넘,2600000,13년12월(14년형),"216,148km",가솔린,오토,정보없음,중형,"2,000cc",흰색,없음,없음,없음,사고있음,없음,없음,있음,5회,많음,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,르노삼성,뉴SM5,2300000,07년03월(07년형),"97,245km",가솔린,오토,정보없음,중형,"2,000cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
87,르노삼성,SM5 뉴임프레션,2700000,09년05월(09년형),"153,891km",LPG,오토,정보없음,중형,"1,998cc",회색,없음,없음,없음,사고있음,없음,없음,없음,4회,보통,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1
88,르노삼성,SM5 뉴임프레션,3200000,09년08월(09년형),"101,225km",가솔린,오토,정보없음,중형,"1,998cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0
89,르노삼성,SM5 노바,5700000,15년04월(15년형),"132,789km",가솔린,오토,정보없음,중형,"1,998cc",흰색,없음,없음,없음,사고있음,없음,없음,있음,1회,많음,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1
90,르노삼성,SM5 노바,6600000,17년01월(17년형),"146,334km",LPG,오토,8.8Km,중형,"1,998cc",검정,없음,없음,없음,사고없음,없음,없음,있음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,르노삼성,뉴SM5(신형),5400000,10년02월(10년형),"82,000km",가솔린,오토,정보없음,중형,"1,666cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1
92,르노삼성,뉴SM5,1500000,05년07월(05년형),"94,642km",가솔린,오토,정보없음,중형,"1,838cc",검정,없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,르노삼성,뉴SM5 플래티넘,7490000,13년01월(13년형),"67,625km",LPG,오토,정보없음,중형,"1,998cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
94,르노삼성,뉴SM5 플래티넘,4900000,12년12월(13년형),"162,601km",LPG,오토,정보없음,중형,"1,998cc",검정색,없음,없음,없음,사고있음,없음,없음,있음,4회,많음,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0
95,르노삼성,SM5 뉴임프레션,2200000,09년11월(10년형),"153,797km",가솔린,오토,정보없음,중형,"1,998cc",은색,정보없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
96,르노삼성,SM5 뉴임프레션,1590000,07년11월(08년형),"215,077km",가솔린,오토,정보없음,중형,"1,838cc",회색,없음,없음,없음,사고있음,없음,없음,있음,9회,보통,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1
97,르노삼성,뉴SM5(신형),3800000,10년12월(11년형),"181,000km",가솔린,오토,정보없음,중형,"1,998cc",검정,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,르노삼성,SM5,1000000,04년01월(04년형),"217,915km",가솔린,오토,정보없음,중형,"1,995cc",진주색,없음,없음,없음,사고있음,없음,없음,없음,3회,보통,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0
99,르노삼성,SM5 뉴임프레션,2500000,09년05월(09년형),"258,822km",가솔린,오토,정보없음,중형,"1,998cc",진주색,없음,없음,없음,사고있음,없음,없음,없음,3회,많음,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
100,르노삼성,뉴SM5(신형),5900000,12년08월(12년형),"130,525km",가솔린,오토,정보없음,중형,0cc,검정색,정보없음,없음,없음,사고없음,없음,없음,있음,4회,보통,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0
101,르노삼성,SM5 뉴임프레션,2500000,08년03월(08년형),"189,705km",가솔린,오토,정보없음,중형,"1,999cc",검정,없음,없음,없음,사고있음,없음,없음,없음,5회,보통,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
102,르노삼성,뉴SM5(신형),4500000,12년09월(12년형),"113,644km",LPG,오토,정보없음,중형,0cc,검정색,정보없음,없음,없음,사고있음,없음,없음,있음,5회,보통,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
103,르노삼성,SM5,1000000,02년08월(02년형),"185,984km",가솔린,오토,정보없음,중형,"2,000cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
104,르노삼성,뉴SM5(신형),4200000,10년11월(11년형),"140,000km",가솔린,오토,정보없음,중형,"2,000cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
