,브랜드,모델,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백
23,현대,더 뉴 아반떼,6700000,15년04월(15년형),"50,000km",가솔린,오토,14.0Km,준중형,"1,598cc",흰색,없음,없음,1 건,사고있음,없음,없음,없음,1회,짧음,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
24,현대,더 뉴 아반떼,7950000,15년02월(15년형),"68,156km",가솔린,오토,14.0Km,준중형,"1,591cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,3회,보통,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
25,현대,아반떼MD,6000000,12년08월(12년형),"114,107km",가솔린,오토,정보없음,준중형,"1,598cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,현대,아반떼MD,7200000,14년09월(15년형),"85,000km",디젤,오토,정보없음,준중형,"1,598cc",검정,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,현대,아반떼MD,7300000,13년02월(13년형),"80,819km",가솔린,오토,13.9Km,준중형,"1,591cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,4회,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
28,현대,아반떼AD,12900000,17년02월(17년형),"40,000km",가솔린,오토,13.7Km,준중형,"1,591cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1
29,현대,아반떼MD,7900000,14년12월(15년형),"106,498km",디젤,오토,정보없음,준중형,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,있음,4회,보통,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
30,현대,아반떼AD,12500000,16년09월(17년형),"64,000km",가솔린,오토,12.0Km,준중형,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,없음,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,현대,아반떼HD,2800000,06년09월(07년형),"149,822km",가솔린,오토,정보없음,준중형,"1,591cc",은색,없음,없음,없음,사고없음,없음,없음,없음,2회,짧음,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
32,현대,더 뉴 아반떼,10500000,15년08월(16년형),"65,065km",디젤,오토,정보없음,준중형,"1,591cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,보통,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1
33,현대,아반떼AD,7490000,16년01월(16년형),"81,480km",LPG,오토,정보없음,준중형,"1,591cc",회색,없음,없음,없음,사고있음,없음,없음,있음,1회,많음,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
34,현대,아반떼HD,3400000,08년06월(08년형),"124,804km",가솔린,오토,정보없음,준중형,"1,591cc",은색,없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
35,현대,아반떼MD,6500000,13년08월(14년형),"167,415km",가솔린,오토,정보없음,준중형,"1,591cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,3회,많음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
36,현대,아반떼MD,4300000,12년05월(12년형),"187,748km",가솔린,오토,정보없음,준중형,"1,591cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
37,현대,아반떼MD,4800000,11년05월(12년형),"145,240km",가솔린,오토,정보없음,준중형,"1,591cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,3회,보통,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1
38,현대,더 뉴 아반떼,5700000,13년12월(14년형),"114,235km",가솔린,오토,14.0Km,준중형,"1,565cc",흰색,없음,없음,없음,사고있음,없음,없음,있음,4회,보통,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
39,현대,아반떼MD,6200000,13년06월(14년형),"95,070km",가솔린,오토,정보없음,준중형,0cc,흰색,정보없음,없음,1 건,사고있음,없음,없음,있음,1회,보통,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40,현대,아반떼HD,3700000,08년08월(08년형),"152,466km",가솔린,오토,정보없음,준중형,"1,591cc",회색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,현대,아반떼HD,3500000,08년09월(08년형),"167,048km",가솔린,오토,정보없음,준중형,"1,591cc",회색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,현대,아반떼HD,3300000,06년09월(07년형),"115,000km",가솔린,오토,정보없음,준중형,"1,591cc",회색,없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,현대,아반떼하이브리드,3900000,09년07월(09년형),"99,670km",하이브리드(LPG),오토,정보없음,준중형,"1,591cc",은색,없음,없음,없음,사고없음,없음,없음,없음,1회,짧음,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0
44,현대,아반떼XD,1300000,02년06월(02년형),"116,567km",가솔린,오토,정보없음,준중형,"1,495cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,6회,짧음,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
45,현대,아반떼MD,7800000,12년11월(13년형),"59,370km",가솔린,오토,14.0Km,준중형,"1,591cc",은색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0
46,현대,아반떼AD,11000000,15년10월(16년형),"64,900km",가솔린,오토,13.7Km,준중형,"1,600cc",은색,없음,없음,없음,사고있음,없음,없음,있음,2회,보통,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1
47,현대,더 뉴 아반떼 AD,18500000,18년05월(19년형),"10,444km",가솔린,오토,14.4Km,준중형,"1,600cc",파랑색,없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
48,현대,아반떼AD,11300000,16년12월(17년형),"87,800km",디젤,오토,18.4Km,준중형,"1,582cc",회색,없음,없음,없음,사고없음,없음,없음,없음,없음,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,현대,아반떼HD,2800000,07년08월(07년형),"129,940km",가솔린,오토,정보없음,준중형,"1,591cc",은색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
50,현대,아반떼HD,2800000,09년01월(09년형),"171,464km",가솔린,오토,15.8Km,준중형,"1,591cc",은색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51,현대,아반떼MD,7750000,12년07월(12년형),"55,304km",가솔린,오토,정보없음,준중형,"1,587cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
52,현대,아반떼AD,7100000,15년10월(16년형),"99,955km",LPG,오토,정보없음,준중형,0cc,회색,없음,없음,없음,사고있음,없음,없음,있음,2회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,현대,더 뉴 아반떼,8800000,15년08월(16년형),"115,000km",가솔린,오토,정보없음,준중형,"1,600cc",은색,없음,없음,없음,사고있음,없음,없음,있음,1회,많음,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1
54,현대,아반떼HD,4500000,10년03월(10년형),"98,301km",가솔린,오토,정보없음,준중형,"1,591cc",은색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0
55,현대,아반떼MD,7500000,12년08월(12년형),"42,527km",가솔린,오토,정보없음,준중형,"1,591cc",흰색,정보없음,없음,1 건,사고있음,없음,없음,없음,1회,짧음,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0
56,현대,아반떼AD,12800000,17년01월(17년형),"52,425km",가솔린,오토,13.1Km,준중형,"1,591cc",빨강색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0
57,현대,아반떼하이브리드,4300000,11년05월(11년형),"136,000km",하이브리드(LPG),오토,정보없음,준중형,"1,600cc",은색,없음,없음,없음,사고있음,없음,없음,있음,7회,보통,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1
58,현대,아반떼AD,9500000,15년12월(16년형),"53,186km",가솔린,오토,13.1Km,준중형,"1,600cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,3회,짧음,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1
59,현대,아반떼HD,3800000,10년02월(10년형),"34,913km",가솔린,오토,정보없음,준중형,"1,600cc",검정,없음,없음,없음,사고없음,없음,없음,없음,없음,짧음,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
60,현대,아반떼AD,9490000,15년10월(16년형),"87,959km",디젤,오토,18.4Km,준중형,"1,582cc",은색,없음,없음,없음,사고있음,없음,없음,있음,1회,보통,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1
61,현대,더 뉴 아반떼,7800000,14년01월(14년형),"70,808km",가솔린,오토,정보없음,준중형,"1,591cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
62,현대,아반떼HD,3300000,07년06월(07년형),"120,844km",가솔린,오토,정보없음,준중형,"1,591cc",은색,없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
63,현대,더 뉴 아반떼,8200000,14년09월(15년형),"52,160km",가솔린,오토,14.0Km,준중형,"1,591cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
64,현대,더 뉴 아반떼,7700000,14년06월(14년형),"90,241km",가솔린,오토,14.0Km,준중형,"1,600cc",회색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
65,현대,아반떼AD,11500000,17년08월(18년형),"28,190km",가솔린,오토,13.1Km,준중형,"1,591cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1
66,현대,더 뉴 아반떼,10200000,13년10월(14년형),"11,400km",가솔린,오토,정보없음,준중형,"1,591cc",파랑색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
67,현대,올 뉴 아반떼(CN7),24600000,20년04월(21년형),"3,041km",가솔린,CVT,정보없음,소형,"1,598cc",회색,없음,없음,없음,사고없음,없음,없음,없음,2회,짧음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
68,현대,올 뉴 아반떼(CN7),24600000,20년04월(21년형),"2,826km",가솔린,CVT,정보없음,소형,"1,598cc",다크그레이,없음,없음,없음,사고없음,없음,없음,없음,2회,짧음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
69,현대,올 뉴 아반떼(CN7),24600000,20년04월(21년형),"2,748km",가솔린,CVT,정보없음,소형,"1,598cc",회색,없음,없음,없음,사고없음,없음,없음,없음,2회,짧음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
70,현대,아반떼MD,6200000,10년09월(11년형),"88,367km",가솔린,오토,정보없음,준중형,"1,591cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,3회,짧음,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
71,현대,더 뉴 아반떼 AD,16400000,19년02월(19년형),"11,902km",가솔린,오토,15.2Km,준중형,"1,591cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
72,현대,더 뉴 아반떼,10000000,15년09월(16년형),"45,456km",가솔린,오토,정보없음,준중형,"1,600cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,5회,짧음,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
73,현대,아반떼HD,3500000,10년06월(10년형),"130,614km",가솔린,오토,정보없음,준중형,"1,591cc",은색,없음,없음,없음,사고있음,없음,없음,없음,5회,보통,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
74,현대,아반떼AD,13490000,16년04월(16년형),"20,937km",가솔린,오토,13.1Km,준중형,"1,600cc",은색,없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
75,현대,더 뉴 아반떼,6900000,14년02월(14년형),"84,600km",디젤,오토,18.5Km,준중형,"1,600cc",은색,없음,없음,없음,사고없음,없음,없음,있음,5회,보통,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1
76,현대,아반떼AD,11600000,16년05월(16년형),"40,400km",디젤,오토,18.4Km,준중형,"1,582cc",회색,없음,없음,없음,사고없음,없음,없음,있음,1회,짧음,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
77,현대,아반떼AD,8100000,16년04월(16년형),"131,744km",디젤,오토,18.4Km,준중형,"1,591cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1
78,현대,아반떼하이브리드,3700000,10년07월(10년형),"159,110km",가솔린,오토,정보없음,준중형,"1,591cc",회색,없음,없음,없음,사고있음,없음,없음,없음,4회,보통,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
79,현대,더 뉴 아반떼,7500000,15년02월(15년형),"98,800km",가솔린,오토,14.0Km,준중형,"1,591cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1
80,현대,더 뉴 아반떼,9500000,15년04월(16년형),"68,289km",가솔린,오토,정보없음,준중형,0cc,흰색,정보없음,없음,없음,사고없음,없음,없음,없음,1회,보통,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0
81,현대,아반떼하이브리드,5400000,10년03월(10년형),"143,061km",기타,오토,정보없음,준중형,0cc,은색,정보없음,없음,없음,사고있음,없음,없음,없음,4회,보통,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0
82,현대,아반떼MD,4900000,11년08월(12년형),"160,184km",가솔린,오토,정보없음,준중형,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,있음,4회,보통,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
83,현대,더 뉴 아반떼,9000000,15년05월(15년형),"44,000km",가솔린,오토,14.0Km,준중형,"1,600cc",다크 그레이,없음,없음,없음,사고있음,없음,없음,없음,5회,짧음,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1
84,현대,아반떼MD,4200000,12년01월(12년형),"75,746km",가솔린,수동,정보없음,준중형,"1,600cc",은색,없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1
85,현대,아반떼AD,9900000,16년10월(17년형),"158,187km",LPG,오토,10.6Km,준중형,"1,600cc",쥐색,없음,없음,없음,사고있음,없음,없음,있음,1회,많음,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0
