,브랜드,모델,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백
71,쌍용,베리 뉴 티볼리,16700000,20년02월(20년형),452km,가솔린,오토,11.4Km,SUV,"1,500cc",빨강색,없음,없음,없음,사고있음,20200327,없음,없음,1회,짧음,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0
72,쌍용,티볼리,14900000,17년03월(17년형),"25,520km",가솔린,오토,11.4Km,SUV,"1,597cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,짧음,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1
73,쌍용,티볼리 아머,15700000,18년11월(19년형),"9,500km",가솔린,오토,14.2Km,SUV,"1,597cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
74,쌍용,티볼리 아머,13900000,19년05월(19년형),"13,000km",가솔린,오토,11.4Km,SUV,"1,597cc",흰색,없음,없음,없음,사고있음,없음,없음,있음,없음,짧음,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1
75,쌍용,티볼리 에어,16900000,18년01월(18년형),"22,927km",가솔린,오토,13.3Km,SUV,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0
76,쌍용,티볼리,14900000,17년03월(17년형),"44,502km",가솔린,오토,정보없음,SUV,0cc,파랑색,정보없음,없음,없음,사고있음,없음,없음,있음,1회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,쌍용,티볼리,7700000,16년07월(16년형),"122,479km",디젤,오토,14.5Km,SUV,0cc,은색,없음,없음,1 건,사고없음,없음,없음,있음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,쌍용,티볼리 에어,8190000,16년06월(16년형),"150,596km",디젤,오토,13.8Km,SUV,"1,597cc",은색,없음,없음,없음,사고있음,없음,없음,있음,1회,많음,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1
79,쌍용,티볼리 에어,12300000,17년01월(17년형),"62,165km",가솔린,오토,10.8Km,SUV,0cc,초록색,정보없음,없음,없음,사고없음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,쌍용,티볼리,9000000,15년11월(16년형),"90,000km",디젤,오토,15.3Km,SUV,0cc,흰색,없음,없음,없음,사고있음,없음,없음,없음,3회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,쌍용,티볼리,12200000,16년03월(16년형),"57,193km",가솔린,오토,11.4Km,SUV,"1,597cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,3회,보통,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
82,쌍용,베리 뉴 티볼리,22000000,20년05월(21년형),"4,145km",가솔린,오토,정보없음,SUV,"1,497cc",쥐색,없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1
83,쌍용,티볼리,13700000,17년06월(17년형),"33,694km",가솔린,오토,11.4Km,SUV,"1,597cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1
84,쌍용,티볼리,12690000,15년06월(15년형),"46,000km",가솔린,오토,12.0Km,SUV,"1,597cc",파랑,없음,없음,없음,사고없음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,쌍용,베리 뉴 티볼리,22900000,20년03월(20년형),"10,000km",가솔린,오토,11.8Km,SUV,"1,497cc",파랑색,없음,없음,없음,사고없음,없음,없음,없음,없음,보통,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1
86,쌍용,티볼리,11800000,15년07월(16년형),"82,914km",가솔린,오토,12.0Km,SUV,"1,597cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,2회,보통,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
87,쌍용,티볼리 에어,15900000,18년06월(18년형),"28,618km",가솔린,오토,13.3Km,SUV,"1,597cc",쥐색,없음,없음,없음,사고없음,없음,없음,없음,1회,보통,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1
88,쌍용,티볼리,12900000,15년12월(16년형),"48,322km",디젤,오토,14.5Km,SUV,"1,600cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,1회,짧음,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1
89,쌍용,티볼리 에어,13800000,16년09월(17년형),"38,079km",디젤,오토,13.8Km,SUV,"1,597cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1
90,쌍용,티볼리 아머,13300000,18년06월(18년형),"49,000km",가솔린,오토,11.4Km,SUV,"1,597cc",흰색,없음,없음,없음,사고없음,없음,없음,있음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,쌍용,티볼리 아머,13400000,16년09월(17년형),"40,426km",디젤,오토,14.7Km,SUV,0cc,흰색,없음,없음,1 건,사고있음,없음,없음,없음,1회,짧음,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
92,쌍용,티볼리,13700000,16년09월(16년형),"43,365km",가솔린,오토,11.4Km,SUV,"2,000cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,짧음,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1
93,쌍용,티볼리,11300000,15년12월(16년형),"64,377km",디젤,오토,14.7Km,SUV,"1,591cc",딥블루,없음,없음,없음,사고있음,20200411,없음,없음,4회,짧음,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1
94,쌍용,티볼리 아머,10900000,18년09월(18년형),"125,606km",디젤,오토,14.2Km,SUV,"1,597cc",은색,없음,없음,없음,사고없음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,쌍용,티볼리,8800000,16년07월(16년형),"141,161km",가솔린,오토,정보없음,SUV,"1,597cc",흰색,없음,정보없음,없음,사고있음,없음,없음,없음,없음,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
96,쌍용,티볼리,11900000,15년03월(15년형),"64,369km",가솔린,오토,12.0Km,SUV,"1,597cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
97,쌍용,티볼리,14400000,15년08월(16년형),"77,127km",가솔린,오토,11.3Km,SUV,"1,597cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,보통,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,쌍용,티볼리,7700000,16년08월(16년형),"140,000km",디젤,오토,14.5Km,SUV,0cc,흰색,없음,없음,없음,사고없음,없음,없음,있음,1회,많음,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
99,쌍용,티볼리,8200000,16년06월(16년형),"143,552km",디젤,오토,15.3Km,SUV,"1,597cc",흰색,없음,없음,없음,사고있음,없음,없음,있음,2회,많음,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1
100,쌍용,티볼리 에어,11000000,16년06월(16년형),"135,415km",디젤,오토,13.8Km,SUV,0cc,검정색,정보없음,없음,없음,사고있음,없음,없음,없음,없음,많음,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
